,left,right,combine
0,"0.D""Hzo{Zs ~2mkAayNx=@bPe*>IO3n:\J","rvcK8_+t4M^h')QT<FB`Cjqg7!V-Ud6;,1(YfE}?&%|wR59/S]iXLW$[uGl#p","0.D""Hzo{Zs ~2mkAayNx=@bPe*>IO3n:\JrvcK8_+t4M^h')QT<FB`Cjqg7!V-Ud6;,1(YfE}?&%|wR59/S]iXLW$[uGl#p"
1,rvcK8_+t4M^h')QT<FB`Cjqg7,"!V-Ud6;,1(YfE}?&%|wR59/S]iXLW$[uGl#p","rvcK8_+t4M^h')QT<FB`Cjqg7!V-Ud6;,1(YfE}?&%|wR59/S]iXLW$[uGl#p"
2,"0.D""Hzo{Zs ~2mkAay",Nx=@bPe*>IO3n:\J,"0.D""Hzo{Zs ~2mkAayNx=@bPe*>IO3n:\J"
3,"!V-Ud6;,1(YfE}?",&%|wR59/S]iXLW$[uGl#p,"!V-Ud6;,1(YfE}?&%|wR59/S]iXLW$[uGl#p"
4,rvcK8_+t4M^h,')QT<FB`Cjqg7,rvcK8_+t4M^h')QT<FB`Cjqg7
5,Nx=@bPe*,>IO3n:\J,Nx=@bPe*>IO3n:\J
6,"0.D""Hzo{Zs ",~2mkAay,"0.D""Hzo{Zs ~2mkAay"
7,&%|wR59/S]iX,LW$[uGl#p,&%|wR59/S]iXLW$[uGl#p
8,!V-Ud6,";,1(YfE}?","!V-Ud6;,1(YfE}?"
9,')QT<F,B`Cjqg7,')QT<FB`Cjqg7
10,rvcK,8_+t4M^h,rvcK8_+t4M^h
11,Nx=@,bPe*,Nx=@bPe*
12,>IO3,n:\J,>IO3n:\J
13,~2mk,Aay,~2mkAay
14,&%|wR5,9/S]iX,&%|wR59/S]iX
15,LW$[u,Gl#p,LW$[uGl#p
16,"0.D""Hzo{",Zs ,"0.D""Hzo{Zs "
17,";,1(",YfE}?,";,1(YfE}?"
18,!V-,Ud6,!V-Ud6
19,')Q,T<F,')QT<F
20,8_+,t4M^h,8_+t4M^h
21,B`C,jqg7,B`Cjqg7
22,n:,\J,n:\J
23,Nx,=@,Nx=@
24,>I,O3,>IO3
25,bP,e*,bPe*
26,rv,cK,rvcK
27,A,ay,Aay
28,~,2mk,~2mk
29,LW$,[u,LW$[u
30,Zs, ,Zs 
31,Gl,#p,Gl#p
32,&%|,wR5,&%|wR5
33,9/S,]iX,9/S]iX
34,"0.D""H",zo{,"0.D""Hzo{"
35,Y,fE}?,YfE}?
36,;,",1(",";,1("
37,Ud,6,Ud6
38,8,_+,8_+
39,jq,g7,jqg7
40,B`,C,B`C
41,',)Q,')Q
42,T,<F,T<F
43,t,4M^h,t4M^h
44,!V,-,!V-
45,\,J,\J
46,O,3,O3
47,a,y,ay
48,b,P,bP
49,e,*,e*
50,>,I,>I
51,n,:,n:
52,N,x,Nx
53,c,K,cK
54,r,v,rv
55,=,@,=@
56,2m,k,2mk
57,G,l,Gl
58,0.,"D""H","0.D""H"
59,Z,s,Zs
60,&%,|,&%|
61,],iX,]iX
62,zo,{,zo{
63,LW,$,LW$
64,[,u,[u
65,wR,5,wR5
66,9/,S,9/S
67,f,E}?,fE}?
68,#,p,#p
69,",",1(,",1("
70,j,q,jq
71,),Q,)Q
72,g,7,g7
73,4M^,h,4M^h
74,_,+,_+
75,!,V,!V
76,B,`,B`
77,U,d,Ud
78,<,F,<F
79,&,%,&%
80,w,R,wR
81,z,o,zo
82,"D""",H,"D""H"
83,E},?,E}?
84,1,(,1(
85,0,.,0.
86,9,/,9/
87,2,m,2m
88,L,W,LW
89,i,X,iX
90,4,M^,4M^
91,M,^,M^
92,D,"""","D"""
93,E,},E}
