,left,right,combine
0,"Z*lwaJAN[M`,FTD_r.u\j4(ntP3UBO>Q&+Cc{gLH$ko:}?"," b2""XY)vVqIWed'6Gz1-<x9SR;Kp!8i#%5=^y0|shEf~]7/m@","Z*lwaJAN[M`,FTD_r.u\j4(ntP3UBO>Q&+Cc{gLH$ko:}? b2""XY)vVqIWed'6Gz1-<x9SR;Kp!8i#%5=^y0|shEf~]7/m@"
1," b2""XY)vVqIWed'6Gz",1-<x9SR;Kp!8i#%5=^y0|shEf~]7/m@," b2""XY)vVqIWed'6Gz1-<x9SR;Kp!8i#%5=^y0|shEf~]7/m@"
2,"Z*lwaJAN[M`,FTD_r.u\j4(ntP",3UBO>Q&+Cc{gLH$ko:}?,"Z*lwaJAN[M`,FTD_r.u\j4(ntP3UBO>Q&+Cc{gLH$ko:}?"
3,1-<x9SR;Kp!8i#,%5=^y0|shEf~]7/m@,1-<x9SR;Kp!8i#%5=^y0|shEf~]7/m@
4," b2""XY)v",VqIWed'6Gz," b2""XY)vVqIWed'6Gz"
5,3UBO>Q&+Cc{,gLH$ko:}?,3UBO>Q&+Cc{gLH$ko:}?
6,Z*lwaJAN[M,"`,FTD_r.u\j4(ntP","Z*lwaJAN[M`,FTD_r.u\j4(ntP"
7,%5=^y0|sh,Ef~]7/m@,%5=^y0|shEf~]7/m@
8,1-<x,9SR;Kp!8i#,1-<x9SR;Kp!8i#
9,VqIW,ed'6Gz,VqIWed'6Gz
10, b2,"""XY)v"," b2""XY)v"
11,"`,FTD_r.u",\j4(ntP,"`,FTD_r.u\j4(ntP"
12,3UBO>,Q&+Cc{,3UBO>Q&+Cc{
13,gLH,$ko:}?,gLH$ko:}?
14,Z*lwa,JAN[M,Z*lwaJAN[M
15,Ef~],7/m@,Ef~]7/m@
16,%5=^y,0|sh,%5=^y0|sh
17,9SR;K,p!8i#,9SR;Kp!8i#
18,1-,<x,1-<x
19,ed',6Gz,ed'6Gz
20,"""XY",)v,"""XY)v"
21,Vq,IW,VqIW
22, ,b2, b2
23,Q&,+Cc{,Q&+Cc{
24,JA,N[M,JAN[M
25,3U,BO>,3UBO>
26,\j4(,ntP,\j4(ntP
27,$ko:,}?,$ko:}?
28,"`,FTD_",r.u,"`,FTD_r.u"
29,g,LH,gLH
30,Z*,lwa,Z*lwa
31,7/,m@,7/m@
32,Ef,~],Ef~]
33,0|,sh,0|sh
34,9SR,;K,9SR;K
35,p!,8i#,p!8i#
36,%,5=^y,%5=^y
37,<,x,<x
38,1,-,1-
39,6,Gz,6Gz
40,e,d',ed'
41,"""",XY,"""XY"
42,V,q,Vq
43,I,W,IW
44,),v,)v
45,b,2,b2
46,$ko,:,$ko:
47,Q,&,Q&
48,3,U,3U
49,n,tP,ntP
50,N[,M,N[M
51,B,O>,BO>
52,"`,FTD",_,"`,FTD_"
53,L,H,LH
54,r.,u,r.u
55,\,j4(,\j4(
56,},?,}?
57,+C,c{,+Cc{
58,J,A,JA
59,l,wa,lwa
60,Z,*,Z*
61,s,h,sh
62,m,@,m@
63,0,|,0|
64,~,],~]
65,7,/,7/
66,E,f,Ef
67,p,!,p!
68,5=,^y,5=^y
69,;,K,;K
70,8i,#,8i#
71,9S,R,9SR
72,d,',d'
73,G,z,Gz
74,X,Y,XY
75,"`,FT",D,"`,FTD"
76,w,a,wa
77,c,{,c{
78,j4,(,j4(
79,N,[,N[
80,t,P,tP
81,+,C,+C
82,O,>,O>
83,r,.,r.
84,$k,o,$ko
85,5,=,5=
86,8,i,8i
87,^,y,^y
88,9,S,9S
89,$,k,$k
90,j,4,j4
91,"`,",FT,"`,FT"
92,`,",","`,"
93,F,T,FT
