,left,right,combine
0,"fFcqI9@KiboWElw=}P?AHJ.""M`4sC1S0p;Ve2",">tD7ROT!u3B\x _5d^]h%<~NmgQ:[X-8Zn#Y*z{(,LU|'ar+j/&6)kyv$G","fFcqI9@KiboWElw=}P?AHJ.""M`4sC1S0p;Ve2>tD7ROT!u3B\x _5d^]h%<~NmgQ:[X-8Zn#Y*z{(,LU|'ar+j/&6)kyv$G"
1,>tD7ROT!u3B\x _5d^]h%,"<~NmgQ:[X-8Zn#Y*z{(,LU|'ar+j/&6)kyv$G",">tD7ROT!u3B\x _5d^]h%<~NmgQ:[X-8Zn#Y*z{(,LU|'ar+j/&6)kyv$G"
2,fFcqI9@KiboWElw=,"}P?AHJ.""M`4sC1S0p;Ve2","fFcqI9@KiboWElw=}P?AHJ.""M`4sC1S0p;Ve2"
3,"<~NmgQ:[X-8Zn#Y*z{(,LU",|'ar+j/&6)kyv$G,"<~NmgQ:[X-8Zn#Y*z{(,LU|'ar+j/&6)kyv$G"
4,>tD7ROT!u3B\x, _5d^]h%,>tD7ROT!u3B\x _5d^]h%
5,"}P?AHJ.""M`",4sC1S0p;Ve2,"}P?AHJ.""M`4sC1S0p;Ve2"
6,fFcqI9@K,iboWElw=,fFcqI9@KiboWElw=
7,|'ar+j/&,6)kyv$G,|'ar+j/&6)kyv$G
8,<~NmgQ:[X,"-8Zn#Y*z{(,LU","<~NmgQ:[X-8Zn#Y*z{(,LU"
9, _5,d^]h%, _5d^]h%
10,4sC1S0p,;Ve2,4sC1S0p;Ve2
11,>tD7ROT,!u3B\x,>tD7ROT!u3B\x
12,}P?AH,"J.""M`","}P?AHJ.""M`"
13,fFcq,I9@K,fFcqI9@K
14,iboW,Elw=,iboWElw=
15,6)ky,v$G,6)kyv$G
16,<~Nm,gQ:[X,<~NmgQ:[X
17,-8Zn#Y,"*z{(,LU","-8Zn#Y*z{(,LU"
18,|'a,r+j/&,|'ar+j/&
19,d^,]h%,d^]h%
20, ,_5, _5
21,"J.""",M`,"J.""M`"
22,>tD,7ROT,>tD7ROT
23,;V,e2,;Ve2
24,4sC1,S0p,4sC1S0p
25,!u3,B\x,!u3B\x
26,}P,?AH,}P?AH
27,El,w=,Elw=
28,ib,oW,iboW
29,fF,cq,fFcq
30,v$,G,v$G
31,I9,@K,I9@K
32,6),ky,6)ky
33,gQ:,[X,gQ:[X
34,-8Zn#,Y,-8Zn#Y
35,<~N,m,<~Nm
36,r+j/,&,r+j/&
37,*z,"{(,LU","*z{(,LU"
38,|,'a,|'a
39,d,^,d^
40,_,5,_5
41,]h,%,]h%
42,M,`,M`
43,!,u3,!u3
44,e,2,e2
45,4s,C1,4sC1
46,J.,"""","J."""
47,7R,OT,7ROT
48,?A,H,?AH
49,S,0p,S0p
50,;,V,;V
51,>t,D,>tD
52,B\,x,B\x
53,},P,}P
54,@,K,@K
55,w,=,w=
56,c,q,cq
57,o,W,oW
58,i,b,ib
59,f,F,fF
60,I,9,I9
61,E,l,El
62,v,$,v$
63,k,y,ky
64,6,),6)
65,gQ,:,gQ:
66,',a,'a
67,-8,Zn#,-8Zn#
68,*,z,*z
69,[,X,[X
70,{(,",LU","{(,LU"
71,r+,j/,r+j/
72,<,~N,<~N
73,],h,]h
74,B,\,B\
75,?,A,?A
76,0,p,0p
77,O,T,OT
78,u,3,u3
79,>,t,>t
80,7,R,7R
81,J,.,J.
82,C,1,C1
83,4,s,4s
84,r,+,r+
85,~,N,~N
86,{,(,{(
87,g,Q,gQ
88,j,/,j/
89,Z,n#,Zn#
90,-,8,-8
91,",L",U,",LU"
92,",",L,",L"
93,n,#,n#
