,left,right,combine
0,"KxMS/epkmN%(YJ]~P-'v3?Z,ts2GhHb#{1_)F|D","C0>T79i[QB+;o=l&Wr*a65dUn}^wIc 4yE:<L8\zR.q""g$fA`OV!X@ju","KxMS/epkmN%(YJ]~P-'v3?Z,ts2GhHb#{1_)F|DC0>T79i[QB+;o=l&Wr*a65dUn}^wIc 4yE:<L8\zR.q""g$fA`OV!X@ju"
1,C0>T79i[QB+;o=l&Wr*a65dU,"n}^wIc 4yE:<L8\zR.q""g$fA`OV!X@ju","C0>T79i[QB+;o=l&Wr*a65dUn}^wIc 4yE:<L8\zR.q""g$fA`OV!X@ju"
2,KxMS/epkmN%(YJ]~P-,"'v3?Z,ts2GhHb#{1_)F|D","KxMS/epkmN%(YJ]~P-'v3?Z,ts2GhHb#{1_)F|D"
3,n}^wIc 4yE:<L8\zR.,"q""g$fA`OV!X@ju","n}^wIc 4yE:<L8\zR.q""g$fA`OV!X@ju"
4,C0>T79i[QB,+;o=l&Wr*a65dU,C0>T79i[QB+;o=l&Wr*a65dU
5,"'v3?Z,ts2",GhHb#{1_)F|D,"'v3?Z,ts2GhHb#{1_)F|D"
6,KxMS/epkm,N%(YJ]~P-,KxMS/epkmN%(YJ]~P-
7,"q""g$fA`",OV!X@ju,"q""g$fA`OV!X@ju"
8,n}^wIc ,4yE:<L8\zR.,n}^wIc 4yE:<L8\zR.
9,+;o=l&Wr,*a65dU,+;o=l&Wr*a65dU
10,C0>T7,9i[QB,C0>T79i[QB
11,GhHb#,{1_)F|D,GhHb#{1_)F|D
12,'v3?Z,",ts2","'v3?Z,ts2"
13,N%(YJ,]~P-,N%(YJ]~P-
14,KxMS,/epkm,KxMS/epkm
15,OV!,X@ju,OV!X@ju
16,"q""g$",fA`,"q""g$fA`"
17,4yE:<,L8\zR.,4yE:<L8\zR.
18,n}^w,Ic ,n}^wIc 
19,*a6,5dU,*a65dU
20,+;o=,l&Wr,+;o=l&Wr
21,9i,[QB,9i[QB
22,C0>,T7,C0>T7
23,{1_)F,|D,{1_)F|D
24,GhH,b#,GhHb#
25,",t",s2,",ts2"
26,'v,3?Z,'v3?Z
27,]~,P-,]~P-
28,N%(,YJ,N%(YJ
29,/e,pkm,/epkm
30,Kx,MS,KxMS
31,OV,!,OV!
32,X@,ju,X@ju
33,f,A`,fA`
34,"q""",g$,"q""g$"
35,L8\z,R.,L8\zR.
36,Ic, ,Ic 
37,4y,E:<,4yE:<
38,n,}^w,n}^w
39,5d,U,5dU
40,*a,6,*a6
41,+;,o=,+;o=
42,[Q,B,[QB
43,l&,Wr,l&Wr
44,C0,>,C0>
45,9,i,9i
46,T,7,T7
47,|,D,|D
48,s,2,s2
49,b,#,b#
50,G,hH,GhH
51,{1,_)F,{1_)F
52,",",t,",t"
53,3,?Z,3?Z
54,',v,'v
55,P,-,P-
56,N%,(,N%(
57,pk,m,pkm
58,Y,J,YJ
59,],~,]~
60,/,e,/e
61,M,S,MS
62,K,x,Kx
63,A,`,A`
64,j,u,ju
65,O,V,OV
66,X,@,X@
67,g,$,g$
68,I,c,Ic
69,},^w,}^w
70,E:,<,E:<
71,R,.,R.
72,L,8\z,L8\z
73,4,y,4y
74,q,"""","q"""
75,5,d,5d
76,[,Q,[Q
77,l,&,l&
78,+,;,+;
79,W,r,Wr
80,o,=,o=
81,*,a,*a
82,C,0,C0
83,{,1,{1
84,_,)F,_)F
85,h,H,hH
86,?,Z,?Z
87,N,%,N%
88,p,k,pk
89,^,w,^w
90,E,:,E:
91,8\,z,8\z
92,),F,)F
93,8,\,8\
