,left,right,combine
0,5pB#1~9]\'Z6*UQ?j_`C0J7+gN>P[O2-@=3)zi4R,"(""f8<VFD:EbXoKvHehuq{x|nlSM&kt/$WY,dG^TmAw%.cLI!r;a y}s","5pB#1~9]\'Z6*UQ?j_`C0J7+gN>P[O2-@=3)zi4R(""f8<VFD:EbXoKvHehuq{x|nlSM&kt/$WY,dG^TmAw%.cLI!r;a y}s"
1,"(""f8<VFD:EbXoKvHehuq{x|nlSM&kt/","$WY,dG^TmAw%.cLI!r;a y}s","(""f8<VFD:EbXoKvHehuq{x|nlSM&kt/$WY,dG^TmAw%.cLI!r;a y}s"
2,5pB#1~9]\'Z6*UQ?j_`,C0J7+gN>P[O2-@=3)zi4R,5pB#1~9]\'Z6*UQ?j_`C0J7+gN>P[O2-@=3)zi4R
3,"$WY,dG^TmAw%.",cLI!r;a y}s,"$WY,dG^TmAw%.cLI!r;a y}s"
4,"(""f8<VFD:EbXo",KvHehuq{x|nlSM&kt/,"(""f8<VFD:EbXoKvHehuq{x|nlSM&kt/"
5,C0J7+gN>P[O,2-@=3)zi4R,C0J7+gN>P[O2-@=3)zi4R
6,5pB#1~9],\'Z6*UQ?j_`,5pB#1~9]\'Z6*UQ?j_`
7,cLI!r,;a y}s,cLI!r;a y}s
8,"$WY,d",G^TmAw%.,"$WY,dG^TmAw%."
9,"(""f8<V",FD:EbXo,"(""f8<VFD:EbXo"
10,KvHehuq{x|nl,SM&kt/,KvHehuq{x|nlSM&kt/
11,2-@=3),zi4R,2-@=3)zi4R
12,5pB#,1~9],5pB#1~9]
13,\'Z6*,UQ?j_`,\'Z6*UQ?j_`
14,C0J7+,gN>P[O,C0J7+gN>P[O
15,;a ,y}s,;a y}s
16,G^Tm,Aw%.,G^TmAw%.
17,cL,I!r,cLI!r
18,$WY,",d","$WY,d"
19,SM,&kt/,SM&kt/
20,KvHehu,q{x|nl,KvHehuq{x|nl
21,FD:Eb,Xo,FD:EbXo
22,"(""f",8<V,"(""f8<V"
23,zi,4R,zi4R
24,2-@,=3),2-@=3)
25,5p,B#,5pB#
26,1~,9],1~9]
27,gN>,P[O,gN>P[O
28,\',Z6*,\'Z6*
29,C0J,7+,C0J7+
30,UQ?,j_`,UQ?j_`
31,y,}s,y}s
32,;a, ,;a 
33,c,L,cL
34,Aw%,.,Aw%.
35,G^,Tm,G^Tm
36,I,!r,I!r
37,",",d,",d"
38,&kt,/,&kt/
39,q,{x|nl,q{x|nl
40,X,o,Xo
41,8,<V,8<V
42,$,WY,$WY
43,FD:E,b,FD:Eb
44,"(""",f,"(""f"
45,KvH,ehu,KvHehu
46,S,M,SM
47,4,R,4R
48,z,i,zi
49,=,3),=3)
50,B,#,B#
51,\,',\'
52,Z,6*,Z6*
53,9,],9]
54,7,+,7+
55,5,p,5p
56,1,~,1~
57,g,N>,gN>
58,U,Q?,UQ?
59,P[,O,P[O
60,C0,J,C0J
61,2,-@,2-@
62,j,_`,j_`
63,},s,}s
64,!,r,!r
65,A,w%,Aw%
66,G,^,G^
67,;,a,;a
68,T,m,Tm
69,&k,t,&kt
70,{x|,nl,{x|nl
71,(,"""","("""
72,K,vH,KvH
73,W,Y,WY
74,eh,u,ehu
75,F,D:E,FD:E
76,<,V,<V
77,3,),3)
78,P,[,P[
79,-,@,-@
80,_,`,_`
81,C,0,C0
82,6,*,6*
83,Q,?,Q?
84,N,>,N>
85,w,%,w%
86,v,H,vH
87,&,k,&k
88,n,l,nl
89,D:,E,D:E
90,e,h,eh
91,{x,|,{x|
92,{,x,{x
93,D,:,D:
