,left,right,combine
0,"B rg~*Gm{Ni/@x""4)t?Ywju-]63snd1JbHcC$E#}","|k0[,W`+hSIe7VF8M:fq_Q\A5!RTlPKv^.y(9o%LpU>aZ&'=D;2<XOz","B rg~*Gm{Ni/@x""4)t?Ywju-]63snd1JbHcC$E#}|k0[,W`+hSIe7VF8M:fq_Q\A5!RTlPKv^.y(9o%LpU>aZ&'=D;2<XOz"
1,"|k0[,W`+hSIe7VF8M:fq_Q\A5",!RTlPKv^.y(9o%LpU>aZ&'=D;2<XOz,"|k0[,W`+hSIe7VF8M:fq_Q\A5!RTlPKv^.y(9o%LpU>aZ&'=D;2<XOz"
2,B rg~*Gm{Ni/@x,"""4)t?Ywju-]63snd1JbHcC$E#}","B rg~*Gm{Ni/@x""4)t?Ywju-]63snd1JbHcC$E#}"
3,!RTlPKv^.y(9,o%LpU>aZ&'=D;2<XOz,!RTlPKv^.y(9o%LpU>aZ&'=D;2<XOz
4,"|k0[,W`+hSIe7",VF8M:fq_Q\A5,"|k0[,W`+hSIe7VF8M:fq_Q\A5"
5,"""4)t?Ywju-]",63snd1JbHcC$E#},"""4)t?Ywju-]63snd1JbHcC$E#}"
6,B rg~*,Gm{Ni/@x,B rg~*Gm{Ni/@x
7,o%LpU>aZ&',=D;2<XOz,o%LpU>aZ&'=D;2<XOz
8,!RTlPKv,^.y(9,!RTlPKv^.y(9
9,VF8M,:fq_Q\A5,VF8M:fq_Q\A5
10,"|k0[,W`+",hSIe7,"|k0[,W`+hSIe7"
11,63snd1Jb,HcC$E#},63snd1JbHcC$E#}
12,"""4)t?Y",wju-],"""4)t?Ywju-]"
13,Gm{N,i/@x,Gm{Ni/@x
14,B ,rg~*,B rg~*
15,=D;,2<XOz,=D;2<XOz
16,o%LpU,>aZ&',o%LpU>aZ&'
17,^.y,(9,^.y(9
18,!RTl,PKv,!RTlPKv
19,:fq,_Q\A5,:fq_Q\A5
20,VF,8M,VF8M
21,hSI,e7,hSIe7
22,HcC$E,#},HcC$E#}
23,|k0[,",W`+","|k0[,W`+"
24,63sn,d1Jb,63snd1Jb
25,wj,u-],wju-]
26,Gm,{N,Gm{N
27,i/,@x,i/@x
28,"""4)t",?Y,"""4)t?Y"
29,rg,~*,rg~*
30,>a,Z&',>aZ&'
31,2<X,Oz,2<XOz
32,B, ,B 
33,=D,;,=D;
34,o%,LpU,o%LpU
35,(,9,(9
36,^,.y,^.y
37,!R,Tl,!RTl
38,PK,v,PKv
39,_Q\,A5,_Q\A5
40,:,fq,:fq
41,V,F,VF
42,8,M,8M
43,e,7,e7
44,|k0,[,|k0[
45,d1,Jb,d1Jb
46,",W",`+,",W`+"
47,6,3sn,63sn
48,u,-],u-]
49,hS,I,hSI
50,#,},#}
51,H,cC$E,HcC$E
52,?,Y,?Y
53,~,*,~*
54,{,N,{N
55,G,m,Gm
56,@,x,@x
57,i,/,i/
58,"""",4)t,"""4)t"
59,w,j,wj
60,r,g,rg
61,2<,X,2<X
62,=,D,=D
63,>,a,>a
64,O,z,Oz
65,L,pU,LpU
66,Z&,',Z&'
67,o,%,o%
68,T,l,Tl
69,_Q,\,_Q\
70,f,q,fq
71,!,R,!R
72,A,5,A5
73,.,y,.y
74,P,K,PK
75,`,+,`+
76,",",W,",W"
77,-,],-]
78,d,1,d1
79,|k,0,|k0
80,3,sn,3sn
81,J,b,Jb
82,h,S,hS
83,cC$,E,cC$E
84,4,)t,4)t
85,Z,&,Z&
86,p,U,pU
87,2,<,2<
88,_,Q,_Q
89,|,k,|k
90,s,n,sn
91,),t,)t
92,cC,$,cC$
93,c,C,cC
