,left,right,combine
0,"!KH7;aOA#o,dY<C+]|?QGxeW%SuqIJ\gp.F0vB@_*zM","[)Nb""5mZ&L=(4lth Pk$iTn-}w'^D:UX9E2`>{~yrfR1j3/sc8V6","!KH7;aOA#o,dY<C+]|?QGxeW%SuqIJ\gp.F0vB@_*zM[)Nb""5mZ&L=(4lth Pk$iTn-}w'^D:UX9E2`>{~yrfR1j3/sc8V6"
1,"[)Nb""5mZ&L=(4lth Pk$iT",n-}w'^D:UX9E2`>{~yrfR1j3/sc8V6,"[)Nb""5mZ&L=(4lth Pk$iTn-}w'^D:UX9E2`>{~yrfR1j3/sc8V6"
2,"!KH7;aOA#o,dY<C+]|?QG",xeW%SuqIJ\gp.F0vB@_*zM,"!KH7;aOA#o,dY<C+]|?QGxeW%SuqIJ\gp.F0vB@_*zM"
3,n-}w'^D:UX9E2`>{,~yrfR1j3/sc8V6,n-}w'^D:UX9E2`>{~yrfR1j3/sc8V6
4,"[)Nb""5mZ&L",=(4lth Pk$iT,"[)Nb""5mZ&L=(4lth Pk$iT"
5,xeW%SuqIJ\,gp.F0vB@_*zM,xeW%SuqIJ\gp.F0vB@_*zM
6,!KH7;aOA,"#o,dY<C+]|?QG","!KH7;aOA#o,dY<C+]|?QG"
7,~yrfR1j,3/sc8V6,~yrfR1j3/sc8V6
8,n-}w'^D,:UX9E2`>{,n-}w'^D:UX9E2`>{
9,=(4lth ,Pk$iT,=(4lth Pk$iT
10,"[)Nb""",5mZ&L,"[)Nb""5mZ&L"
11,"#o,dY<",C+]|?QG,"#o,dY<C+]|?QG"
12,xeW%,SuqIJ\,xeW%SuqIJ\
13,gp.F0v,B@_*zM,gp.F0vB@_*zM
14,!K,H7;aOA,!KH7;aOA
15,3/s,c8V6,3/sc8V6
16,~yr,fR1j,~yrfR1j
17,:UX9,E2`>{,:UX9E2`>{
18,Pk$,iT,Pk$iT
19,=(4l,th ,=(4lth 
20,n-}w,'^D,n-}w'^D
21,5m,Z&L,5mZ&L
22,[)N,"b""","[)Nb"""
23,H7;,aOA,H7;aOA
24,xe,W%,xeW%
25,C+]|?,QG,C+]|?QG
26,gp.,F0v,gp.F0v
27,B@_,*zM,B@_*zM
28,Suq,IJ\,SuqIJ\
29,"#o,",dY<,"#o,dY<"
30,!,K,!K
31,fR,1j,fR1j
32,3/,s,3/s
33,c8,V6,c8V6
34,~y,r,~yr
35,E2`>,{,E2`>{
36,=(4,l,=(4l
37,'^,D,'^D
38,n-},w,n-}w
39,i,T,iT
40,P,k$,Pk$
41,Z&,L,Z&L
42,th, ,th 
43,:U,X9,:UX9
44,b,"""","b"""
45,5,m,5m
46,d,Y<,dY<
47,C+]|,?,C+]|?
48,aO,A,aOA
49,x,e,xe
50,g,p.,gp.
51,IJ,\,IJ\
52,H7,;,H7;
53,#o,",","#o,"
54,F0,v,F0v
55,[,)N,[)N
56,S,uq,Suq
57,Q,G,QG
58,W,%,W%
59,*z,M,*zM
60,B@,_,B@_
61,3,/,3/
62,f,R,fR
63,1,j,1j
64,V,6,V6
65,c,8,c8
66,~,y,~y
67,:,U,:U
68,E2`,>,E2`>
69,Z,&,Z&
70,X,9,X9
71,=,(4,=(4
72,t,h,th
73,n-,},n-}
74,k,$,k$
75,',^,'^
76,u,q,uq
77,a,O,aO
78,Y,<,Y<
79,C,+]|,C+]|
80,),N,)N
81,F,0,F0
82,I,J,IJ
83,H,7,H7
84,*,z,*z
85,p,.,p.
86,B,@,B@
87,#,o,#o
88,(,4,(4
89,n,-,n-
90,E2,`,E2`
91,+,]|,+]|
92,],|,]|
93,E,2,E2
