,left,right,combine
0,@Q;ZsN#_!Fo>U$i*%+4x-T`cR^bzD='Su~[L3Ilh\HG,"?(XP9.W/M0r&K}JvAEn5<pq{]w k""Y:6a)O87f|Vtmed21g,jCBy","@Q;ZsN#_!Fo>U$i*%+4x-T`cR^bzD='Su~[L3Ilh\HG?(XP9.W/M0r&K}JvAEn5<pq{]w k""Y:6a)O87f|Vtmed21g,jCBy"
1,?(XP9.W/M0r&K}JvAEn5<p,"q{]w k""Y:6a)O87f|Vtmed21g,jCBy","?(XP9.W/M0r&K}JvAEn5<pq{]w k""Y:6a)O87f|Vtmed21g,jCBy"
2,@Q;ZsN#_!Fo>U$i*%+4x-T`c,R^bzD='Su~[L3Ilh\HG,@Q;ZsN#_!Fo>U$i*%+4x-T`cR^bzD='Su~[L3Ilh\HG
3,"q{]w k""Y:6a)O","87f|Vtmed21g,jCBy","q{]w k""Y:6a)O87f|Vtmed21g,jCBy"
4,?(XP9.W/,M0r&K}JvAEn5<p,?(XP9.W/M0r&K}JvAEn5<p
5,R^bzD='Su~[,L3Ilh\HG,R^bzD='Su~[L3Ilh\HG
6,@Q;ZsN#_,!Fo>U$i*%+4x-T`c,@Q;ZsN#_!Fo>U$i*%+4x-T`c
7,87f|,"Vtmed21g,jCBy","87f|Vtmed21g,jCBy"
8,M0r&K}J,vAEn5<p,M0r&K}JvAEn5<p
9,"q{]w k""",Y:6a)O,"q{]w k""Y:6a)O"
10,?(XP,9.W/,?(XP9.W/
11,L3Il,h\HG,L3Ilh\HG
12,Vtmed21g,",jCBy","Vtmed21g,jCBy"
13,@Q,;ZsN#_,@Q;ZsN#_
14,!Fo>U$i*,%+4x-T`c,!Fo>U$i*%+4x-T`c
15,R^bzD=,'Su~[,R^bzD='Su~[
16,87,f|,87f|
17,q{]w," k""","q{]w k"""
18,vAEn,5<p,vAEn5<p
19,M0r&,K}J,M0r&K}J
20,Y:,6a)O,Y:6a)O
21,9.,W/,9.W/
22,?(,XP,?(XP
23,h\,HG,h\HG
24,L3I,l,L3Il
25,%+4x,-T`c,%+4x-T`c
26,!Fo,>U$i*,!Fo>U$i*
27,;ZsN,#_,;ZsN#_
28,R^,bzD=,R^bzD=
29,",jC",By,",jCBy"
30,@,Q,@Q
31,Vtmed,21g,Vtmed21g
32,'S,u~[,'Su~[
33,f,|,f|
34,8,7,87
35,M0,r&,M0r&
36,Y,:,Y:
37, ,"k"""," k"""
38,vA,En,vAEn
39,6a,)O,6a)O
40,5<,p,5<p
41,q{,]w,q{]w
42,K,}J,K}J
43,X,P,XP
44,9,.,9.
45,h,\,h\
46,H,G,HG
47,?,(,?(
48,W,/,W/
49,L3,I,L3I
50,>,U$i*,>U$i*
51,',S,'S
52,B,y,By
53,!F,o,!Fo
54,bz,D=,bzD=
55,21,g,21g
56,Vtm,ed,Vtmed
57,#,_,#_
58,-T`,c,-T`c
59,u,~[,u~[
60,;,ZsN,;ZsN
61,R,^,R^
62,%,+4x,%+4x
63,",j",C,",jC"
64,k,"""","k"""
65,M,0,M0
66,r,&,r&
67,6,a,6a
68,},J,}J
69,q,{,q{
70,v,A,vA
71,5,<,5<
72,E,n,En
73,],w,]w
74,),O,)O
75,D,=,D=
76,Zs,N,ZsN
77,!,F,!F
78,",",j,",j"
79,2,1,21
80,b,z,bz
81,-,T`,-T`
82,Vt,m,Vtm
83,L,3,L3
84,~,[,~[
85,e,d,ed
86,+,4x,+4x
87,U$,i*,U$i*
88,U,$,U$
89,T,`,T`
90,Z,s,Zs
91,4,x,4x
92,i,*,i*
93,V,t,Vt
