,left,right,combine
0,"`mE{~=l,-\/su3Oy4gwr1.+I;akTnNZbcDU""R6?Sz",0KfGjp]Cv}>(e&@%A*VM|<XBq8FWLH[9_oQ!t527dxP)Ji# '$^:Yh,"`mE{~=l,-\/su3Oy4gwr1.+I;akTnNZbcDU""R6?Sz0KfGjp]Cv}>(e&@%A*VM|<XBq8FWLH[9_oQ!t527dxP)Ji# '$^:Yh"
1,0KfGjp]Cv}>(e&@%A*VM|<XBq8FW,LH[9_oQ!t527dxP)Ji# '$^:Yh,0KfGjp]Cv}>(e&@%A*VM|<XBq8FWLH[9_oQ!t527dxP)Ji# '$^:Yh
2,"`mE{~=l,-\/su3Oy4g","wr1.+I;akTnNZbcDU""R6?Sz","`mE{~=l,-\/su3Oy4gwr1.+I;akTnNZbcDU""R6?Sz"
3,LH[9_oQ!t527dx,P)Ji# '$^:Yh,LH[9_oQ!t527dxP)Ji# '$^:Yh
4,0KfGjp]Cv}>(e,&@%A*VM|<XBq8FW,0KfGjp]Cv}>(e&@%A*VM|<XBq8FW
5,wr1.+I;akTnN,"ZbcDU""R6?Sz","wr1.+I;akTnNZbcDU""R6?Sz"
6,`mE{~=l,",-\/su3Oy4g","`mE{~=l,-\/su3Oy4g"
7,P)Ji#, '$^:Yh,P)Ji# '$^:Yh
8,&@%A*VM|,<XBq8FW,&@%A*VM|<XBq8FW
9,LH[9_oQ,!t527dx,LH[9_oQ!t527dx
10,0KfG,jp]Cv}>(e,0KfGjp]Cv}>(e
11,"ZbcDU""",R6?Sz,"ZbcDU""R6?Sz"
12,wr1.+I;a,kTnN,wr1.+I;akTnN
13,",-\/su",3Oy4g,",-\/su3Oy4g"
14,`mE{,~=l,`mE{~=l
15, '$,^:Yh, '$^:Yh
16,P)J,i#,P)Ji#
17,LH[,9_oQ,LH[9_oQ
18,<XB,q8FW,<XBq8FW
19,&@%,A*VM|,&@%A*VM|
20,!t5,27dx,!t527dx
21,jp,]Cv}>(e,jp]Cv}>(e
22,0K,fG,0KfG
23,R6?,Sz,R6?Sz
24,3O,y4g,3Oy4g
25,Zb,"cDU""","ZbcDU"""
26,wr1,.+I;a,wr1.+I;a
27,kT,nN,kTnN
28,",-\/",su,",-\/su"
29,~=,l,~=l
30,^:,Yh,^:Yh
31, ,'$, '$
32,`m,E{,`mE{
33,i,#,i#
34,P),J,P)J
35,&,@%,&@%
36,]Cv},>(e,]Cv}>(e
37,A*VM,|,A*VM|
38,LH,[,LH[
39,q8,FW,q8FW
40,!,t5,!t5
41,<X,B,<XB
42,27,dx,27dx
43,9_,oQ,9_oQ
44,j,p,jp
45,0,K,0K
46,f,G,fG
47,S,z,Sz
48,R6,?,R6?
49,s,u,su
50,cD,"U""","cDU"""
51,3,O,3O
52,w,r1,wr1
53,y4,g,y4g
54,Z,b,Zb
55,n,N,nN
56,.+I;,a,.+I;a
57,k,T,kT
58,",-",\/,",-\/"
59,',$,'$
60,~,=,~=
61,E,{,E{
62,`,m,`m
63,^,:,^:
64,Y,h,Yh
65,P,),P)
66,2,7,27
67,9,_,9_
68,F,W,FW
69,]C,v},]Cv}
70,<,X,<X
71,q,8,q8
72,t,5,t5
73,@,%,@%
74,A*V,M,A*VM
75,d,x,dx
76,o,Q,oQ
77,>,(e,>(e
78,L,H,LH
79,r,1,r1
80,\,/,\/
81,y,4,y4
82,U,"""","U"""
83,.,+I;,.+I;
84,c,D,cD
85,R,6,R6
86,",",-,",-"
87,A,*V,A*V
88,v,},v}
89,],C,]C
90,(,e,(e
91,+,I;,+I;
92,I,;,I;
93,*,V,*V
