,left,right,combine
0,"*laZjR2L;Mxo5vV'D4Hm\P{q""QOk/[n9pBE.A:~d6","}s,C_Nf> zgt?W0T|=he]c#@b`YSi87yUJ(w&^1<+uF-$XK3%)G!rI","*laZjR2L;Mxo5vV'D4Hm\P{q""QOk/[n9pBE.A:~d6}s,C_Nf> zgt?W0T|=he]c#@b`YSi87yUJ(w&^1<+uF-$XK3%)G!rI"
1,"}s,C_Nf> zgt?W0T|=he]c#",@b`YSi87yUJ(w&^1<+uF-$XK3%)G!rI,"}s,C_Nf> zgt?W0T|=he]c#@b`YSi87yUJ(w&^1<+uF-$XK3%)G!rI"
2,*laZjR2L;Mxo5vV'D4,"Hm\P{q""QOk/[n9pBE.A:~d6","*laZjR2L;Mxo5vV'D4Hm\P{q""QOk/[n9pBE.A:~d6"
3,@b`YSi87yUJ(w&^1<,+uF-$XK3%)G!rI,@b`YSi87yUJ(w&^1<+uF-$XK3%)G!rI
4,"}s,C_Nf",> zgt?W0T|=he]c#,"}s,C_Nf> zgt?W0T|=he]c#"
5,"Hm\P{q""QOk/[",n9pBE.A:~d6,"Hm\P{q""QOk/[n9pBE.A:~d6"
6,*laZjR2,L;Mxo5vV'D4,*laZjR2L;Mxo5vV'D4
7,+uF-$XK,3%)G!rI,+uF-$XK3%)G!rI
8,@b`YSi87y,UJ(w&^1<,@b`YSi87yUJ(w&^1<
9,> zgt?,W0T|=he]c#,> zgt?W0T|=he]c#
10,"}s,C",_Nf,"}s,C_Nf"
11,Hm\P,"{q""QOk/[","Hm\P{q""QOk/["
12,n9pBE.A,:~d6,n9pBE.A:~d6
13,L;Mx,o5vV'D4,L;Mxo5vV'D4
14,*la,ZjR2,*laZjR2
15,3%),G!rI,3%)G!rI
16,+uF-,$XK,+uF-$XK
17,W0T|=,he]c#,W0T|=he]c#
18,UJ(w&,^1<,UJ(w&^1<
19,@b`YS,i87y,@b`YSi87y
20,> ,zgt?,> zgt?
21,}s,",C","}s,C"
22,_,Nf,_Nf
23,Hm,\P,Hm\P
24,{q,"""QOk/[","{q""QOk/["
25,n9p,BE.A,n9pBE.A
26,:~,d6,:~d6
27,o5v,V'D4,o5vV'D4
28,G!,rI,G!rI
29,Zj,R2,ZjR2
30,*l,a,*la
31,L;,Mx,L;Mx
32,3,%),3%)
33,$X,K,$XK
34,^,1<,^1<
35,+,uF-,+uF-
36,@b`,YS,@b`YS
37,zgt,?,zgt?
38,i8,7y,i87y
39,W0T,|=,W0T|=
40,UJ,(w&,UJ(w&
41,h,e]c#,he]c#
42,>, ,> 
43,N,f,Nf
44,",",C,",C"
45,},s,}s
46,V',D4,V'D4
47,:,~,:~
48,n,9p,n9p
49,{,q,{q
50,\,P,\P
51,d,6,d6
52,H,m,Hm
53,"""QOk",/[,"""QOk/["
54,BE,.A,BE.A
55,*,l,*l
56,M,x,Mx
57,Z,j,Zj
58,G,!,G!
59,%,),%)
60,r,I,rI
61,o,5v,o5v
62,L,;,L;
63,R,2,R2
64,$,X,$X
65,e,]c#,e]c#
66,Y,S,YS
67,@,b`,@b`
68,U,J,UJ
69,(,w&,(w&
70,u,F-,uF-
71,W0,T,W0T
72,1,<,1<
73,z,gt,zgt
74,|,=,|=
75,7,y,7y
76,i,8,i8
77,D,4,D4
78,V,',V'
79,"""QO",k,"""QOk"
80,B,E,BE
81,/,[,/[
82,9,p,9p
83,.,A,.A
84,5,v,5v
85,w,&,w&
86,b,`,b`
87,g,t,gt
88,]c,#,]c#
89,F,-,F-
90,W,0,W0
91,"""",QO,"""QO"
92,Q,O,QO
93,],c,]c
