,left,right,combine
0,:Na]);G`l-mJefn*3dY7@4RMW>x\s<i[A+1UC,"^~rhpk{.%PTB/2D_""ZX|z,g6 uI$j?v'EoL&ytcK}SH!085QF=Oq#w(b9V",":Na]);G`l-mJefn*3dY7@4RMW>x\s<i[A+1UC^~rhpk{.%PTB/2D_""ZX|z,g6 uI$j?v'EoL&ytcK}SH!085QF=Oq#w(b9V"
1,"^~rhpk{.%PTB/2D_""ZX|z,g6 uI$",j?v'EoL&ytcK}SH!085QF=Oq#w(b9V,"^~rhpk{.%PTB/2D_""ZX|z,g6 uI$j?v'EoL&ytcK}SH!085QF=Oq#w(b9V"
2,:Na]);G`l-mJefn*3dY7@4,RMW>x\s<i[A+1UC,:Na]);G`l-mJefn*3dY7@4RMW>x\s<i[A+1UC
3,j?v'EoL&ytc,K}SH!085QF=Oq#w(b9V,j?v'EoL&ytcK}SH!085QF=Oq#w(b9V
4,^~rhpk{.%PTB/,"2D_""ZX|z,g6 uI$","^~rhpk{.%PTB/2D_""ZX|z,g6 uI$"
5,RMW>x\s,<i[A+1UC,RMW>x\s<i[A+1UC
6,:Na]);G`l,-mJefn*3dY7@4,:Na]);G`l-mJefn*3dY7@4
7,K}SH!08,5QF=Oq#w(b9V,K}SH!085QF=Oq#w(b9V
8,j?v'EoL,&ytc,j?v'EoL&ytc
9,^~rhpk,{.%PTB/,^~rhpk{.%PTB/
10,"2D_""ZX|z,",g6 uI$,"2D_""ZX|z,g6 uI$"
11,<i[A,+1UC,<i[A+1UC
12,RMW,>x\s,RMW>x\s
13,5QF=Oq#,w(b9V,5QF=Oq#w(b9V
14,:Na]),;G`l,:Na]);G`l
15,-mJefn*3,dY7@4,-mJefn*3dY7@4
16,K}S,H!08,K}SH!08
17,&y,tc,&ytc
18,^~,rhpk,^~rhpk
19,2D_,"""ZX|z,","2D_""ZX|z,"
20,j?v',EoL,j?v'EoL
21,g6 ,uI$,g6 uI$
22,{.%,PTB/,{.%PTB/
23,+1,UC,+1UC
24,>x,\s,>x\s
25,<i[,A,<i[A
26,R,MW,RMW
27,dY7,@4,dY7@4
28,:N,a]),:Na])
29,5QF,=Oq#,5QF=Oq#
30,;,G`l,;G`l
31,-mJe,fn*3,-mJefn*3
32,H!,08,H!08
33,w(,b9V,w(b9V
34,K,}S,K}S
35,t,c,tc
36,&,y,&y
37,rh,pk,rhpk
38,g6, ,g6 
39,^,~,^~
40,"""ZX|","z,","""ZX|z,"
41,{,.%,{.%
42,E,oL,EoL
43,j?,v',j?v'
44,PT,B/,PTB/
45,u,I$,uI$
46,2D,_,2D_
47,>,x,>x
48,<i,[,<i[
49,U,C,UC
50,+,1,+1
51,M,W,MW
52,\,s,\s
53,},S,}S
54,G`,l,G`l
55,:,N,:N
56,w,(,w(
57,b,9V,b9V
58,fn*,3,fn*3
59,0,8,08
60,a,]),a])
61,=O,q#,=Oq#
62,H,!,H!
63,d,Y7,dY7
64,@,4,@4
65,-mJ,e,-mJe
66,5Q,F,5QF
67,v,',v'
68,B,/,B/
69,P,T,PT
70,I,$,I$
71,j,?,j?
72,p,k,pk
73,r,h,rh
74,2,D,2D
75,g,6,g6
76,.,%,.%
77,"""",ZX|,"""ZX|"
78,z,",","z,"
79,o,L,oL
80,<,i,<i
81,5,Q,5Q
82,9,V,9V
83,],),])
84,=,O,=O
85,G,`,G`
86,Y,7,Y7
87,fn,*,fn*
88,-m,J,-mJ
89,q,#,q#
90,Z,X|,ZX|
91,X,|,X|
92,f,n,fn
93,-,m,-m
