,left,right,combine
0,V=lY%8C2nfOmxG9&Q;b]+~_4Fy<H\.kR#BdS7,"' /Aa{E?wugsi!-JKW|cX1ML6}qD0:ht)[j@(pT$,Zez*P>r3`NvIo5""U^","V=lY%8C2nfOmxG9&Q;b]+~_4Fy<H\.kR#BdS7' /Aa{E?wugsi!-JKW|cX1ML6}qD0:ht)[j@(pT$,Zez*P>r3`NvIo5""U^"
1,' /Aa{E?wugsi!-JKW|cX1ML6},"qD0:ht)[j@(pT$,Zez*P>r3`NvIo5""U^","' /Aa{E?wugsi!-JKW|cX1ML6}qD0:ht)[j@(pT$,Zez*P>r3`NvIo5""U^"
2,V=lY%8C2nfOmxG9&Q;b,]+~_4Fy<H\.kR#BdS7,V=lY%8C2nfOmxG9&Q;b]+~_4Fy<H\.kR#BdS7
3,qD0:ht)[j@(pT,"$,Zez*P>r3`NvIo5""U^","qD0:ht)[j@(pT$,Zez*P>r3`NvIo5""U^"
4,' /Aa{E?,wugsi!-JKW|cX1ML6},' /Aa{E?wugsi!-JKW|cX1ML6}
5,]+~_4Fy<,H\.kR#BdS7,]+~_4Fy<H\.kR#BdS7
6,V=lY%8C2,nfOmxG9&Q;b,V=lY%8C2nfOmxG9&Q;b
7,"$,Zez*P>r3","`NvIo5""U^","$,Zez*P>r3`NvIo5""U^"
8,qD0:ht,)[j@(pT,qD0:ht)[j@(pT
9,wugs,i!-JKW|cX1ML6},wugsi!-JKW|cX1ML6}
10,' /A,a{E?,' /Aa{E?
11,H\.kR,#BdS7,H\.kR#BdS7
12,nfOmxG9,&Q;b,nfOmxG9&Q;b
13,]+~_,4Fy<,]+~_4Fy<
14,V=lY,%8C2,V=lY%8C2
15,`NvI,"o5""U^","`NvIo5""U^"
16,"$,Zez*P>",r3,"$,Zez*P>r3"
17,i!-JKW|cX,1ML6},i!-JKW|cX1ML6}
18,)[j,@(pT,)[j@(pT
19,qD0:,ht,qD0:ht
20,wu,gs,wugs
21,' ,/A,' /A
22,a{,E?,a{E?
23,#Bd,S7,#BdS7
24,]+,~_,]+~_
25,&Q,;b,&Q;b
26,nfO,mxG9,nfOmxG9
27,4F,y<,4Fy<
28,H\.,kR,H\.kR
29,%8,C2,%8C2
30,o5,"""U^","o5""U^"
31,V=,lY,V=lY
32,`N,vI,`NvI
33,r,3,r3
34,)[,j,)[j
35,1ML,6},1ML6}
36,qD,0:,qD0:
37,g,s,gs
38,"$,Zez",*P>,"$,Zez*P>"
39,i!-JK,W|cX,i!-JKW|cX
40,@(,pT,@(pT
41,h,t,ht
42,w,u,wu
43,S,7,S7
44,a,{,a{
45,', ,' 
46,/,A,/A
47,E,?,E?
48,#B,d,#Bd
49,~,_,~_
50,4,F,4F
51,&,Q,&Q
52,H\,.,H\.
53,;,b,;b
54,mx,G9,mxG9
55,y,<,y<
56,C,2,C2
57,],+,]+
58,n,fO,nfO
59,k,R,kR
60,%,8,%8
61,v,I,vI
62,o,5,o5
63,l,Y,lY
64,V,=,V=
65,"""",U^,"""U^"
66,`,N,`N
67,i!,-JK,i!-JK
68,1M,L,1ML
69,0,:,0:
70,*P,>,*P>
71,),[,)[
72,q,D,qD
73,W,|cX,W|cX
74,p,T,pT
75,6,},6}
76,@,(,@(
77,"$,Z",ez,"$,Zez"
78,G,9,G9
79,H,\,H\
80,f,O,fO
81,#,B,#B
82,m,x,mx
83,U,^,U^
84,$,",Z","$,Z"
85,i,!,i!
86,e,z,ez
87,1,M,1M
88,*,P,*P
89,|,cX,|cX
90,-J,K,-JK
91,-,J,-J
92,",",Z,",Z"
93,c,X,cX
