,left,right,combine
0,"?Sq:2u7IW1l][|,!m3kKbvFgjJf%o>""(wEa/)",CY4t$0_z9O&ZhVN5{cp@^x8Ld`~;B#.DUTy A=H<s'r6Q+nMi}\-eRG*XP,"?Sq:2u7IW1l][|,!m3kKbvFgjJf%o>""(wEa/)CY4t$0_z9O&ZhVN5{cp@^x8Ld`~;B#.DUTy A=H<s'r6Q+nMi}\-eRG*XP"
1,CY4t$0_z9O&ZhVN5{cp@^x8Ld`~;B#.,DUTy A=H<s'r6Q+nMi}\-eRG*XP,CY4t$0_z9O&ZhVN5{cp@^x8Ld`~;B#.DUTy A=H<s'r6Q+nMi}\-eRG*XP
2,"?Sq:2u7IW1l][|,!m3kK","bvFgjJf%o>""(wEa/)","?Sq:2u7IW1l][|,!m3kKbvFgjJf%o>""(wEa/)"
3,DUTy A=H<s'r6,Q+nMi}\-eRG*XP,DUTy A=H<s'r6Q+nMi}\-eRG*XP
4,CY4t$0_z9O&ZhV,N5{cp@^x8Ld`~;B#.,CY4t$0_z9O&ZhVN5{cp@^x8Ld`~;B#.
5,bvFgjJf%,"o>""(wEa/)","bvFgjJf%o>""(wEa/)"
6,?Sq:2u7I,"W1l][|,!m3kK","?Sq:2u7IW1l][|,!m3kK"
7,Q+nMi}\,-eRG*XP,Q+nMi}\-eRG*XP
8,DUTy ,A=H<s'r6,DUTy A=H<s'r6
9,CY4t$0_,z9O&ZhV,CY4t$0_z9O&ZhV
10,N5{cp@^,x8Ld`~;B#.,N5{cp@^x8Ld`~;B#.
11,"o>""(",wEa/),"o>""(wEa/)"
12,bvFg,jJf%,bvFgjJf%
13,"W1l][|,",!m3kK,"W1l][|,!m3kK"
14,?Sq:,2u7I,?Sq:2u7I
15,A=H<,s'r6,A=H<s'r6
16,Q+nM,i}\,Q+nMi}\
17,-eRG,*XP,-eRG*XP
18,DUT,y ,DUTy 
19,x8L,d`~;B#.,x8Ld`~;B#.
20,N5{cp,@^,N5{cp@^
21,z9O&,ZhV,z9O&ZhV
22,CY4t$,0_,CY4t$0_
23,wE,a/),wEa/)
24,o>,"""(","o>""("
25,jJ,f%,jJf%
26,W1,"l][|,","W1l][|,"
27,bv,Fg,bvFg
28,!m,3kK,!m3kK
29,2,u7I,2u7I
30,?,Sq:,?Sq:
31,s',r6,s'r6
32,*X,P,*XP
33,A=,H<,A=H<
34,-e,RG,-eRG
35,i},\,i}\
36,Q+,nM,Q+nM
37,DU,T,DUT
38,y, ,y 
39,@,^,@^
40,x,8L,x8L
41,Zh,V,ZhV
42,0,_,0_
43,N,5{cp,N5{cp
44,d`~,;B#.,d`~;B#.
45,CY,4t$,CY4t$
46,z9,O&,z9O&
47,a,/),a/)
48,w,E,wE
49,o,>,o>
50,f,%,f%
51,"""",(,"""("
52,l][|,",","l][|,"
53,F,g,Fg
54,j,J,jJ
55,3k,K,3kK
56,u,7I,u7I
57,W,1,W1
58,b,v,bv
59,!,m,!m
60,S,q:,Sq:
61,A,=,A=
62,H,<,H<
63,r,6,r6
64,*,X,*X
65,s,',s'
66,-,e,-e
67,R,G,RG
68,i,},i}
69,Q,+,Q+
70,n,M,nM
71,D,U,DU
72,;B,#.,;B#.
73,d`,~,d`~
74,8,L,8L
75,C,Y,CY
76,O,&,O&
77,/,),/)
78,Z,h,Zh
79,4t,$,4t$
80,z,9,z9
81,5{c,p,5{cp
82,l][,|,l][|
83,3,k,3k
84,7,I,7I
85,q,:,q:
86,d,`,d`
87,;,B,;B
88,4,t,4t
89,#,.,#.
90,5{,c,5{c
91,l,][,l][
92,],[,][
93,5,{,5{
