,left,right,combine
0, }e;uYV4J<[@Ww9~H0sUkt]>\*+`SP7zAZq%,"1KO#DX(5vN""a'iErC^LjdFB{Q$b,GR&8yfom=.!l36I-h:Tc|g?)p/2x_nM"," }e;uYV4J<[@Ww9~H0sUkt]>\*+`SP7zAZq%1KO#DX(5vN""a'iErC^LjdFB{Q$b,GR&8yfom=.!l36I-h:Tc|g?)p/2x_nM"
1,"1KO#DX(5vN""a'iErC^LjdFB","{Q$b,GR&8yfom=.!l36I-h:Tc|g?)p/2x_nM","1KO#DX(5vN""a'iErC^LjdFB{Q$b,GR&8yfom=.!l36I-h:Tc|g?)p/2x_nM"
2, }e;uYV4J<[@Ww9~H,0sUkt]>\*+`SP7zAZq%, }e;uYV4J<[@Ww9~H0sUkt]>\*+`SP7zAZq%
3,"{Q$b,GR&8yfom=.!l36I",-h:Tc|g?)p/2x_nM,"{Q$b,GR&8yfom=.!l36I-h:Tc|g?)p/2x_nM"
4,"1KO#DX(5vN""a'i",ErC^LjdFB,"1KO#DX(5vN""a'iErC^LjdFB"
5,0sUkt]>\*,+`SP7zAZq%,0sUkt]>\*+`SP7zAZq%
6, }e;uYV4,J<[@Ww9~H, }e;uYV4J<[@Ww9~H
7,-h:Tc|g?,)p/2x_nM,-h:Tc|g?)p/2x_nM
8,"{Q$b,GR&8yfo",m=.!l36I,"{Q$b,GR&8yfom=.!l36I"
9,ErC^L,jdFB,ErC^LjdFB
10,1KO#DX(,"5vN""a'i","1KO#DX(5vN""a'i"
11,+`SP,7zAZq%,+`SP7zAZq%
12,0sUk,t]>\*,0sUkt]>\*
13,J<[@W,w9~H,J<[@Ww9~H
14, }e,;uYV4, }e;uYV4
15,)p/2,x_nM,)p/2x_nM
16,-h:T,c|g?,-h:Tc|g?
17,m=.!,l36I,m=.!l36I
18,{Q$b,",GR&8yfo","{Q$b,GR&8yfo"
19,jd,FB,jdFB
20,ErC,^L,ErC^L
21,7zA,Zq%,7zAZq%
22,1KO#,DX(,1KO#DX(
23,5vN,"""a'i","5vN""a'i"
24,+`,SP,+`SP
25,t],>\*,t]>\*
26,0s,Uk,0sUk
27,;u,YV4,;uYV4
28,w9,~H,w9~H
29,J<[,@W,J<[@W
30, ,}e, }e
31,x_,nM,x_nM
32,)p,/2,)p/2
33,c|,g?,c|g?
34,-h,:T,-h:T
35,l36,I,l36I
36,m=,.!,m=.!
37,{Q$,b,{Q$b
38,",GR&8",yfo,",GR&8yfo"
39,j,d,jd
40,^,L,^L
41,F,B,FB
42,E,rC,ErC
43,DX,(,DX(
44,5v,N,5vN
45,"""a",'i,"""a'i"
46,1K,O#,1KO#
47,7z,A,7zA
48,Zq,%,Zq%
49,>,\*,>\*
50,S,P,SP
51,t,],t]
52,+,`,+`
53,U,k,Uk
54,0,s,0s
55,~,H,~H
56,@,W,@W
57,YV,4,YV4
58,;,u,;u
59,J<,[,J<[
60,w,9,w9
61,},e,}e
62,n,M,nM
63,x,_,x_
64,:,T,:T
65,),p,)p
66,g,?,g?
67,c,|,c|
68,/,2,/2
69,-,h,-h
70,l3,6,l36
71,{Q,$,{Q$
72,y,fo,yfo
73,.,!,.!
74,",",GR&8,",GR&8"
75,m,=,m=
76,D,X,DX
77,r,C,rC
78,',i,'i
79,1,K,1K
80,"""",a,"""a"
81,Z,q,Zq
82,7,z,7z
83,O,#,O#
84,5,v,5v
85,\,*,\*
86,Y,V,YV
87,J,<,J<
88,{,Q,{Q
89,l,3,l3
90,f,o,fo
91,GR&,8,GR&8
92,G,R&,GR&
93,R,&,R&
