,left,right,combine
0,"!:N""[4fVHB;,i^blj3@7<W~=F{T/Iu6Yqy)0_O",A*L1\c?r D(m|Ja>Ge.zK%s&U5+MtPxZvo'8S$p]ERQg}nd`-hwX2kC#9,"!:N""[4fVHB;,i^blj3@7<W~=F{T/Iu6Yqy)0_OA*L1\c?r D(m|Ja>Ge.zK%s&U5+MtPxZvo'8S$p]ERQg}nd`-hwX2kC#9"
1,A*L1\c?r D(m|Ja>Ge.zK,%s&U5+MtPxZvo'8S$p]ERQg}nd`-hwX2kC#9,A*L1\c?r D(m|Ja>Ge.zK%s&U5+MtPxZvo'8S$p]ERQg}nd`-hwX2kC#9
2,"!:N""[4fVHB;,i^",blj3@7<W~=F{T/Iu6Yqy)0_O,"!:N""[4fVHB;,i^blj3@7<W~=F{T/Iu6Yqy)0_O"
3,%s&U5+MtPxZvo'8S$p]ER,Qg}nd`-hwX2kC#9,%s&U5+MtPxZvo'8S$p]ERQg}nd`-hwX2kC#9
4,A*L1\c?r ,D(m|Ja>Ge.zK,A*L1\c?r D(m|Ja>Ge.zK
5,blj3@7<W~=F,{T/Iu6Yqy)0_O,blj3@7<W~=F{T/Iu6Yqy)0_O
6,"!:N""[4fV","HB;,i^","!:N""[4fVHB;,i^"
7,Qg}nd`-hw,X2kC#9,Qg}nd`-hwX2kC#9
8,%s&U5+MtPx,Zvo'8S$p]ER,%s&U5+MtPxZvo'8S$p]ER
9,D(m|,Ja>Ge.zK,D(m|Ja>Ge.zK
10,A*L1\,c?r ,A*L1\c?r 
11,{T/Iu6Y,qy)0_O,{T/Iu6Yqy)0_O
12,blj3@,7<W~=F,blj3@7<W~=F
13,"!:N""",[4fV,"!:N""[4fV"
14,HB,";,i^","HB;,i^"
15,X2,kC#9,X2kC#9
16,%s&U,5+MtPx,%s&U5+MtPx
17,Zvo'8,S$p]ER,Zvo'8S$p]ER
18,Qg}n,d`-hw,Qg}nd`-hw
19,Ja,>Ge.zK,Ja>Ge.zK
20,D(,m|,D(m|
21,c?r, ,c?r 
22,{T/,Iu6Y,{T/Iu6Y
23,qy),0_O,qy)0_O
24,7<,W~=F,7<W~=F
25,A*,L1\,A*L1\
26,bl,j3@,blj3@
27,kC,#9,kC#9
28,[4,fV,[4fV
29,!:,"N""","!:N"""
30,H,B,HB
31,";,",i^,";,i^"
32,X,2,X2
33,S$,p]ER,S$p]ER
34,Q,g}n,Qg}n
35,5+,MtPx,5+MtPx
36,%,s&U,%s&U
37,Zvo,'8,Zvo'8
38,d`,-hw,d`-hw
39,>,Ge.zK,>Ge.zK
40,D,(,D(
41,m,|,m|
42,J,a,Ja
43,7,<,7<
44,{T,/,{T/
45,0_,O,0_O
46,A,*,A*
47,W~,=F,W~=F
48,q,y),qy)
49,c,?r,c?r
50,Iu,6Y,Iu6Y
51,j,3@,j3@
52,L1,\,L1\
53,b,l,bl
54,;,",",";,"
55,f,V,fV
56,[,4,[4
57,i,^,i^
58,#,9,#9
59,N,"""","N"""
60,!,:,!:
61,k,C,kC
62,',8,'8
63,g,}n,g}n
64,S,$,S$
65,MtP,x,MtPx
66,s,&U,s&U
67,-h,w,-hw
68,Zv,o,Zvo
69,Ge.z,K,Ge.zK
70,p],ER,p]ER
71,d,`,d`
72,5,+,5+
73,=,F,=F
74,0,_,0_
75,3,@,3@
76,I,u,Iu
77,W,~,W~
78,L,1,L1
79,6,Y,6Y
80,{,T,{T
81,y,),y)
82,?,r,?r
83,p,],p]
84,-,h,-h
85,},n,}n
86,E,R,ER
87,&,U,&U
88,Ge,.z,Ge.z
89,Z,v,Zv
90,Mt,P,MtP
91,M,t,Mt
92,.,z,.z
93,G,e,Ge
