,left,right,combine
0,"z1)9m>!nUf<}k (a#[.^ZdBgl5A{8i,K""+s0:I",6hSHqY-uX|rbtD~;?/TGCMQjE%3`vJV&O$_y=WP@Fw'R4]\exoN*2pcL7,"z1)9m>!nUf<}k (a#[.^ZdBgl5A{8i,K""+s0:I6hSHqY-uX|rbtD~;?/TGCMQjE%3`vJV&O$_y=WP@Fw'R4]\exoN*2pcL7"
1,6hSHqY-uX|rbtD~;?/TG,CMQjE%3`vJV&O$_y=WP@Fw'R4]\exoN*2pcL7,6hSHqY-uX|rbtD~;?/TGCMQjE%3`vJV&O$_y=WP@Fw'R4]\exoN*2pcL7
2,z1)9m>!nUf<}k (a#,"[.^ZdBgl5A{8i,K""+s0:I","z1)9m>!nUf<}k (a#[.^ZdBgl5A{8i,K""+s0:I"
3,CMQjE%3`vJV&O$_y=WP@Fw'R,4]\exoN*2pcL7,CMQjE%3`vJV&O$_y=WP@Fw'R4]\exoN*2pcL7
4,6hSHqY-u,X|rbtD~;?/TG,6hSHqY-uX|rbtD~;?/TG
5,[.^ZdBgl5,"A{8i,K""+s0:I","[.^ZdBgl5A{8i,K""+s0:I"
6,z1)9m>!n,Uf<}k (a#,z1)9m>!nUf<}k (a#
7,4]\exo,N*2pcL7,4]\exoN*2pcL7
8,CMQjE%3`vJV,&O$_y=WP@Fw'R,CMQjE%3`vJV&O$_y=WP@Fw'R
9,X|rbtD,~;?/TG,X|rbtD~;?/TG
10,6hSH,qY-u,6hSHqY-u
11,[.^,ZdBgl5,[.^ZdBgl5
12,"A{8i,K""",+s0:I,"A{8i,K""+s0:I"
13,Uf<}k, (a#,Uf<}k (a#
14,z1)9,m>!n,z1)9m>!n
15,N*2,pcL7,N*2pcL7
16,CMQjE,%3`vJV,CMQjE%3`vJV
17,~;?,/TG,~;?/TG
18,&O$_y=,WP@Fw'R,&O$_y=WP@Fw'R
19,4]\,exo,4]\exo
20,X|,rbtD,X|rbtD
21,6h,SH,6hSH
22,qY,-u,qY-u
23,A{,"8i,K""","A{8i,K"""
24,[,.^,[.^
25,ZdB,gl5,ZdBgl5
26,+s,0:I,+s0:I
27, ,(a#, (a#
28,Uf,<}k,Uf<}k
29,pc,L7,pcL7
30,m>,!n,m>!n
31,z1,)9,z1)9
32,N,*2,N*2
33,&O$,_y=,&O$_y=
34,%,3`vJV,%3`vJV
35,CMQ,jE,CMQjE
36,WP@,Fw'R,WP@Fw'R
37,~,;?,~;?
38,4,]\,4]\
39,ex,o,exo
40,/T,G,/TG
41,rb,tD,rbtD
42,X,|,X|
43,q,Y,qY
44,-,u,-u
45,S,H,SH
46,6,h,6h
47,<,}k,<}k
48,+,s,+s
49,Zd,B,ZdB
50,(,a#,(a#
51,gl,5,gl5
52,.,^,.^
53,8,"i,K""","8i,K"""
54,A,{,A{
55,0:,I,0:I
56,U,f,Uf
57,),9,)9
58,*,2,*2
59,z,1,z1
60,!,n,!n
61,p,c,pc
62,m,>,m>
63,L,7,L7
64,_y,=,_y=
65,F,w'R,Fw'R
66,&O,$,&O$
67,CM,Q,CMQ
68,j,E,jE
69,e,x,ex
70,/,T,/T
71,t,D,tD
72,;,?,;?
73,WP,@,WP@
74,3`,vJV,3`vJV
75,],\,]\
76,r,b,rb
77,"i,K","""","i,K"""
78,a,#,a#
79,},k,}k
80,0,:,0:
81,g,l,gl
82,Z,d,Zd
83,vJ,V,vJV
84,W,P,WP
85,3,`,3`
86,_,y,_y
87,C,M,CM
88,w,'R,w'R
89,&,O,&O
90,i,",K","i,K"
91,",",K,",K"
92,v,J,vJ
93,',R,'R
