,left,right,combine
0,"i5]lD=.+EIy-js6XzvUfMaO3LF`uqw/!""%4t$SeVH","NQC}<g^W?[AmbT)\P{|&pRGY#2@(k:>rxn_0'* 7hZdc;K,o1J98B~","i5]lD=.+EIy-js6XzvUfMaO3LF`uqw/!""%4t$SeVHNQC}<g^W?[AmbT)\P{|&pRGY#2@(k:>rxn_0'* 7hZdc;K,o1J98B~"
1,NQC}<g^W?[AmbT)\P{|&pRGY,"#2@(k:>rxn_0'* 7hZdc;K,o1J98B~","NQC}<g^W?[AmbT)\P{|&pRGY#2@(k:>rxn_0'* 7hZdc;K,o1J98B~"
2,i5]lD=.+EIy-js6XzvUf,"MaO3LF`uqw/!""%4t$SeVH","i5]lD=.+EIy-js6XzvUfMaO3LF`uqw/!""%4t$SeVH"
3,#2@(k:>rxn_0',"* 7hZdc;K,o1J98B~","#2@(k:>rxn_0'* 7hZdc;K,o1J98B~"
4,NQC}<g^W?[A,mbT)\P{|&pRGY,NQC}<g^W?[AmbT)\P{|&pRGY
5,MaO3LF`u,"qw/!""%4t$SeVH","MaO3LF`uqw/!""%4t$SeVH"
6,i5]lD=.+EIy,-js6XzvUf,i5]lD=.+EIy-js6XzvUf
7,* 7hZdc,";K,o1J98B~","* 7hZdc;K,o1J98B~"
8,#2@(k:,>rxn_0',#2@(k:>rxn_0'
9,mbT)\P,{|&pRGY,mbT)\P{|&pRGY
10,NQC}<g^,W?[A,NQC}<g^W?[A
11,"qw/!""%",4t$SeVH,"qw/!""%4t$SeVH"
12,MaO3,LF`u,MaO3LF`u
13,-js6X,zvUf,-js6XzvUf
14,";K,o1",J98B~,";K,o1J98B~"
15,i5]lD=,.+EIy,i5]lD=.+EIy
16,* ,7hZdc,* 7hZdc
17,>rxn,_0',>rxn_0'
18,#2,@(k:,#2@(k:
19,{|&,pRGY,{|&pRGY
20,W?,[A,W?[A
21,NQC},<g^,NQC}<g^
22,mbT),\P,mbT)\P
23,4t$,SeVH,4t$SeVH
24,qw/!,"""%","qw/!""%"
25,Ma,O3,MaO3
26,LF,`u,LF`u
27,z,vUf,zvUf
28,J98,B~,J98B~
29,-js,6X,-js6X
30,;K,",o1",";K,o1"
31,7hZ,dc,7hZdc
32,.+E,Iy,.+EIy
33,i5,]lD=,i5]lD=
34,*, ,* 
35,@(,k:,@(k:
36,_0,',_0'
37,>r,xn,>rxn
38,#,2,#2
39,pRG,Y,pRGY
40,4,t$,4t$
41,{,|&,{|&
42,<g,^,<g^
43,S,eVH,SeVH
44,[,A,[A
45,"""",%,"""%"
46,W,?,W?
47,mb,T),mbT)
48,NQ,C},NQC}
49,\,P,\P
50,q,w/!,qw/!
51,O,3,O3
52,L,F,LF
53,M,a,Ma
54,`,u,`u
55,vU,f,vUf
56,",o",1,",o1"
57,B,~,B~
58,6,X,6X
59,-,js,-js
60,J9,8,J98
61,d,c,dc
62,]lD,=,]lD=
63,.+,E,.+E
64,;,K,;K
65,I,y,Iy
66,7,hZ,7hZ
67,i,5,i5
68,k,:,k:
69,@,(,@(
70,_,0,_0
71,x,n,xn
72,>,r,>r
73,pR,G,pRG
74,w,/!,w/!
75,<,g,<g
76,T,),T)
77,e,VH,eVH
78,t,$,t$
79,N,Q,NQ
80,|,&,|&
81,m,b,mb
82,C,},C}
83,],lD,]lD
84,v,U,vU
85,h,Z,hZ
86,j,s,js
87,J,9,J9
88,.,+,.+
89,",",o,",o"
90,/,!,/!
91,V,H,VH
92,p,R,pR
93,l,D,lD
