,left,right,combine
0,/]|R#T02B-jsz^~ _<xMXJUW+*vHk&p?O%ChyKwq,"=o:u'8ErnGf($m91,Q[g;AS`D3V""aNYFdZ!c\I6i4L.>tl}b{)5@e7P","/]|R#T02B-jsz^~ _<xMXJUW+*vHk&p?O%ChyKwq=o:u'8ErnGf($m91,Q[g;AS`D3V""aNYFdZ!c\I6i4L.>tl}b{)5@e7P"
1,"=o:u'8ErnGf($m91,Q[g;AS","`D3V""aNYFdZ!c\I6i4L.>tl}b{)5@e7P","=o:u'8ErnGf($m91,Q[g;AS`D3V""aNYFdZ!c\I6i4L.>tl}b{)5@e7P"
2,/]|R#T02B-jsz^~ ,_<xMXJUW+*vHk&p?O%ChyKwq,/]|R#T02B-jsz^~ _<xMXJUW+*vHk&p?O%ChyKwq
3,"`D3V""aNYFdZ!c\I6i",4L.>tl}b{)5@e7P,"`D3V""aNYFdZ!c\I6i4L.>tl}b{)5@e7P"
4,=o:u'8ErnGf(,"$m91,Q[g;AS","=o:u'8ErnGf($m91,Q[g;AS"
5,_<xMXJUW+*vH,k&p?O%ChyKwq,_<xMXJUW+*vHk&p?O%ChyKwq
6,/]|R#T02B,-jsz^~ ,/]|R#T02B-jsz^~ 
7,4L.>tl}b{,)5@e7P,4L.>tl}b{)5@e7P
8,"`D3V""aNY",FdZ!c\I6i,"`D3V""aNYFdZ!c\I6i"
9,"$m91,",Q[g;AS,"$m91,Q[g;AS"
10,=o:u'8E,rnGf(,=o:u'8ErnGf(
11,k&p?O%,ChyKwq,k&p?O%ChyKwq
12,_<xMXJ,UW+*vH,_<xMXJUW+*vH
13,-jsz,^~ ,-jsz^~ 
14,/]|R,#T02B,/]|R#T02B
15,)5@,e7P,)5@e7P
16,`D3V,"""aNY","`D3V""aNY"
17,FdZ!,c\I6i,FdZ!c\I6i
18,4L.>tl,}b{,4L.>tl}b{
19,Q[,g;AS,Q[g;AS
20,$m9,"1,","$m91,"
21,rn,Gf(,rnGf(
22,=o,:u'8E,=o:u'8E
23,Chy,Kwq,ChyKwq
24,UW,+*vH,UW+*vH
25,k&p,?O%,k&p?O%
26,_<,xMXJ,_<xMXJ
27,^~, ,^~ 
28,/],|R,/]|R
29,-j,sz,-jsz
30,#T,02B,#T02B
31,e,7P,e7P
32,)5,@,)5@
33,},b{,}b{
34,`D,3V,`D3V
35,4L.>,tl,4L.>tl
36,c,\I6i,c\I6i
37,"""a",NY,"""aNY"
38,Fd,Z!,FdZ!
39,g;,AS,g;AS
40,Q,[,Q[
41,1,",","1,"
42,$,m9,$m9
43,Gf,(,Gf(
44,?,O%,?O%
45,Kw,q,Kwq
46,U,W,UW
47,Ch,y,Chy
48,:u'8,E,:u'8E
49,xM,XJ,xMXJ
50,=,o,=o
51,k,&p,k&p
52,+*,vH,+*vH
53,r,n,rn
54,_,<,_<
55,/,],/]
56,-,j,-j
57,^,~,^~
58,#,T,#T
59,s,z,sz
60,7,P,7P
61,|,R,|R
62,0,2B,02B
63,A,S,AS
64,\I,6i,\I6i
65,),5,)5
66,Z,!,Z!
67,4,L.>,4L.>
68,b,{,b{
69,F,d,Fd
70,t,l,tl
71,g,;,g;
72,3,V,3V
73,N,Y,NY
74,`,D,`D
75,"""",a,"""a"
76,m,9,m9
77,+,*,+*
78,&,p,&p
79,X,J,XJ
80,v,H,vH
81,G,f,Gf
82,K,w,Kw
83,x,M,xM
84,:u',8,:u'8
85,C,h,Ch
86,O,%,O%
87,2,B,2B
88,6,i,6i
89,\,I,\I
90,L.,>,L.>
91,:,u',:u'
92,u,',u'
93,L,.,L.
