,left,right,combine
0,"ZaO&-G(JBU*qi1|gkR>w,r ~0C5.Fp4KT/^QHL8Y","=z2Eb}fI_cv+]M\?nsAed6""@yN)u{jm%[!xDVo;`3l$PthX7:#<9WS'","ZaO&-G(JBU*qi1|gkR>w,r ~0C5.Fp4KT/^QHL8Y=z2Eb}fI_cv+]M\?nsAed6""@yN)u{jm%[!xDVo;`3l$PthX7:#<9WS'"
1,"=z2Eb}fI_cv+]M\?nsAed6""",@yN)u{jm%[!xDVo;`3l$PthX7:#<9WS',"=z2Eb}fI_cv+]M\?nsAed6""@yN)u{jm%[!xDVo;`3l$PthX7:#<9WS'"
2,"ZaO&-G(JBU*qi1|gkR>w,r", ~0C5.Fp4KT/^QHL8Y,"ZaO&-G(JBU*qi1|gkR>w,r ~0C5.Fp4KT/^QHL8Y"
3,@yN)u{jm%[!,xDVo;`3l$PthX7:#<9WS',@yN)u{jm%[!xDVo;`3l$PthX7:#<9WS'
4,=z2Eb}fI_cv+],"M\?nsAed6""","=z2Eb}fI_cv+]M\?nsAed6"""
5, ~0C5.F,p4KT/^QHL8Y, ~0C5.Fp4KT/^QHL8Y
6,ZaO&-G(JBU*,"qi1|gkR>w,r","ZaO&-G(JBU*qi1|gkR>w,r"
7,xDVo;`3l$P,thX7:#<9WS',xDVo;`3l$PthX7:#<9WS'
8,@yN)u{,jm%[!,@yN)u{jm%[!
9,=z2Eb}f,I_cv+],=z2Eb}fI_cv+]
10,M\?nsA,"ed6""","M\?nsAed6"""
11,p4KT/^,QHL8Y,p4KT/^QHL8Y
12, ~0,C5.F, ~0C5.F
13,qi1|gkR,">w,r","qi1|gkR>w,r"
14,xDVo;`,3l$P,xDVo;`3l$P
15,thX7:,#<9WS',thX7:#<9WS'
16,ZaO&-,G(JBU*,ZaO&-G(JBU*
17,jm%,[!,jm%[!
18,=z2,Eb}f,=z2Eb}f
19,M\?,nsA,M\?nsA
20,@yN,)u{,@yN)u{
21,ed,"6""","ed6"""
22,I_c,v+],I_cv+]
23,QH,L8Y,QHL8Y
24,p4,KT/^,p4KT/^
25, ,~0, ~0
26,C5,.F,C5.F
27,>w,",r",">w,r"
28,qi1,|gkR,qi1|gkR
29,3l,$P,3l$P
30,xDV,o;`,xDVo;`
31,th,X7:,thX7:
32,G(,JBU*,G(JBU*
33,ZaO,&-,ZaO&-
34,#<,9WS',#<9WS'
35,[,!,[!
36,jm,%,jm%
37,Eb,}f,Eb}f
38,n,sA,nsA
39,M,\?,M\?
40,e,d,ed
41,v+,],v+]
42,)u,{,)u{
43,I,_c,I_c
44,=z,2,=z2
45,6,"""","6"""
46,@,yN,@yN
47,L,8Y,L8Y
48,C,5,C5
49,.,F,.F
50,KT/,^,KT/^
51,~,0,~0
52,p,4,p4
53,Q,H,QH
54,",",r,",r"
55,>,w,>w
56,|gk,R,|gkR
57,x,DV,xDV
58,9,WS',9WS'
59,qi,1,qi1
60,#,<,#<
61,$,P,$P
62,JBU,*,JBU*
63,X7,:,X7:
64,G,(,G(
65,3,l,3l
66,o,;`,o;`
67,Z,aO,ZaO
68,t,h,th
69,&,-,&-
70,_,c,_c
71,),u,)u
72,=,z,=z
73,y,N,yN
74,E,b,Eb
75,v,+,v+
76,j,m,jm
77,},f,}f
78,8,Y,8Y
79,\,?,\?
80,s,A,sA
81,KT,/,KT/
82,W,S',WS'
83,;,`,;`
84,X,7,X7
85,q,i,qi
86,D,V,DV
87,JB,U,JBU
88,a,O,aO
89,|g,k,|gk
90,|,g,|g
91,K,T,KT
92,J,B,JB
93,S,',S'
