,left,right,combine
0,"$-{El5SmJM>6""Z%&NvFWHfU|Ot9hbi80nL ]!XC;","ge+_oTD<7#BuIc2*RK[:x\sAw?'z),}^dpar~yGk`(3VP.Y4/1jq=@Q","$-{El5SmJM>6""Z%&NvFWHfU|Ot9hbi80nL ]!XC;ge+_oTD<7#BuIc2*RK[:x\sAw?'z),}^dpar~yGk`(3VP.Y4/1jq=@Q"
1,"ge+_oTD<7#BuIc2*RK[:x\sAw?'z),",}^dpar~yGk`(3VP.Y4/1jq=@Q,"ge+_oTD<7#BuIc2*RK[:x\sAw?'z),}^dpar~yGk`(3VP.Y4/1jq=@Q"
2,"$-{El5SmJM>6""Z%&NvFWHf",U|Ot9hbi80nL ]!XC;,"$-{El5SmJM>6""Z%&NvFWHfU|Ot9hbi80nL ]!XC;"
3,}^dpar~yGk`(,3VP.Y4/1jq=@Q,}^dpar~yGk`(3VP.Y4/1jq=@Q
4,ge+_oTD<7#BuI,"c2*RK[:x\sAw?'z),","ge+_oTD<7#BuIc2*RK[:x\sAw?'z),"
5,U|Ot9hbi80,nL ]!XC;,U|Ot9hbi80nL ]!XC;
6,$-{El5SmJM,">6""Z%&NvFWHf","$-{El5SmJM>6""Z%&NvFWHf"
7,3VP.Y4,/1jq=@Q,3VP.Y4/1jq=@Q
8,}^dp,ar~yGk`(,}^dpar~yGk`(
9,c2*RK[:x\,"sAw?'z),","c2*RK[:x\sAw?'z),"
10,ge+_o,TD<7#BuI,ge+_oTD<7#BuI
11,nL ],!XC;,nL ]!XC;
12,U|Ot9h,bi80,U|Ot9hbi80
13,$-{El5,SmJM,$-{El5SmJM
14,">6""Z%",&NvFWHf,">6""Z%&NvFWHf"
15,/1j,q=@Q,/1jq=@Q
16,ar~y,Gk`(,ar~yGk`(
17,3VP.,Y4,3VP.Y4
18,}^,dp,}^dp
19,sAw?,"'z),","sAw?'z),"
20,TD<,7#BuI,TD<7#BuI
21,ge+,_o,ge+_o
22,c2*RK,[:x\,c2*RK[:x\
23,bi,80,bi80
24,!X,C;,!XC;
25,nL, ],nL ]
26,>6,"""Z%",">6""Z%"
27,&NvFW,Hf,&NvFWHf
28,Sm,JM,SmJM
29,U|O,t9h,U|Ot9h
30,$-,{El5,$-{El5
31,q=,@Q,q=@Q
32,/1,j,/1j
33,Y,4,Y4
34,ar,~y,ar~y
35,3V,P.,3VP.
36,Gk,`(,Gk`(
37,d,p,dp
38,},^,}^
39,'z,"),","'z),"
40,[:x,\,[:x\
41,ge,+,ge+
42,7#,BuI,7#BuI
43,c2*R,K,c2*RK
44,sA,w?,sAw?
45,_,o,_o
46,TD,<,TD<
47,n,L,nL
48,!,X,!X
49, ,], ]
50,8,0,80
51,C,;,C;
52,b,i,bi
53,H,f,Hf
54,U|,O,U|O
55,t9,h,t9h
56,"""",Z%,"""Z%"
57,q,=,q=
58,@,Q,@Q
59,&NvF,W,&NvFW
60,S,m,Sm
61,J,M,JM
62,$,-,$-
63,{E,l5,{El5
64,>,6,>6
65,G,k,Gk
66,/,1,/1
67,~,y,~y
68,`,(,`(
69,a,r,ar
70,3,V,3V
71,P,.,P.
72,),",","),"
73,s,A,sA
74,c,2*R,c2*R
75,7,#,7#
76,[:,x,[:x
77,w,?,w?
78,T,D,TD
79,g,e,ge
80,',z,'z
81,B,uI,BuI
82,Z,%,Z%
83,U,|,U|
84,l,5,l5
85,&,NvF,&NvF
86,{,E,{E
87,t,9,t9
88,[,:,[:
89,u,I,uI
90,2*,R,2*R
91,N,vF,NvF
92,v,F,vF
93,2,*,2*
