,left,right,combine
0,"RG9ul;2VX/fz6sBn0aT'c{N=Dyt,(rjhM:\bOe","`_km&K)|^U~Q5W*w.q!g1%4?@Zd }vHpoi3P""7>L+]C<$-FJAEYISx[8#","RG9ul;2VX/fz6sBn0aT'c{N=Dyt,(rjhM:\bOe`_km&K)|^U~Q5W*w.q!g1%4?@Zd }vHpoi3P""7>L+]C<$-FJAEYISx[8#"
1,`_km&K)|^U~Q5W*w.q!g1%4,"?@Zd }vHpoi3P""7>L+]C<$-FJAEYISx[8#","`_km&K)|^U~Q5W*w.q!g1%4?@Zd }vHpoi3P""7>L+]C<$-FJAEYISx[8#"
2,RG9ul;2VX/fz6sBn,"0aT'c{N=Dyt,(rjhM:\bOe","RG9ul;2VX/fz6sBn0aT'c{N=Dyt,(rjhM:\bOe"
3,"?@Zd }vHpoi3P""7>L",+]C<$-FJAEYISx[8#,"?@Zd }vHpoi3P""7>L+]C<$-FJAEYISx[8#"
4,`_km&K)|^,U~Q5W*w.q!g1%4,`_km&K)|^U~Q5W*w.q!g1%4
5,"0aT'c{N=Dyt,",(rjhM:\bOe,"0aT'c{N=Dyt,(rjhM:\bOe"
6,RG9ul;2,VX/fz6sBn,RG9ul;2VX/fz6sBn
7,+]C<$-F,JAEYISx[8#,+]C<$-FJAEYISx[8#
8,?@Zd }vH,"poi3P""7>L","?@Zd }vHpoi3P""7>L"
9,U~Q5W*w,.q!g1%4,U~Q5W*w.q!g1%4
10,`_km,&K)|^,`_km&K)|^
11,(rjhM:,\bOe,(rjhM:\bOe
12,0aT'c,"{N=Dyt,","0aT'c{N=Dyt,"
13,VX/fz,6sBn,VX/fz6sBn
14,RG9u,l;2,RG9ul;2
15,JAEYI,Sx[8#,JAEYISx[8#
16,+],C<$-F,+]C<$-F
17,"poi3P""7",>L,"poi3P""7>L"
18,.q!g,1%4,.q!g1%4
19,U~Q,5W*w,U~Q5W*w
20,?@Zd, }vH,?@Zd }vH
21,&K,)|^,&K)|^
22,`_,km,`_km
23,\b,Oe,\bOe
24,{N=,"Dyt,","{N=Dyt,"
25,(rj,hM:,(rjhM:
26,0a,T'c,0aT'c
27,6s,Bn,6sBn
28,VX,/fz,VX/fz
29,l,;2,l;2
30,RG,9u,RG9u
31,Sx[,8#,Sx[8#
32,C<$,-F,C<$-F
33,JAE,YI,JAEYI
34,+,],+]
35,>,L,>L
36, },vH, }vH
37,.q,!g,.q!g
38,1,%4,1%4
39,5W,*w,5W*w
40,?@,Zd,?@Zd
41,poi3P,"""7","poi3P""7"
42,U,~Q,U~Q
43,)|,^,)|^
44,`,_,`_
45,k,m,km
46,&,K,&K
47,O,e,Oe
48,Dyt,",","Dyt,"
49,h,M:,hM:
50,(,rj,(rj
51,{N,=,{N=
52,\,b,\b
53,T,'c,T'c
54,0,a,0a
55,6,s,6s
56,;,2,;2
57,B,n,Bn
58,/f,z,/fz
59,V,X,VX
60,S,x[,Sx[
61,C<,$,C<$
62,8,#,8#
63,-,F,-F
64,R,G,RG
65,Y,I,YI
66,JA,E,JAE
67,9,u,9u
68,~,Q,~Q
69,poi3,P,poi3P
70,v,H,vH
71,?,@,?@
72,5,W,5W
73,%,4,%4
74,"""",7,"""7"
75, ,}, }
76,!,g,!g
77,*,w,*w
78,.,q,.q
79,Z,d,Zd
80,),|,)|
81,',c,'c
82,M,:,M:
83,{,N,{N
84,Dy,t,Dyt
85,r,j,rj
86,/,f,/f
87,J,A,JA
88,C,<,C<
89,x,[,x[
90,p,oi3,poi3
91,D,y,Dy
92,o,i3,oi3
93,i,3,i3
