,left,right,combine
0, GzaEm$`S]#n&<(eY)Pj~so{tA>=vh-^T;76H8,"N@?fklcD*0'ZI91:V,rdFCRuOi%q""4w|![b.Ux+52gBpy}JKML3W\_/XQ"," GzaEm$`S]#n&<(eY)Pj~so{tA>=vh-^T;76H8N@?fklcD*0'ZI91:V,rdFCRuOi%q""4w|![b.Ux+52gBpy}JKML3W\_/XQ"
1,"N@?fklcD*0'ZI91:V,rdFC","RuOi%q""4w|![b.Ux+52gBpy}JKML3W\_/XQ","N@?fklcD*0'ZI91:V,rdFCRuOi%q""4w|![b.Ux+52gBpy}JKML3W\_/XQ"
2, GzaEm$`S]#n&<(,eY)Pj~so{tA>=vh-^T;76H8, GzaEm$`S]#n&<(eY)Pj~so{tA>=vh-^T;76H8
3,"RuOi%q""4w|![b.Ux",+52gBpy}JKML3W\_/XQ,"RuOi%q""4w|![b.Ux+52gBpy}JKML3W\_/XQ"
4,N@?fklcD*,"0'ZI91:V,rdFC","N@?fklcD*0'ZI91:V,rdFC"
5,eY)Pj~so{tA,>=vh-^T;76H8,eY)Pj~so{tA>=vh-^T;76H8
6, GzaEm$`,S]#n&<(, GzaEm$`S]#n&<(
7,+52gBpy}JKM,L3W\_/XQ,+52gBpy}JKML3W\_/XQ
8,"RuOi%q""",4w|![b.Ux,"RuOi%q""4w|![b.Ux"
9,0'ZI91,":V,rdFC","0'ZI91:V,rdFC"
10,N@?fk,lcD*,N@?fklcD*
11,eY)Pj~,so{tA,eY)Pj~so{tA
12,>=vh-,^T;76H8,>=vh-^T;76H8
13,S]#n,&<(,S]#n&<(
14, Gz,aEm$`, GzaEm$`
15,L3W,\_/XQ,L3W\_/XQ
16,4w|![,b.Ux,4w|![b.Ux
17,+52gBp,y}JKM,+52gBpy}JKM
18,":V,r",dFC,":V,rdFC"
19,RuOi,"%q""","RuOi%q"""
20,0',ZI91,0'ZI91
21,lc,D*,lcD*
22,N@?,fk,N@?fk
23,eY,)Pj~,eY)Pj~
24,>=v,h-,>=vh-
25,so,{tA,so{tA
26,^T;,76H8,^T;76H8
27,&,<(,&<(
28,S],#n,S]#n
29,aEm,$`,aEm$`
30, ,Gz, Gz
31,\_/,XQ,\_/XQ
32,y}J,KM,y}JKM
33,L3,W,L3W
34,b.U,x,b.Ux
35,4w|,![,4w|![
36,+5,2gBp,+52gBp
37,:V,",r",":V,r"
38,%,"q""","%q"""
39,ZI,91,ZI91
40,dF,C,dFC
41,Ru,Oi,RuOi
42,D,*,D*
43,0,',0'
44,f,k,fk
45,l,c,lc
46,N@,?,N@?
47,76H,8,76H8
48,e,Y,eY
49,s,o,so
50,^,T;,^T;
51,{,tA,{tA
52,)Pj,~,)Pj~
53,>=,v,>=v
54,h,-,h-
55,<,(,<(
56,S,],S]
57,#,n,#n
58,a,Em,aEm
59,$,`,$`
60,G,z,Gz
61,X,Q,XQ
62,4w,|,4w|
63,K,M,KM
64,2,gBp,2gBp
65,b,.U,b.U
66,!,[,![
67,\,_/,\_/
68,+,5,+5
69,y,}J,y}J
70,L,3,L3
71,d,F,dF
72,",",r,",r"
73,:,V,:V
74,O,i,Oi
75,Z,I,ZI
76,R,u,Ru
77,9,1,91
78,q,"""","q"""
79,>,=,>=
80,t,A,tA
81,N,@,N@
82,7,6H,76H
83,)P,j,)Pj
84,T,;,T;
85,E,m,Em
86,4,w,4w
87,_,/,_/
88,},J,}J
89,gB,p,gBp
90,.,U,.U
91,),P,)P
92,6,H,6H
93,g,B,gB
