,left,right,combine
0,"#72OISx(]yUDA$Fg:Gf,`nvQsKc>{&M9CeBqm8Nj","Y+4V5""3^1)T;X}E[PLtwbdHrluk~o/*%0.p6_'|Ra-Z!?< =JWhiz\@","#72OISx(]yUDA$Fg:Gf,`nvQsKc>{&M9CeBqm8NjY+4V5""3^1)T;X}E[PLtwbdHrluk~o/*%0.p6_'|Ra-Z!?< =JWhiz\@"
1,"Y+4V5""3^1)T;X}E[PLtwbd",Hrluk~o/*%0.p6_'|Ra-Z!?< =JWhiz\@,"Y+4V5""3^1)T;X}E[PLtwbdHrluk~o/*%0.p6_'|Ra-Z!?< =JWhiz\@"
2,#72OISx(]yUDA$F,"g:Gf,`nvQsKc>{&M9CeBqm8Nj","#72OISx(]yUDA$Fg:Gf,`nvQsKc>{&M9CeBqm8Nj"
3,Hrluk~o/*%0.p,6_'|Ra-Z!?< =JWhiz\@,Hrluk~o/*%0.p6_'|Ra-Z!?< =JWhiz\@
4,"Y+4V5""3^1",)T;X}E[PLtwbd,"Y+4V5""3^1)T;X}E[PLtwbd"
5,"g:Gf,`nvQsKc",>{&M9CeBqm8Nj,"g:Gf,`nvQsKc>{&M9CeBqm8Nj"
6,#72OISx,(]yUDA$F,#72OISx(]yUDA$F
7,6_'|Ra-Z!?<, =JWhiz\@,6_'|Ra-Z!?< =JWhiz\@
8,Hrluk~,o/*%0.p,Hrluk~o/*%0.p
9,)T;X},E[PLtwbd,)T;X}E[PLtwbd
10,Y+4V5,"""3^1","Y+4V5""3^1"
11,>{&M9C,eBqm8Nj,>{&M9CeBqm8Nj
12,"g:Gf,",`nvQsKc,"g:Gf,`nvQsKc"
13,(]yU,DA$F,(]yUDA$F
14,#72O,ISx,#72OISx
15,6_'|R,a-Z!?<,6_'|Ra-Z!?<
16, =JW,hiz\@, =JWhiz\@
17,o/*,%0.p,o/*%0.p
18,E[PL,twbd,E[PLtwbd
19,Hrl,uk~,Hrluk~
20,)T,;X},)T;X}
21,"""3",^1,"""3^1"
22,Y+,4V5,Y+4V5
23,eBqm,8Nj,eBqm8Nj
24,`nvQ,sKc,`nvQsKc
25,>{&,M9C,>{&M9C
26,g,":Gf,","g:Gf,"
27,(],yU,(]yU
28,DA,$F,DA$F
29,I,Sx,ISx
30,#7,2O,#72O
31,6_,'|R,6_'|R
32,hiz,\@,hiz\@
33,%,0.p,%0.p
34, ,=JW, =JW
35,a,-Z!?<,a-Z!?<
36,o,/*,o/*
37,;X,},;X}
38,Hr,l,Hrl
39,E[,PL,E[PL
40,u,k~,uk~
41,tw,bd,twbd
42,),T,)T
43,^,1,^1
44,eBq,m,eBqm
45,"""",3,"""3"
46,8N,j,8Nj
47,M9,C,M9C
48,`n,vQ,`nvQ
49,Y,+,Y+
50,4V,5,4V5
51,:Gf,",",":Gf,"
52,sK,c,sKc
53,>{,&,>{&
54,(,],(]
55,S,x,Sx
56,$,F,$F
57,D,A,DA
58,y,U,yU
59,2,O,2O
60,h,iz,hiz
61,6,_,6_
62,=,JW,=JW
63,\,@,\@
64,#,7,#7
65,0.,p,0.p
66,-,Z!?<,-Z!?<
67,',|R,'|R
68,/,*,/*
69,t,w,tw
70,H,r,Hr
71,;,X,;X
72,k,~,k~
73,E,[,E[
74,b,d,bd
75,P,L,PL
76,4,V,4V
77,M,9,M9
78,8,N,8N
79,`,n,`n
80,s,K,sK
81,>,{,>{
82,v,Q,vQ
83,eB,q,eBq
84,:,Gf,:Gf
85,i,z,iz
86,0,.,0.
87,|,R,|R
88,Z,!?<,Z!?<
89,J,W,JW
90,G,f,Gf
91,e,B,eB
92,!,?<,!?<
93,?,<,?<
