,left,right,combine
0,`UE:6YTx(9Wov$Q{5d; bCn%?!0g~H7+r=tzK,"MLh@14e}GZJSF3VNl'sAOiR""qy[pI.mf2<)c,/*D&X_-uwP|\8Ba>#j^]k","`UE:6YTx(9Wov$Q{5d; bCn%?!0g~H7+r=tzKMLh@14e}GZJSF3VNl'sAOiR""qy[pI.mf2<)c,/*D&X_-uwP|\8Ba>#j^]k"
1,MLh@14e}GZJSF3VNl'sAOiR,"""qy[pI.mf2<)c,/*D&X_-uwP|\8Ba>#j^]k","MLh@14e}GZJSF3VNl'sAOiR""qy[pI.mf2<)c,/*D&X_-uwP|\8Ba>#j^]k"
2,`UE:6YTx(9Wov$Q{5,d; bCn%?!0g~H7+r=tzK,`UE:6YTx(9Wov$Q{5d; bCn%?!0g~H7+r=tzK
3,"""qy[pI.mf2<)c,/*D&",X_-uwP|\8Ba>#j^]k,"""qy[pI.mf2<)c,/*D&X_-uwP|\8Ba>#j^]k"
4,MLh@14e}GZJ,SF3VNl'sAOiR,MLh@14e}GZJSF3VNl'sAOiR
5,d; bCn%?!0,g~H7+r=tzK,d; bCn%?!0g~H7+r=tzK
6,`UE:6YTx,(9Wov$Q{5,`UE:6YTx(9Wov$Q{5
7,X_-uwP|\,8Ba>#j^]k,X_-uwP|\8Ba>#j^]k
8,"""qy[pI.mf2<",")c,/*D&","""qy[pI.mf2<)c,/*D&"
9,SF3VNl,'sAOiR,SF3VNl'sAOiR
10,MLh@14,e}GZJ,MLh@14e}GZJ
11,g~H7+,r=tzK,g~H7+r=tzK
12,d; ,bCn%?!0,d; bCn%?!0
13,(9Wov,$Q{5,(9Wov$Q{5
14,8Ba>,#j^]k,8Ba>#j^]k
15,`UE:,6YTx,`UE:6YTx
16,X_-u,wP|\,X_-uwP|\
17,")c,",/*D&,")c,/*D&"
18,"""qy[pI",.mf2<,"""qy[pI.mf2<"
19,'sAO,iR,'sAOiR
20,SF3,VNl,SF3VNl
21,e},GZJ,e}GZJ
22,g~,H7+,g~H7+
23,r=,tzK,r=tzK
24,MLh@,14,MLh@14
25,bCn%,?!0,bCn%?!0
26,d;, ,d; 
27,$Q,{5,$Q{5
28,(9W,ov,(9Wov
29,6Y,Tx,6YTx
30,8B,a>,8Ba>
31,#j,^]k,#j^]k
32,`U,E:,`UE:
33,wP,|\,wP|\
34,X_,-u,X_-u
35,/*,D&,/*D&
36,"""qy[",pI,"""qy[pI"
37,)c,",",")c,"
38,.mf,2<,.mf2<
39,i,R,iR
40,'s,AO,'sAO
41,VN,l,VNl
42,SF,3,SF3
43,GZ,J,GZJ
44,e,},e}
45,H7,+,H7+
46,t,zK,tzK
47,?!,0,?!0
48,ML,h@,MLh@
49,bC,n%,bCn%
50,1,4,14
51,g,~,g~
52,r,=,r=
53,$,Q,$Q
54,d,;,d;
55,{,5,{5
56,o,v,ov
57,a,>,a>
58,E,:,E:
59,8,B,8B
60,`,U,`U
61,6,Y,6Y
62,^,]k,^]k
63,#,j,#j
64,T,x,Tx
65,(9,W,(9W
66,|,\,|\
67,-,u,-u
68,X,_,X_
69,w,P,wP
70,D,&,D&
71,2,<,2<
72,),c,)c
73,"""qy",[,"""qy["
74,/,*,/*
75,p,I,pI
76,.m,f,.mf
77,V,N,VN
78,',s,'s
79,A,O,AO
80,S,F,SF
81,G,Z,GZ
82,M,L,ML
83,z,K,zK
84,?,!,?!
85,H,7,H7
86,n,%,n%
87,b,C,bC
88,h,@,h@
89,(,9,(9
90,],k,]k
91,.,m,.m
92,"""q",y,"""qy"
93,"""",q,"""q"
