,left,right,combine
0,"\H6D~2U?b%a_EN9Xte-i8FY (f)}{;,mu","dsw[:r7Wlknyv>`O<p""IzB@51A&Qx#/P=0'j^G$V*gRJScK+T]hMC.!Lqo|Z43","\H6D~2U?b%a_EN9Xte-i8FY (f)}{;,mudsw[:r7Wlknyv>`O<p""IzB@51A&Qx#/P=0'j^G$V*gRJScK+T]hMC.!Lqo|Z43"
1,"dsw[:r7Wlknyv>`O<p""IzB@51",A&Qx#/P=0'j^G$V*gRJScK+T]hMC.!Lqo|Z43,"dsw[:r7Wlknyv>`O<p""IzB@51A&Qx#/P=0'j^G$V*gRJScK+T]hMC.!Lqo|Z43"
2,\H6D~2U?b%a_EN9Xte,"-i8FY (f)}{;,mu","\H6D~2U?b%a_EN9Xte-i8FY (f)}{;,mu"
3,A&Qx#/P=0'j^G$V,*gRJScK+T]hMC.!Lqo|Z43,A&Qx#/P=0'j^G$V*gRJScK+T]hMC.!Lqo|Z43
4,dsw[:r7Wlknyv,">`O<p""IzB@51","dsw[:r7Wlknyv>`O<p""IzB@51"
5,-i8FY ,"(f)}{;,mu","-i8FY (f)}{;,mu"
6,\H6D~2U?b%,a_EN9Xte,\H6D~2U?b%a_EN9Xte
7,*gRJScK+T,]hMC.!Lqo|Z43,*gRJScK+T]hMC.!Lqo|Z43
8,A&Qx#,/P=0'j^G$V,A&Qx#/P=0'j^G$V
9,dsw[:r7W,lknyv,dsw[:r7Wlknyv
10,">`O<p""",IzB@51,">`O<p""IzB@51"
11,(f)},"{;,mu","(f)}{;,mu"
12,-i8F,Y ,-i8FY 
13,a_E,N9Xte,a_EN9Xte
14,/P=0,'j^G$V,/P=0'j^G$V
15,*gRJ,ScK+T,*gRJScK+T
16,]hMC.!Lq,o|Z43,]hMC.!Lqo|Z43
17,\H6D~,2U?b%,\H6D~2U?b%
18,A&Q,x#,A&Qx#
19,IzB,@51,IzB@51
20,"{;,",mu,"{;,mu"
21,lk,nyv,lknyv
22,>`O,"<p""",">`O<p"""
23,ds,w[:r7W,dsw[:r7W
24,(f,)},(f)}
25,Y, ,Y 
26,-i,8F,-i8F
27,N9,Xte,N9Xte
28,a,_E,a_E
29,ScK+,T,ScK+T
30,o|Z4,3,o|Z43
31,/,P=0,/P=0
32,\H,6D~,\H6D~
33,'j^G,$V,'j^G$V
34,]hM,C.!Lq,]hMC.!Lq
35,2U?,b%,2U?b%
36,*g,RJ,*gRJ
37,A,&Q,A&Q
38,x,#,x#
39,<p,"""","<p"""
40,I,zB,IzB
41,@5,1,@51
42,{,";,","{;,"
43,>`,O,>`O
44,l,k,lk
45,w[:r,7W,w[:r7W
46,ny,v,nyv
47,d,s,ds
48,m,u,mu
49,),},)}
50,(,f,(f
51,Xt,e,Xte
52,8,F,8F
53,N,9,N9
54,-,i,-i
55,_,E,_E
56,\,H,\H
57,6,D~,6D~
58,*,g,*g
59,2U,?,2U?
60,$,V,$V
61,C.!,Lq,C.!Lq
62,S,cK+,ScK+
63,',j^G,'j^G
64,],hM,]hM
65,o|,Z4,o|Z4
66,P=,0,P=0
67,b,%,b%
68,R,J,RJ
69,&,Q,&Q
70,n,y,ny
71,w,[:r,w[:r
72,7,W,7W
73,>,`,>`
74,;,",",";,"
75,<,p,<p
76,z,B,zB
77,@,5,@5
78,X,t,Xt
79,L,q,Lq
80,Z,4,Z4
81,h,M,hM
82,P,=,P=
83,2,U,2U
84,j,^G,j^G
85,C,.!,C.!
86,D,~,D~
87,c,K+,cK+
88,o,|,o|
89,[,:r,[:r
90,:,r,:r
91,^,G,^G
92,.,!,.!
93,K,+,K+
