,left,right,combine
0,5N$*-n kCsR3dr:_f~(\)6`+2IKT'Y]^P%lUz#,"/qcV,7Dtv{h>jJ4F=ya0u1L[pS|gEXAx;}M.@oZ""bWe&G8<O!Qm?9wBHi","5N$*-n kCsR3dr:_f~(\)6`+2IKT'Y]^P%lUz#/qcV,7Dtv{h>jJ4F=ya0u1L[pS|gEXAx;}M.@oZ""bWe&G8<O!Qm?9wBHi"
1,"/qcV,7Dtv{h>jJ4F=ya0u1L[","pS|gEXAx;}M.@oZ""bWe&G8<O!Qm?9wBHi","/qcV,7Dtv{h>jJ4F=ya0u1L[pS|gEXAx;}M.@oZ""bWe&G8<O!Qm?9wBHi"
2,5N$*-n kCsR3dr:,_f~(\)6`+2IKT'Y]^P%lUz#,5N$*-n kCsR3dr:_f~(\)6`+2IKT'Y]^P%lUz#
3,pS|gEXAx;}M.@o,"Z""bWe&G8<O!Qm?9wBHi","pS|gEXAx;}M.@oZ""bWe&G8<O!Qm?9wBHi"
4,"/qcV,7Dtv{h",>jJ4F=ya0u1L[,"/qcV,7Dtv{h>jJ4F=ya0u1L["
5,_f~(\)6`+2I,KT'Y]^P%lUz#,_f~(\)6`+2IKT'Y]^P%lUz#
6,5N$*-n ,kCsR3dr:,5N$*-n kCsR3dr:
7,"Z""bWe&G8<O!",Qm?9wBHi,"Z""bWe&G8<O!Qm?9wBHi"
8,pS|gEXA,x;}M.@o,pS|gEXAx;}M.@o
9,>jJ4F=,ya0u1L[,>jJ4F=ya0u1L[
10,"/qcV,7",Dtv{h,"/qcV,7Dtv{h"
11,KT'Y]^,P%lUz#,KT'Y]^P%lUz#
12,_f~(\,)6`+2I,_f~(\)6`+2I
13,5N$*,-n ,5N$*-n 
14,kCsR,3dr:,kCsR3dr:
15,Qm?9w,BHi,Qm?9wBHi
16,"Z""bWe",&G8<O!,"Z""bWe&G8<O!"
17,x;,}M.@o,x;}M.@o
18,pS|g,EXA,pS|gEXA
19,>jJ,4F=,>jJ4F=
20,ya0u,1L[,ya0u1L[
21,Dt,v{h,Dtv{h
22,/q,"cV,7","/qcV,7"
23,P%lU,z#,P%lUz#
24,KT,'Y]^,KT'Y]^
25,)6`+,2I,)6`+2I
26,_f,~(\,_f~(\
27,kC,sR,kCsR
28,5N,$*,5N$*
29,3d,r:,3dr:
30,-n, ,-n 
31,B,Hi,BHi
32,&G,8<O!,&G8<O!
33,Qm,?9w,Qm?9w
34,"Z""",bWe,"Z""bWe"
35,}M,.@o,}M.@o
36,E,XA,EXA
37,x,;,x;
38,>j,J,>jJ
39,ya,0u,ya0u
40,pS|,g,pS|g
41,1,L[,1L[
42,4,F=,4F=
43,v,{h,v{h
44,D,t,Dt
45,"cV,",7,"cV,7"
46,),6`+,)6`+
47,'Y,]^,'Y]^
48,z,#,z#
49,/,q,/q
50,~,(\,~(\
51,K,T,KT
52,2,I,2I
53,P%,lU,P%lU
54,_,f,_f
55,3,d,3d
56,5,N,5N
57,k,C,kC
58,s,R,sR
59,r,:,r:
60,$,*,$*
61,-,n,-n
62,H,i,Hi
63,.@,o,.@o
64,?,9w,?9w
65,Z,"""","Z"""
66,8<O,!,8<O!
67,Q,m,Qm
68,},M,}M
69,b,We,bWe
70,&,G,&G
71,X,A,XA
72,>,j,>j
73,F,=,F=
74,L,[,L[
75,{,h,{h
76,pS,|,pS|
77,0,u,0u
78,y,a,ya
79,],^,]^
80,c,"V,","cV,"
81,l,U,lU
82,6,`+,6`+
83,(,\,(\
84,P,%,P%
85,',Y,'Y
86,W,e,We
87,.,@,.@
88,9,w,9w
89,8,<O,8<O
90,p,S,pS
91,V,",","V,"
92,`,+,`+
93,<,O,<O
