,left,right,combine
0,".<w-OfPvC,F t'GD]ej}+iVa5gBy)xZ","mH7@/1""#(bkW6us[$I0J=z*~n^\UqKA{QXdToS&`!%_LpMrY942Eh|?R;>8c3Nl:",".<w-OfPvC,F t'GD]ej}+iVa5gBy)xZmH7@/1""#(bkW6us[$I0J=z*~n^\UqKA{QXdToS&`!%_LpMrY942Eh|?R;>8c3Nl:"
1,"mH7@/1""#(bkW6us[$I0J=z*~n^",\UqKA{QXdToS&`!%_LpMrY942Eh|?R;>8c3Nl:,"mH7@/1""#(bkW6us[$I0J=z*~n^\UqKA{QXdToS&`!%_LpMrY942Eh|?R;>8c3Nl:"
2,".<w-OfPvC,F t",'GD]ej}+iVa5gBy)xZ,".<w-OfPvC,F t'GD]ej}+iVa5gBy)xZ"
3,\UqKA{QXdToS&`!%_Lp,MrY942Eh|?R;>8c3Nl:,\UqKA{QXdToS&`!%_LpMrY942Eh|?R;>8c3Nl:
4,"mH7@/1""#(bkW6",us[$I0J=z*~n^,"mH7@/1""#(bkW6us[$I0J=z*~n^"
5,'GD]ej}+,iVa5gBy)xZ,'GD]ej}+iVa5gBy)xZ
6,.<w-O,"fPvC,F t",".<w-OfPvC,F t"
7,MrY942Eh|?,R;>8c3Nl:,MrY942Eh|?R;>8c3Nl:
8,\UqKA{Q,XdToS&`!%_Lp,\UqKA{QXdToS&`!%_Lp
9,us[$,I0J=z*~n^,us[$I0J=z*~n^
10,"mH7@/1""",#(bkW6,"mH7@/1""#(bkW6"
11,iVa5,gBy)xZ,iVa5gBy)xZ
12,'GD],ej}+,'GD]ej}+
13,fPv,"C,F t","fPvC,F t"
14,.<,w-O,.<w-O
15,R;>8c,3Nl:,R;>8c3Nl:
16,\U,qKA{Q,\UqKA{Q
17,XdToS&`,!%_Lp,XdToS&`!%_Lp
18,MrY9,42Eh|?,MrY942Eh|?
19,I0J=,z*~n^,I0J=z*~n^
20,us,[$,us[$
21,#(b,kW6,#(bkW6
22,gBy,)xZ,gBy)xZ
23,mH7@,"/1""","mH7@/1"""
24,i,Va5,iVa5
25,'G,D],'GD]
26,ej,}+,ej}+
27,"C,F", t,"C,F t"
28,f,Pv,fPv
29,w-,O,w-O
30,.,<,.<
31,3Nl,:,3Nl:
32,\,U,\U
33,Xd,ToS&`,XdToS&`
34,!%_,Lp,!%_Lp
35,M,rY9,MrY9
36,R;>8,c,R;>8c
37,z*~n,^,z*~n^
38,4,2Eh|?,42Eh|?
39,qKA,{Q,qKA{Q
40,I,0J=,I0J=
41,u,s,us
42,[,$,[$
43,kW,6,kW6
44,mH,7@,mH7@
45,gB,y,gBy
46,/1,"""","/1"""
47,#,(b,#(b
48,)x,Z,)xZ
49,V,a5,Va5
50,P,v,Pv
51,D,],D]
52,e,j,ej
53, ,t, t
54,"C,",F,"C,F"
55,},+,}+
56,',G,'G
57,w,-,w-
58,q,KA,qKA
59,z*~,n,z*~n
60,ToS&,`,ToS&`
61,R,;>8,R;>8
62,X,d,Xd
63,0,J=,0J=
64,L,p,Lp
65,{,Q,{Q
66,3,Nl,3Nl
67,!%,_,!%_
68,rY,9,rY9
69,2E,h|?,2Eh|?
70,k,W,kW
71,7,@,7@
72,a,5,a5
73,(,b,(b
74,),x,)x
75,m,H,mH
76,g,B,gB
77,/,1,/1
78,C,",","C,"
79,J,=,J=
80,r,Y,rY
81,;,>8,;>8
82,K,A,KA
83,N,l,Nl
84,2,E,2E
85,!,%,!%
86,To,S&,ToS&
87,z*,~,z*~
88,h|,?,h|?
89,h,|,h|
90,>,8,>8
91,T,o,To
92,z,*,z*
93,S,&,S&
