,left,right,combine
0,"3pQ>0X<,*;C!lN^iAB1nIFVqP4mw:haHeRx |ZUf{_t",")gDM~ob(Ov?k9L&G\]s`$+S""#WY6'Jj/uT@K7[r8-5d=cE2}z%y.","3pQ>0X<,*;C!lN^iAB1nIFVqP4mw:haHeRx |ZUf{_t)gDM~ob(Ov?k9L&G\]s`$+S""#WY6'Jj/uT@K7[r8-5d=cE2}z%y."
1,")gDM~ob(Ov?k9L&G\]s`$+S""#WY",6'Jj/uT@K7[r8-5d=cE2}z%y.,")gDM~ob(Ov?k9L&G\]s`$+S""#WY6'Jj/uT@K7[r8-5d=cE2}z%y."
2,"3pQ>0X<,*;C!lN^iAB1nIF",VqP4mw:haHeRx |ZUf{_t,"3pQ>0X<,*;C!lN^iAB1nIFVqP4mw:haHeRx |ZUf{_t"
3,6'Jj/uT@K7[,r8-5d=cE2}z%y.,6'Jj/uT@K7[r8-5d=cE2}z%y.
4,)gDM~ob(Ov?k9L,"&G\]s`$+S""#WY",")gDM~ob(Ov?k9L&G\]s`$+S""#WY"
5,VqP4mw:ha,HeRx |ZUf{_t,VqP4mw:haHeRx |ZUf{_t
6,"3pQ>0X<,*;",C!lN^iAB1nIF,"3pQ>0X<,*;C!lN^iAB1nIF"
7,r8-5d=c,E2}z%y.,r8-5d=cE2}z%y.
8,6'Jj/,uT@K7[,6'Jj/uT@K7[
9,&G\]s,"`$+S""#WY","&G\]s`$+S""#WY"
10,)gDM~ob(,Ov?k9L,)gDM~ob(Ov?k9L
11,HeRx, |ZUf{_t,HeRx |ZUf{_t
12,3pQ>0,"X<,*;","3pQ>0X<,*;"
13,C!lN^iAB,1nIF,C!lN^iAB1nIF
14,VqP4m,w:ha,VqP4mw:ha
15,E2}z,%y.,E2}z%y.
16,uT@,K7[,uT@K7[
17,r8-,5d=c,r8-5d=c
18,6',Jj/,6'Jj/
19,"`$+S""#",WY,"`$+S""#WY"
20,)gDM,~ob(,)gDM~ob(
21,Ov?,k9L,Ov?k9L
22,&G\,]s,&G\]s
23, |,ZUf{_t, |ZUf{_t
24,He,Rx,HeRx
25,VqP,4m,VqP4m
26,1nI,F,1nIF
27,w:,ha,w:ha
28,"X<,",*;,"X<,*;"
29,C!lN^,iAB,C!lN^iAB
30,3,pQ>0,3pQ>0
31,%,y.,%y.
32,E2,}z,E2}z
33,r,8-,r8-
34,K,7[,K7[
35,uT,@,uT@
36,5d,=c,5d=c
37,J,j/,Jj/
38,W,Y,WY
39,6,',6'
40,"`$+S""",#,"`$+S""#"
41,Ov,?,Ov?
42,],s,]s
43,ZU,f{_t,ZUf{_t
44,&G,\,&G\
45,k9,L,k9L
46,)g,DM,)gDM
47,~o,b(,~ob(
48,R,x,Rx
49,H,e,He
50, ,|, |
51,w,:,w:
52,V,qP,VqP
53,pQ,>0,pQ>0
54,X,"<,","X<,"
55,i,AB,iAB
56,1n,I,1nI
57,*,;,*;
58,C,!lN^,C!lN^
59,4,m,4m
60,h,a,ha
61,y,.,y.
62,u,T,uT
63,7,[,7[
64,8,-,8-
65,E,2,E2
66,=,c,=c
67,},z,}z
68,j,/,j/
69,5,d,5d
70,&,G,&G
71,k,9,k9
72,),g,)g
73,Z,U,ZU
74,~,o,~o
75,`$+,"S""","`$+S"""
76,f{,_t,f{_t
77,b,(,b(
78,O,v,Ov
79,D,M,DM
80,<,",","<,"
81,A,B,AB
82,>,0,>0
83,1,n,1n
84,!,lN^,!lN^
85,p,Q,pQ
86,q,P,qP
87,S,"""","S"""
88,_,t,_t
89,f,{,f{
90,`$,+,`$+
91,l,N^,lN^
92,N,^,N^
93,`,$,`$
