,left,right,combine
0,")gKL9]P, .O|M:el7Iuz}F6Z8dU;ny[5\HX$+*RW""q",!tc%3k<i(pjmT&`^_2JG1af-'Q0>E~@S?=xsDN4BY{hoCvrwb#AV/,")gKL9]P, .O|M:el7Iuz}F6Z8dU;ny[5\HX$+*RW""q!tc%3k<i(pjmT&`^_2JG1af-'Q0>E~@S?=xsDN4BY{hoCvrwb#AV/"
1,!tc%3k<i(pjmT&`^_2JG1a,f-'Q0>E~@S?=xsDN4BY{hoCvrwb#AV/,!tc%3k<i(pjmT&`^_2JG1af-'Q0>E~@S?=xsDN4BY{hoCvrwb#AV/
2,")gKL9]P, .O|M:el7","Iuz}F6Z8dU;ny[5\HX$+*RW""q",")gKL9]P, .O|M:el7Iuz}F6Z8dU;ny[5\HX$+*RW""q"
3,f-'Q0>E~@S?=xsDN4,BY{hoCvrwb#AV/,f-'Q0>E~@S?=xsDN4BY{hoCvrwb#AV/
4,!tc%3k<i(pj,mT&`^_2JG1a,!tc%3k<i(pjmT&`^_2JG1a
5,Iuz}F6Z8dU;n,"y[5\HX$+*RW""q","Iuz}F6Z8dU;ny[5\HX$+*RW""q"
6,")gKL9]P,", .O|M:el7,")gKL9]P, .O|M:el7"
7,BY{hoCvr,wb#AV/,BY{hoCvrwb#AV/
8,f-'Q0>E~@S,?=xsDN4,f-'Q0>E~@S?=xsDN4
9,mT&`,^_2JG1a,mT&`^_2JG1a
10,!tc%3k,<i(pj,!tc%3k<i(pj
11,Iuz}F6Z,8dU;n,Iuz}F6Z8dU;n
12,y[5\HX$,"+*RW""q","y[5\HX$+*RW""q"
13, .O,|M:el7, .O|M:el7
14,)gK,"L9]P,",")gKL9]P,"
15,wb,#AV/,wb#AV/
16,BY{ho,Cvr,BY{hoCvr
17,?=x,sDN4,?=xsDN4
18,f-'Q0>,E~@S,f-'Q0>E~@S
19,^_2,JG1a,^_2JG1a
20,<i,(pj,<i(pj
21,mT,&`,mT&`
22,!tc%,3k,!tc%3k
23,y[5\H,X$,y[5\HX$
24,+*,"RW""q","+*RW""q"
25,8d,U;n,8dU;n
26,Iuz},F6Z,Iuz}F6Z
27,|M:,el7,|M:el7
28, ,.O, .O
29,#A,V/,#AV/
30,L9,"]P,","L9]P,"
31,),gK,)gK
32,w,b,wb
33,C,vr,Cvr
34,sDN,4,sDN4
35,E,~@S,E~@S
36,f-',Q0>,f-'Q0>
37,?=,x,?=x
38,JG,1a,JG1a
39,BY,{ho,BY{ho
40,^,_2,^_2
41,(p,j,(pj
42,&,`,&`
43,<,i,<i
44,m,T,mT
45,3,k,3k
46,X,$,X$
47,F,6Z,F6Z
48,RW,"""q","RW""q"
49,Iu,z},Iuz}
50,+,*,+*
51,|,M:,|M:
52,!t,c%,!tc%
53,8,d,8d
54,U,;n,U;n
55,y,[5\H,y[5\H
56,e,l7,el7
57,.,O,.O
58,#,A,#A
59,V,/,V/
60,],"P,","]P,"
61,L,9,L9
62,g,K,gK
63,v,r,vr
64,Q,0>,Q0>
65,s,DN,sDN
66,1,a,1a
67,J,G,JG
68,?,=,?=
69,f-,',f-'
70,B,Y,BY
71,{,ho,{ho
72,_,2,_2
73,~,@S,~@S
74,(,p,(p
75,l,7,l7
76,R,W,RW
77,!,t,!t
78,"""",q,"""q"
79,I,u,Iu
80,6,Z,6Z
81,z,},z}
82,;,n,;n
83,c,%,c%
84,M,:,M:
85,[5\,H,[5\H
86,P,",","P,"
87,0,>,0>
88,@,S,@S
89,h,o,ho
90,D,N,DN
91,f,-,f-
92,[,5\,[5\
93,5,\,5\
