,left,right,combine
0,"pV6SP`u8btMhKe)""2kIY/x*DBC!Q:E$_1%sri}d?]{o-","N|;y =fXH^[mvqz<3Ja.AGW0w+49,'ZFTR>&#n~@O7Uc\gLl5j(","pV6SP`u8btMhKe)""2kIY/x*DBC!Q:E$_1%sri}d?]{o-N|;y =fXH^[mvqz<3Ja.AGW0w+49,'ZFTR>&#n~@O7Uc\gLl5j("
1,N|;y =fXH^[mvqz<3Ja.A,"GW0w+49,'ZFTR>&#n~@O7Uc\gLl5j(","N|;y =fXH^[mvqz<3Ja.AGW0w+49,'ZFTR>&#n~@O7Uc\gLl5j("
2,"pV6SP`u8btMhKe)""2kIY/x",*DBC!Q:E$_1%sri}d?]{o-,"pV6SP`u8btMhKe)""2kIY/x*DBC!Q:E$_1%sri}d?]{o-"
3,"GW0w+49,'ZFTR>&#n",~@O7Uc\gLl5j(,"GW0w+49,'ZFTR>&#n~@O7Uc\gLl5j("
4,N|;y =fXH,^[mvqz<3Ja.A,N|;y =fXH^[mvqz<3Ja.A
5,*DBC!Q:E$_,1%sri}d?]{o-,*DBC!Q:E$_1%sri}d?]{o-
6,pV6SP`u8bt,"MhKe)""2kIY/x","pV6SP`u8btMhKe)""2kIY/x"
7,~@O7Uc\,gLl5j(,~@O7Uc\gLl5j(
8,"GW0w+49,'",ZFTR>&#n,"GW0w+49,'ZFTR>&#n"
9,^[mvq,z<3Ja.A,^[mvqz<3Ja.A
10,N|;y, =fXH,N|;y =fXH
11,1%sri}d?,]{o-,1%sri}d?]{o-
12,pV6SP`,u8bt,pV6SP`u8bt
13,"MhKe)""2",kIY/x,"MhKe)""2kIY/x"
14,*DBC!,Q:E$_,*DBC!Q:E$_
15,ZFTR,>&#n,ZFTR>&#n
16,~@O7,Uc\,~@O7Uc\
17,gLl,5j(,gLl5j(
18,GW0w+49,",'","GW0w+49,'"
19,^[,mvq,^[mvq
20,z<,3Ja.A,z<3Ja.A
21, ,=fXH, =fXH
22,]{,o-,]{o-
23,N|,;y,N|;y
24,1%s,ri}d?,1%sri}d?
25,pV6S,P`,pV6SP`
26,u8,bt,u8bt
27,kI,Y/x,kIY/x
28,Mh,"Ke)""2","MhKe)""2"
29,*DB,C!,*DBC!
30,Q:,E$_,Q:E$_
31,5j,(,5j(
32,>&,#n,>&#n
33,ZF,TR,ZFTR
34,~@,O7,~@O7
35,Uc,\,Uc\
36,g,Ll,gLl
37,",",',",'"
38,z,<,z<
39,3J,a.A,3Ja.A
40,m,vq,mvq
41,^,[,^[
42,=f,XH,=fXH
43,GW0,w+49,GW0w+49
44,N,|,N|
45,o,-,o-
46,;,y,;y
47,],{,]{
48,ri,}d?,ri}d?
49,Q,:,Q:
50,u,8,u8
51,b,t,bt
52,1%,s,1%s
53,*D,B,*DB
54,E,$_,E$_
55,Y/,x,Y/x
56,P,`,P`
57,C,!,C!
58,pV,6S,pV6S
59,M,h,Mh
60,k,I,kI
61,"Ke)""",2,"Ke)""2"
62,#,n,#n
63,~,@,~@
64,5,j,5j
65,U,c,Uc
66,O,7,O7
67,T,R,TR
68,Z,F,ZF
69,>,&,>&
70,L,l,Ll
71,=,f,=f
72,3,J,3J
73,v,q,vq
74,a,.A,a.A
75,w,+49,w+49
76,GW,0,GW0
77,X,H,XH
78,},d?,}d?
79,$,_,$_
80,6,S,6S
81,p,V,pV
82,1,%,1%
83,Ke),"""","Ke)"""
84,Y,/,Y/
85,r,i,ri
86,*,D,*D
87,+4,9,+49
88,.,A,.A
89,d,?,d?
90,G,W,GW
91,K,e),Ke)
92,e,),e)
93,+,4,+4
