,left,right,combine
0,"/tN<|H+mLB8$lp~[7Q>cnZ%jr w6V2uJ*,Wgh^","#T.]`F?k;ib5COE}R)""&\3dszAq@'UP0Gx(y_MoYD:XeaIv4f=-S!1{K9","/tN<|H+mLB8$lp~[7Q>cnZ%jr w6V2uJ*,Wgh^#T.]`F?k;ib5COE}R)""&\3dszAq@'UP0Gx(y_MoYD:XeaIv4f=-S!1{K9"
1,"#T.]`F?k;ib5COE}R)""&\3",dszAq@'UP0Gx(y_MoYD:XeaIv4f=-S!1{K9,"#T.]`F?k;ib5COE}R)""&\3dszAq@'UP0Gx(y_MoYD:XeaIv4f=-S!1{K9"
2,/tN<|H+mLB8$lp~,"[7Q>cnZ%jr w6V2uJ*,Wgh^","/tN<|H+mLB8$lp~[7Q>cnZ%jr w6V2uJ*,Wgh^"
3,dszAq@'UP0Gx(y,_MoYD:XeaIv4f=-S!1{K9,dszAq@'UP0Gx(y_MoYD:XeaIv4f=-S!1{K9
4,#T.]`F?k;,"ib5COE}R)""&\3","#T.]`F?k;ib5COE}R)""&\3"
5,[7Q>cnZ%jr ,"w6V2uJ*,Wgh^","[7Q>cnZ%jr w6V2uJ*,Wgh^"
6,/tN<|H,+mLB8$lp~,/tN<|H+mLB8$lp~
7,_MoYD:XeaIv4,f=-S!1{K9,_MoYD:XeaIv4f=-S!1{K9
8,dszAq@',UP0Gx(y,dszAq@'UP0Gx(y
9,ib5COE,"}R)""&\3","ib5COE}R)""&\3"
10,#T.]`,F?k;,#T.]`F?k;
11,w6V2,"uJ*,Wgh^","w6V2uJ*,Wgh^"
12,[7Q>cn,Z%jr ,[7Q>cnZ%jr 
13,+mLB,8$lp~,+mLB8$lp~
14,/tN,<|H,/tN<|H
15,_MoYD:Xe,aIv4,_MoYD:XeaIv4
16,f=-S!1,{K9,f=-S!1{K9
17,UP0Gx,(y,UP0Gx(y
18,}R),"""&\3","}R)""&\3"
19,ib,5COE,ib5COE
20,dszA,q@',dszAq@'
21,F?,k;,F?k;
22,#T.,]`,#T.]`
23,w6,V2,w6V2
24,Z%j,r ,Z%jr 
25,uJ*,",Wgh^","uJ*,Wgh^"
26,[7,Q>cn,[7Q>cn
27,+m,LB,+mLB
28,8$,lp~,8$lp~
29,<,|H,<|H
30,/t,N,/tN
31,{K,9,{K9
32,f=-,S!1,f=-S!1
33,_Mo,YD:Xe,_MoYD:Xe
34,aI,v4,aIv4
35,(,y,(y
36,UP,0Gx,UP0Gx
37,ds,zA,dszA
38,5C,OE,5COE
39,i,b,ib
40,}R,),}R)
41,"""&",\3,"""&\3"
42,q@,',q@'
43,k,;,k;
44,F,?,F?
45,],`,]`
46,#T,.,#T.
47,Z%,j,Z%j
48,V,2,V2
49,uJ,*,uJ*
50,w,6,w6
51,",Wgh",^,",Wgh^"
52,r, ,r 
53,Q>,cn,Q>cn
54,[,7,[7
55,L,B,LB
56,8,$,8$
57,+,m,+m
58,l,p~,lp~
59,|,H,|H
60,a,I,aI
61,_,Mo,_Mo
62,v,4,v4
63,/,t,/t
64,S!,1,S!1
65,f=,-,f=-
66,YD:X,e,YD:Xe
67,{,K,{K
68,0G,x,0Gx
69,z,A,zA
70,"""",&,"""&"
71,},R,}R
72,5,C,5C
73,\,3,\3
74,U,P,UP
75,d,s,ds
76,O,E,OE
77,q,@,q@
78,Z,%,Z%
79,Q,>,Q>
80,#,T,#T
81,u,J,uJ
82,c,n,cn
83,",W",gh,",Wgh"
84,p,~,p~
85,M,o,Mo
86,S,!,S!
87,f,=,f=
88,Y,D:X,YD:X
89,0,G,0G
90,",",W,",W"
91,g,h,gh
92,D,:X,D:X
93,:,X,:X
