,left,right,combine
0,|UMwb-Q6S:u!~({T'r_e`KIioAj]@5}LqXz,"[Fk,l0v4xs/%Op;f7>P8m9RZJ\2EtN +nH3$?gW1Ca#h=Y*&yd)""B.<VGDc^","|UMwb-Q6S:u!~({T'r_e`KIioAj]@5}LqXz[Fk,l0v4xs/%Op;f7>P8m9RZJ\2EtN +nH3$?gW1Ca#h=Y*&yd)""B.<VGDc^"
1,"[Fk,l0v4xs/%Op;f7>P8m9R","ZJ\2EtN +nH3$?gW1Ca#h=Y*&yd)""B.<VGDc^","[Fk,l0v4xs/%Op;f7>P8m9RZJ\2EtN +nH3$?gW1Ca#h=Y*&yd)""B.<VGDc^"
2,|UMwb-Q6S:u!~(,{T'r_e`KIioAj]@5}LqXz,|UMwb-Q6S:u!~({T'r_e`KIioAj]@5}LqXz
3,ZJ\2EtN +nH3$?gW1C,"a#h=Y*&yd)""B.<VGDc^","ZJ\2EtN +nH3$?gW1Ca#h=Y*&yd)""B.<VGDc^"
4,"[Fk,l0v4x",s/%Op;f7>P8m9R,"[Fk,l0v4xs/%Op;f7>P8m9R"
5,{T'r_e`KIio,Aj]@5}LqXz,{T'r_e`KIioAj]@5}LqXz
6,|UMwb-Q,6S:u!~(,|UMwb-Q6S:u!~(
7,"a#h=Y*&yd)""B",.<VGDc^,"a#h=Y*&yd)""B.<VGDc^"
8,ZJ\2EtN ,+nH3$?gW1C,ZJ\2EtN +nH3$?gW1C
9,s/%O,p;f7>P8m9R,s/%Op;f7>P8m9R
10,"[Fk,l",0v4x,"[Fk,l0v4x"
11,Aj]@,5}LqXz,Aj]@5}LqXz
12,{T'r,_e`KIio,{T'r_e`KIio
13,6S:u,!~(,6S:u!~(
14,|U,Mwb-Q,|UMwb-Q
15,.<VGD,c^,.<VGDc^
16,ZJ\,2EtN ,ZJ\2EtN 
17,+nH,3$?gW1C,+nH3$?gW1C
18,a#h=Y*,"&yd)""B","a#h=Y*&yd)""B"
19,p;f,7>P8m9R,p;f7>P8m9R
20,0v,4x,0v4x
21,s/,%O,s/%O
22,[Fk,",l","[Fk,l"
23,_e`K,Iio,_e`KIio
24,Aj,]@,Aj]@
25,5}L,qXz,5}LqXz
26,{T,'r,{T'r
27,6S,:u,6S:u
28,Mw,b-Q,Mwb-Q
29,!,~(,!~(
30,|,U,|U
31,c,^,c^
32,2EtN, ,2EtN 
33,.<,VGD,.<VGD
34,3$?gW,1C,3$?gW1C
35,a#h,=Y*,a#h=Y*
36,&yd,")""B","&yd)""B"
37,7>P8m,9R,7>P8m9R
38,ZJ,\,ZJ\
39,+,nH,+nH
40,p,;f,p;f
41,0,v,0v
42,4,x,4x
43,%,O,%O
44,s,/,s/
45,",",l,",l"
46,Ii,o,Iio
47,_e,`K,_e`K
48,5},L,5}L
49,qX,z,qXz
50,',r,'r
51,],@,]@
52,A,j,Aj
53,[F,k,[Fk
54,6,S,6S
55,M,w,Mw
56,b-,Q,b-Q
57,{,T,{T
58,:,u,:u
59,~,(,~(
60,a,#h,a#h
61,V,GD,VGD
62,7>P8,m,7>P8m
63,1,C,1C
64,.,<,.<
65,&y,d,&yd
66,9,R,9R
67,2E,tN,2EtN
68,Z,J,ZJ
69,n,H,nH
70,=,Y*,=Y*
71,),"""B",")""B"
72,3$,?gW,3$?gW
73,;,f,;f
74,`,K,`K
75,5,},5}
76,q,X,qX
77,I,i,Ii
78,_,e,_e
79,[,F,[F
80,b,-,b-
81,t,N,tN
82,"""",B,"""B"
83,3,$,3$
84,2,E,2E
85,Y,*,Y*
86,#,h,#h
87,?,gW,?gW
88,&,y,&y
89,G,D,GD
90,7>,P8,7>P8
91,7,>,7>
92,g,W,gW
93,P,8,P8
