,left,right,combine
0,<\3hTj+>)ueW[D#LH-wn_}QA^cNUviy:$q*M@ ,";b82Go6SOrts{]Yp?fJ|!5%9XdRB'K4lg7Z/0PE1km(F~&azI=,`VC.""x","<\3hTj+>)ueW[D#LH-wn_}QA^cNUviy:$q*M@ ;b82Go6SOrts{]Yp?fJ|!5%9XdRB'K4lg7Z/0PE1km(F~&azI=,`VC.""x"
1,;b82Go6SOrts{]Yp?fJ|!,"5%9XdRB'K4lg7Z/0PE1km(F~&azI=,`VC.""x",";b82Go6SOrts{]Yp?fJ|!5%9XdRB'K4lg7Z/0PE1km(F~&azI=,`VC.""x"
2,<\3hTj+>)ueW[D#LH,-wn_}QA^cNUviy:$q*M@ ,<\3hTj+>)ueW[D#LH-wn_}QA^cNUviy:$q*M@ 
3,5%9XdRB'K4lg7Z/0PE1km(,"F~&azI=,`VC.""x","5%9XdRB'K4lg7Z/0PE1km(F~&azI=,`VC.""x"
4,;b82Go6S,Orts{]Yp?fJ|!,;b82Go6SOrts{]Yp?fJ|!
5,-wn_}QA^cNU,viy:$q*M@ ,-wn_}QA^cNUviy:$q*M@ 
6,<\3hTj+>,)ueW[D#LH,<\3hTj+>)ueW[D#LH
7,F~&azI,"=,`VC.""x","F~&azI=,`VC.""x"
8,5%9XdRB'K,4lg7Z/0PE1km(,5%9XdRB'K4lg7Z/0PE1km(
9,Orts,{]Yp?fJ|!,Orts{]Yp?fJ|!
10,;b82,Go6S,;b82Go6S
11,viy:$q,*M@ ,viy:$q*M@ 
12,-wn_}QA,^cNU,-wn_}QA^cNU
13,)ueW,[D#LH,)ueW[D#LH
14,"=,`V","C.""x","=,`VC.""x"
15,<\3h,Tj+>,<\3hTj+>
16,F~&a,zI,F~&azI
17,{]Yp,?fJ|!,{]Yp?fJ|!
18,4lg7Z/,0PE1km(,4lg7Z/0PE1km(
19,5%9,XdRB'K,5%9XdRB'K
20,Or,ts,Orts
21,Go,6S,Go6S
22,;b,82,;b82
23,*M@, ,*M@ 
24,-wn,_}QA,-wn_}QA
25,[D#,LH,[D#LH
26,viy,:$q,viy:$q
27,^c,NU,^cNU
28,)u,eW,)ueW
29,C.,"""x","C.""x"
30,Tj,+>,Tj+>
31,"=,",`V,"=,`V"
32,<\,3h,<\3h
33,z,I,zI
34,F~,&a,F~&a
35,4lg7,Z/,4lg7Z/
36,5,%9,5%9
37,0PE,1km(,0PE1km(
38,?,fJ|!,?fJ|!
39,Xd,RB'K,XdRB'K
40,{],Yp,{]Yp
41,t,s,ts
42,6,S,6S
43,G,o,Go
44,;,b,;b
45,O,r,Or
46,8,2,82
47,-,wn,-wn
48,:,$q,:$q
49,v,iy,viy
50,[D,#,[D#
51,N,U,NU
52,_},QA,_}QA
53,^,c,^c
54,*,M@,*M@
55,L,H,LH
56,e,W,eW
57,C,.,C.
58,T,j,Tj
59,=,",","=,"
60,+,>,+>
61,<,\,<\
62,"""",x,"""x"
63,`,V,`V
64,3,h,3h
65,),u,)u
66,4,lg7,4lg7
67,%,9,%9
68,Z,/,Z/
69,Y,p,Yp
70,0,PE,0PE
71,X,d,Xd
72,1k,m(,1km(
73,&,a,&a
74,f,J|!,fJ|!
75,RB,'K,RB'K
76,F,~,F~
77,{,],{]
78,w,n,wn
79,_,},_}
80,i,y,iy
81,$,q,$q
82,M,@,M@
83,[,D,[D
84,Q,A,QA
85,J|,!,J|!
86,R,B,RB
87,1,k,1k
88,m,(,m(
89,P,E,PE
90,',K,'K
91,lg,7,lg7
92,l,g,lg
93,J,|,J|
