,left,right,combine
0,zp}_ao!30sZ5`Mc7r*]Tq1nB=Iw/6PXS% [F$e+C,"Ahu?m2,J{|vV@4i~:>8dGRUkf(Wg&KH#""tO;^E)<lDx'YNQyb\.j9L-","zp}_ao!30sZ5`Mc7r*]Tq1nB=Iw/6PXS% [F$e+CAhu?m2,J{|vV@4i~:>8dGRUkf(Wg&KH#""tO;^E)<lDx'YNQyb\.j9L-"
1,"Ahu?m2,J{|vV@4i~:>8dGRUkf(Wg&","KH#""tO;^E)<lDx'YNQyb\.j9L-","Ahu?m2,J{|vV@4i~:>8dGRUkf(Wg&KH#""tO;^E)<lDx'YNQyb\.j9L-"
2,zp}_ao!30sZ5`Mc7r*]Tq1,nB=Iw/6PXS% [F$e+C,zp}_ao!30sZ5`Mc7r*]Tq1nB=Iw/6PXS% [F$e+C
3,"KH#""tO;^E)<lD",x'YNQyb\.j9L-,"KH#""tO;^E)<lDx'YNQyb\.j9L-"
4,"Ahu?m2,J{|vV@4i~:>8",dGRUkf(Wg&,"Ahu?m2,J{|vV@4i~:>8dGRUkf(Wg&"
5,nB=Iw/6P,XS% [F$e+C,nB=Iw/6PXS% [F$e+C
6,zp}_ao!30s,Z5`Mc7r*]Tq1,zp}_ao!30sZ5`Mc7r*]Tq1
7,x'YNQyb,\.j9L-,x'YNQyb\.j9L-
8,"KH#""t",O;^E)<lD,"KH#""tO;^E)<lD"
9,"Ahu?m2,J{|v",V@4i~:>8,"Ahu?m2,J{|vV@4i~:>8"
10,dGRUk,f(Wg&,dGRUkf(Wg&
11,XS% ,[F$e+C,XS% [F$e+C
12,nB=I,w/6P,nB=Iw/6P
13,Z5`M,c7r*]Tq1,Z5`Mc7r*]Tq1
14,zp}_ao,!30s,zp}_ao!30s
15,\.j,9L-,\.j9L-
16,x'YN,Qyb,x'YNQyb
17,O;^,E)<lD,O;^E)<lD
18,KH#,"""t","KH#""t"
19,f(,Wg&,f(Wg&
20,dG,RUk,dGRUk
21,V@4,i~:>8,V@4i~:>8
22,Ahu?,"m2,J{|v","Ahu?m2,J{|v"
23,[F$,e+C,[F$e+C
24,XS,% ,XS% 
25,nB,=I,nB=I
26,w/,6P,w/6P
27,c7r*]T,q1,c7r*]Tq1
28,Z5,`M,Z5`M
29,zp,}_ao,zp}_ao
30,!3,0s,!30s
31,9,L-,9L-
32,\.,j,\.j
33,Q,yb,Qyb
34,x',YN,x'YN
35,E),<lD,E)<lD
36,O,;^,O;^
37,"""",t,"""t"
38,KH,#,KH#
39,Ah,u?,Ahu?
40,e,+C,e+C
41,i~,:>8,i~:>8
42,Wg,&,Wg&
43,f,(,f(
44,V@,4,V@4
45,RU,k,RUk
46,"m2,J{",|v,"m2,J{|v"
47,d,G,dG
48,[,F$,[F$
49,6,P,6P
50,w,/,w/
51,X,S,XS
52,n,B,nB
53,%, ,% 
54,=,I,=I
55,q,1,q1
56,0,s,0s
57,`,M,`M
58,c7,r*]T,c7r*]T
59,Z,5,Z5
60,L,-,L-
61,}_,ao,}_ao
62,!,3,!3
63,z,p,zp
64,x,',x'
65,Y,N,YN
66,y,b,yb
67,E,),E)
68,\,.,\.
69,<l,D,<lD
70,;,^,;^
71,A,h,Ah
72,u,?,u?
73,R,U,RU
74,V,@,V@
75,i,~,i~
76,F,$,F$
77,m2,",J{","m2,J{"
78,K,H,KH
79,|,v,|v
80,W,g,Wg
81,:>,8,:>8
82,+,C,+C
83,c,7,c7
84,a,o,ao
85,},_,}_
86,r*],T,r*]T
87,<,l,<l
88,:,>,:>
89,m,2,m2
90,",J",{,",J{"
91,r,*],r*]
92,*,],*]
93,",",J,",J"
