,left,right,combine
0,"y*~iM2>:UvPGIH&"" @{1=8aFLACm.ow}Y$9cxe+Bb","[K|_pr,j5JtSW6df?\7'lThQ]k#3)s-VDZ<0;/`q(RXO4gunz^NE%!","y*~iM2>:UvPGIH&"" @{1=8aFLACm.ow}Y$9cxe+Bb[K|_pr,j5JtSW6df?\7'lThQ]k#3)s-VDZ<0;/`q(RXO4gunz^NE%!"
1,"[K|_pr,j5JtSW6df?\7'lThQ]",k#3)s-VDZ<0;/`q(RXO4gunz^NE%!,"[K|_pr,j5JtSW6df?\7'lThQ]k#3)s-VDZ<0;/`q(RXO4gunz^NE%!"
2,"y*~iM2>:UvPGIH&"" ",@{1=8aFLACm.ow}Y$9cxe+Bb,"y*~iM2>:UvPGIH&"" @{1=8aFLACm.ow}Y$9cxe+Bb"
3,k#3)s-VDZ<0,;/`q(RXO4gunz^NE%!,k#3)s-VDZ<0;/`q(RXO4gunz^NE%!
4,"[K|_pr,j5",JtSW6df?\7'lThQ],"[K|_pr,j5JtSW6df?\7'lThQ]"
5,@{1=8aFLAC,m.ow}Y$9cxe+Bb,@{1=8aFLACm.ow}Y$9cxe+Bb
6,y*~iM2>:U,"vPGIH&"" ","y*~iM2>:UvPGIH&"" "
7,;/`q(RXO,4gunz^NE%!,;/`q(RXO4gunz^NE%!
8,k#3)s-,VDZ<0,k#3)s-VDZ<0
9,JtSW6df,?\7'lThQ],JtSW6df?\7'lThQ]
10,[K|_,"pr,j5","[K|_pr,j5"
11,m.ow}Y$9c,xe+Bb,m.ow}Y$9cxe+Bb
12,@{1=8,aFLAC,@{1=8aFLAC
13,vPGI,"H&"" ","vPGIH&"" "
14,;/`q,(RXO,;/`q(RXO
15,4gunz^,NE%!,4gunz^NE%!
16,y*~i,M2>:U,y*~iM2>:U
17,VD,Z<0,VDZ<0
18,?\7'l,ThQ],?\7'lThQ]
19,k#,3)s-,k#3)s-
20,JtS,W6df,JtSW6df
21,pr,",j5","pr,j5"
22,[K,|_,[K|_
23,xe,+Bb,xe+Bb
24,aFL,AC,aFLAC
25,m.,ow}Y$9c,m.ow}Y$9c
26,@{1,=8,@{1=8
27,vP,GI,vPGI
28,H&,""" ","H&"" "
29,NE,%!,NE%!
30,y*,~i,y*~i
31,M2>,:U,M2>:U
32,(,RXO,(RXO
33,;/,`q,;/`q
34,4gun,z^,4gunz^
35,Z,<0,Z<0
36,k,#,k#
37,V,D,VD
38,3),s-,3)s-
39,?\7,'l,?\7'l
40,W6,df,W6df
41,Th,Q],ThQ]
42,J,tS,JtS
43,",j",5,",j5"
44,p,r,pr
45,=,8,=8
46,+,Bb,+Bb
47,[,K,[K
48,A,C,AC
49,|,_,|_
50,m,.,m.
51,x,e,xe
52,a,FL,aFL
53,ow,}Y$9c,ow}Y$9c
54,"""", ,""" "
55,v,P,vP
56,H,&,H&
57,G,I,GI
58,@,{1,@{1
59,4g,un,4gun
60,:,U,:U
61,%,!,%!
62,RX,O,RXO
63,M2,>,M2>
64,;,/,;/
65,y,*,y*
66,~,i,~i
67,z,^,z^
68,`,q,`q
69,N,E,NE
70,<,0,<0
71,d,f,df
72,t,S,tS
73,3,),3)
74,T,h,Th
75,Q,],Q]
76,W,6,W6
77,s,-,s-
78,',l,'l
79,?\,7,?\7
80,",",j,",j"
81,o,w,ow
82,B,b,Bb
83,F,L,FL
84,}Y$,9c,}Y$9c
85,{,1,{1
86,M,2,M2
87,R,X,RX
88,4,g,4g
89,u,n,un
90,?,\,?\
91,9,c,9c
92,}Y,$,}Y$
93,},Y,}Y
