,left,right,combine
0,"qra=zP""ZM`C$Fm.t1eA0/XxRbjQu ?Yw[g5n28","v&i_G|3;#,p<~N:ch\KUy+WIo*THBsd]k4)OVf^96S@E7{!-l}%'DJ(L>","qra=zP""ZM`C$Fm.t1eA0/XxRbjQu ?Yw[g5n28v&i_G|3;#,p<~N:ch\KUy+WIo*THBsd]k4)OVf^96S@E7{!-l}%'DJ(L>"
1,"v&i_G|3;#,p<~N:ch\KUy+WI",o*THBsd]k4)OVf^96S@E7{!-l}%'DJ(L>,"v&i_G|3;#,p<~N:ch\KUy+WIo*THBsd]k4)OVf^96S@E7{!-l}%'DJ(L>"
2,"qra=zP""ZM`C$Fm.t1eA0/X",xRbjQu ?Yw[g5n28,"qra=zP""ZM`C$Fm.t1eA0/XxRbjQu ?Yw[g5n28"
3,o*THBsd]k4)OVf,^96S@E7{!-l}%'DJ(L>,o*THBsd]k4)OVf^96S@E7{!-l}%'DJ(L>
4,"v&i_G|3;#,p<~N",:ch\KUy+WI,"v&i_G|3;#,p<~N:ch\KUy+WI"
5,xRbjQu ,?Yw[g5n28,xRbjQu ?Yw[g5n28
6,"qra=zP""ZM`C$",Fm.t1eA0/X,"qra=zP""ZM`C$Fm.t1eA0/X"
7,^96S@E7{!-,l}%'DJ(L>,^96S@E7{!-l}%'DJ(L>
8,o*THB,sd]k4)OVf,o*THBsd]k4)OVf
9,:ch\K,Uy+WI,:ch\KUy+WI
10,v&i_G|,"3;#,p<~N","v&i_G|3;#,p<~N"
11,?Yw[g,5n28,?Yw[g5n28
12,xRbjQ,u ,xRbjQu 
13,Fm.t1e,A0/X,Fm.t1eA0/X
14,qra=z,"P""ZM`C$","qra=zP""ZM`C$"
15,l}%'D,J(L>,l}%'DJ(L>
16,o*,THB,o*THB
17,sd]k,4)OVf,sd]k4)OVf
18,^96S@,E7{!-,^96S@E7{!-
19,Uy,+WI,Uy+WI
20,:ch,\K,:ch\K
21,v&i,_G|,v&i_G|
22,3;#,",p<~N","3;#,p<~N"
23,5n,28,5n28
24,?Yw,[g,?Yw[g
25,u, ,u 
26,Fm.,t1e,Fm.t1e
27,"P""Z",M`C$,"P""ZM`C$"
28,xR,bjQ,xRbjQ
29,A0,/X,A0/X
30,qr,a=z,qra=z
31,l},%'D,l}%'D
32,J(,L>,J(L>
33,TH,B,THB
34,o,*,o*
35,sd,]k,sd]k
36,+W,I,+WI
37,E7{,!-,E7{!-
38,^9,6S@,^96S@
39,4)O,Vf,4)OVf
40,\,K,\K
41,U,y,Uy
42,:,ch,:ch
43,2,8,28
44,_,G|,_G|
45,",p<~",N,",p<~N"
46,v,&i,v&i
47,3;,#,3;#
48,[,g,[g
49,?,Yw,?Yw
50,5,n,5n
51,/,X,/X
52,x,R,xR
53,M`,C$,M`C$
54,a,=z,a=z
55,A,0,A0
56,Fm,.,Fm.
57,P,"""Z","P""Z"
58,t1,e,t1e
59,b,jQ,bjQ
60,%,'D,%'D
61,q,r,qr
62,l,},l}
63,J,(,J(
64,L,>,L>
65,+,W,+W
66,4,)O,4)O
67,E7,{,E7{
68,^,9,^9
69,],k,]k
70,s,d,sd
71,!,-,!-
72,V,f,Vf
73,T,H,TH
74,6S,@,6S@
75,",",p<~,",p<~"
76,3,;,3;
77,&,i,&i
78,G,|,G|
79,c,h,ch
80,Y,w,Yw
81,F,m,Fm
82,"""",Z,"""Z"
83,t,1,t1
84,j,Q,jQ
85,=,z,=z
86,M,`,M`
87,C,$,C$
88,',D,'D
89,6,S,6S
90,),O,)O
91,E,7,E7
92,p,<~,p<~
93,<,~,<~
