,left,right,combine
0,"l:2>jx96Va!3|hPTS*Rr%4Ek0eCOWqdz?Nb,+7{Z/tH","JIY^< m\1oyF-DK=A&@iQu#nBM_f8]w;""$G.5UXpcs}'`~[)(gvL","l:2>jx96Va!3|hPTS*Rr%4Ek0eCOWqdz?Nb,+7{Z/tHJIY^< m\1oyF-DK=A&@iQu#nBM_f8]w;""$G.5UXpcs}'`~[)(gvL"
1,JIY^< m\1oyF-DK=A&@iQu,"#nBM_f8]w;""$G.5UXpcs}'`~[)(gvL","JIY^< m\1oyF-DK=A&@iQu#nBM_f8]w;""$G.5UXpcs}'`~[)(gvL"
2,l:2>jx96Va!3|hPTS*Rr%4E,"k0eCOWqdz?Nb,+7{Z/tH","l:2>jx96Va!3|hPTS*Rr%4Ek0eCOWqdz?Nb,+7{Z/tH"
3,"#nBM_f8]w;""$G",.5UXpcs}'`~[)(gvL,"#nBM_f8]w;""$G.5UXpcs}'`~[)(gvL"
4,JIY^< m\1,oyF-DK=A&@iQu,JIY^< m\1oyF-DK=A&@iQu
5,k0eCOWqd,"z?Nb,+7{Z/tH","k0eCOWqdz?Nb,+7{Z/tH"
6,l:2>jx96Va!3|,hPTS*Rr%4E,l:2>jx96Va!3|hPTS*Rr%4E
7,.5UXpcs}'`~,[)(gvL,.5UXpcs}'`~[)(gvL
8,#nBM_,"f8]w;""$G","#nBM_f8]w;""$G"
9,oyF-DK=A,&@iQu,oyF-DK=A&@iQu
10,JIY^<, m\1,JIY^< m\1
11,"z?Nb,",+7{Z/tH,"z?Nb,+7{Z/tH"
12,k0eC,OWqd,k0eCOWqd
13,hPTS*Rr,%4E,hPTS*Rr%4E
14,f8]w,";""$G","f8]w;""$G"
15,.5UXp,cs}'`~,.5UXpcs}'`~
16,[)(g,vL,[)(gvL
17,l:2>jx9,6Va!3|,l:2>jx96Va!3|
18,#n,BM_,#nBM_
19,&@,iQu,&@iQu
20, m,\1, m\1
21,JI,Y^<,JIY^<
22,oy,F-DK=A,oyF-DK=A
23,+7{,Z/tH,+7{Z/tH
24,z?,"Nb,","z?Nb,"
25,OW,qd,OWqd
26,k0,eC,k0eC
27,%,4E,%4E
28,";""$",G,";""$G"
29,cs,}'`~,cs}'`~
30,hPT,S*Rr,hPTS*Rr
31,.5U,Xp,.5UXp
32,[,)(g,[)(g
33,l:2>,jx9,l:2>jx9
34,v,L,vL
35,6V,a!3|,6Va!3|
36,f8],w,f8]w
37,B,M_,BM_
38,iQ,u,iQu
39,#,n,#n
40,&,@,&@
41,Z/,tH,Z/tH
42,+,7{,+7{
43,\,1,\1
44,Y^,<,Y^<
45,F-,DK=A,F-DK=A
46,o,y,oy
47,J,I,JI
48, ,m, m
49,e,C,eC
50,q,d,qd
51,O,W,OW
52,z,?,z?
53,4,E,4E
54,N,"b,","Nb,"
55,k,0,k0
56,X,p,Xp
57,}'`,~,}'`~
58,S*,Rr,S*Rr
59,a!3,|,a!3|
60,6,V,6V
61,";""",$,";""$"
62,j,x9,jx9
63,h,PT,hPT
64,f,8],f8]
65,M,_,M_
66,l,:2>,l:2>
67,c,s,cs
68,),(g,)(g
69,.5,U,.5U
70,i,Q,iQ
71,Y,^,Y^
72,t,H,tH
73,Z,/,Z/
74,7,{,7{
75,D,K=A,DK=A
76,F,-,F-
77,b,",","b,"
78,R,r,Rr
79,S,*,S*
80,.,5,.5
81,;,"""",";"""
82,P,T,PT
83,},'`,}'`
84,a,!3,a!3
85,:,2>,:2>
86,(,g,(g
87,8,],8]
88,x,9,x9
89,K,=A,K=A
90,=,A,=A
91,',`,'`
92,2,>,2>
93,!,3,!3
