,left,right,combine
0,"Vvb,DAQ?mN:z{~u^5Hw6j*\k]a+KtrEYyGcfoX""_&gh",d>#Zen0}%S7'-M/)xW.Lq[I1=plU( !F`@|Bs9P<83JC$;4TiRO2,"Vvb,DAQ?mN:z{~u^5Hw6j*\k]a+KtrEYyGcfoX""_&ghd>#Zen0}%S7'-M/)xW.Lq[I1=plU( !F`@|Bs9P<83JC$;4TiRO2"
1,d>#Zen0}%S7'-M/)xW.Lq[I1,=plU( !F`@|Bs9P<83JC$;4TiRO2,d>#Zen0}%S7'-M/)xW.Lq[I1=plU( !F`@|Bs9P<83JC$;4TiRO2
2,"Vvb,DAQ?mN:z{~u^5Hw6","j*\k]a+KtrEYyGcfoX""_&gh","Vvb,DAQ?mN:z{~u^5Hw6j*\k]a+KtrEYyGcfoX""_&gh"
3,=plU( !F`@|Bs9,P<83JC$;4TiRO2,=plU( !F`@|Bs9P<83JC$;4TiRO2
4,d>#Zen0}%S7,'-M/)xW.Lq[I1,d>#Zen0}%S7'-M/)xW.Lq[I1
5,j*\k]a+KtrEYyG,"cfoX""_&gh","j*\k]a+KtrEYyGcfoX""_&gh"
6,"Vvb,DAQ?m",N:z{~u^5Hw6,"Vvb,DAQ?mN:z{~u^5Hw6"
7,P<83JC,$;4TiRO2,P<83JC$;4TiRO2
8,=plU( ,!F`@|Bs9,=plU( !F`@|Bs9
9,'-M/)xW,.Lq[I1,'-M/)xW.Lq[I1
10,d>#Ze,n0}%S7,d>#Zen0}%S7
11,cfoX,"""_&gh","cfoX""_&gh"
12,N:z{~u^,5Hw6,N:z{~u^5Hw6
13,j*\k]a+,KtrEYyG,j*\k]a+KtrEYyG
14,"Vvb,",DAQ?m,"Vvb,DAQ?m"
15,$;4T,iRO2,$;4TiRO2
16,P<,83JC,P<83JC
17,!F`,@|Bs9,!F`@|Bs9
18,=pl,U( ,=plU( 
19,'-M,/)xW,'-M/)xW
20,n0},%S7,n0}%S7
21,.L,q[I1,.Lq[I1
22,d>,#Ze,d>#Ze
23,"""_&",gh,"""_&gh"
24,cf,oX,cfoX
25,j*\k],a+,j*\k]a+
26,5H,w6,5Hw6
27,N:z{,~u^,N:z{~u^
28,Ktr,EYyG,KtrEYyG
29,DA,Q?m,DAQ?m
30,Vv,"b,","Vvb,"
31,iR,O2,iRO2
32,$;,4T,$;4T
33,83,JC,83JC
34,@|,Bs9,@|Bs9
35,P,<,P<
36,!,F`,!F`
37,U(, ,U( 
38,=p,l,=pl
39,/),xW,/)xW
40,'-,M,'-M
41,n0,},n0}
42,q[,I1,q[I1
43,%,S7,%S7
44,.,L,.L
45,#,Ze,#Ze
46,"""_",&,"""_&"
47,d,>,d>
48,g,h,gh
49,o,X,oX
50,Kt,r,Ktr
51,j,*\k],j*\k]
52,w,6,w6
53,N:,z{,N:z{
54,Q,?m,Q?m
55,EY,yG,EYyG
56,~u,^,~u^
57,5,H,5H
58,a,+,a+
59,c,f,cf
60,D,A,DA
61,V,v,Vv
62,b,",","b,"
63,i,R,iR
64,O,2,O2
65,4,T,4T
66,J,C,JC
67,8,3,83
68,$,;,$;
69,@,|,@|
70,F,`,F`
71,Bs,9,Bs9
72,U,(,U(
73,n,0,n0
74,',-,'-
75,x,W,xW
76,q,[,q[
77,=,p,=p
78,S,7,S7
79,/,),/)
80,Z,e,Ze
81,I,1,I1
82,"""",_,"""_"
83,?,m,?m
84,~,u,~u
85,y,G,yG
86,K,t,Kt
87,*\k,],*\k]
88,N,:,N:
89,z,{,z{
90,E,Y,EY
91,B,s,Bs
92,*\,k,*\k
93,*,\,*\
