,left,right,combine
0,9:.5DW~7P]FgZM)@8pE tY/Rq!UbuGdVkA1NQa,"+}i`60mT4?>3jJ_;H""2e#-{,|%IXO('vyz\[&KCx$<*wnsShflLorcB^=","9:.5DW~7P]FgZM)@8pE tY/Rq!UbuGdVkA1NQa+}i`60mT4?>3jJ_;H""2e#-{,|%IXO('vyz\[&KCx$<*wnsShflLorcB^="
1,"+}i`60mT4?>3jJ_;H""2e#-{,|%IXO(",'vyz\[&KCx$<*wnsShflLorcB^=,"+}i`60mT4?>3jJ_;H""2e#-{,|%IXO('vyz\[&KCx$<*wnsShflLorcB^="
2,9:.5DW~7P]FgZM)@8pE, tY/Rq!UbuGdVkA1NQa,9:.5DW~7P]FgZM)@8pE tY/Rq!UbuGdVkA1NQa
3,'vyz\[&KCx$,<*wnsShflLorcB^=,'vyz\[&KCx$<*wnsShflLorcB^=
4,+}i`60mT4?>3j,"J_;H""2e#-{,|%IXO(","+}i`60mT4?>3jJ_;H""2e#-{,|%IXO("
5, tY/Rq!U,buGdVkA1NQa, tY/Rq!UbuGdVkA1NQa
6,9:.5DW~7P],FgZM)@8pE,9:.5DW~7P]FgZM)@8pE
7,<*wnsShf,lLorcB^=,<*wnsShflLorcB^=
8,'vyz\,[&KCx$,'vyz\[&KCx$
9,"J_;H""2e","#-{,|%IXO(","J_;H""2e#-{,|%IXO("
10,+}i`6,0mT4?>3j,+}i`60mT4?>3j
11,buGdVk,A1NQa,buGdVkA1NQa
12, tY/,Rq!U, tY/Rq!U
13,FgZM,)@8pE,FgZM)@8pE
14,9:.5DW,~7P],9:.5DW~7P]
15,lLor,cB^=,lLorcB^=
16,<*wn,sShf,<*wnsShf
17,[&K,Cx$,[&KCx$
18,'vy,z\,'vyz\
19,"#-{,",|%IXO(,"#-{,|%IXO("
20,J_;,"H""2e","J_;H""2e"
21,0mT4?>,3j,0mT4?>3j
22,+}i,`6,+}i`6
23,A1,NQa,A1NQa
24,bu,GdVk,buGdVk
25,Rq,!U,Rq!U
26, t,Y/, tY/
27,)@8,pE,)@8pE
28,F,gZM,FgZM
29,cB,^=,cB^=
30,~7,P],~7P]
31,9:.,5DW,9:.5DW
32,lL,or,lLor
33,<*,wn,<*wn
34,sS,hf,sShf
35,C,x$,Cx$
36,[,&K,[&K
37,z,\,z\
38,|%I,XO(,|%IXO(
39,',vy,'vy
40,#-,"{,","#-{,"
41,"H""",2e,"H""2e"
42,J,_;,J_;
43,3,j,3j
44,0mT4?,>,0mT4?>
45,`,6,`6
46,Gd,Vk,GdVk
47,A,1,A1
48,!,U,!U
49,+},i,+}i
50,N,Qa,NQa
51,b,u,bu
52,R,q,Rq
53,Y,/,Y/
54,p,E,pE
55, ,t, t
56,)@,8,)@8
57,^,=,^=
58,5,DW,5DW
59,~,7,~7
60,P,],P]
61,c,B,cB
62,gZ,M,gZM
63,9,:.,9:.
64,o,r,or
65,h,f,hf
66,l,L,lL
67,w,n,wn
68,x,$,x$
69,<,*,<*
70,s,S,sS
71,&,K,&K
72,|,%I,|%I
73,2,e,2e
74,#,-,#-
75,{,",","{,"
76,H,"""","H"""
77,XO,(,XO(
78,_,;,_;
79,v,y,vy
80,0mT,4?,0mT4?
81,V,k,Vk
82,G,d,Gd
83,+,},+}
84,Q,a,Qa
85,:,.,:.
86,g,Z,gZ
87,D,W,DW
88,),@,)@
89,4,?,4?
90,X,O,XO
91,%,I,%I
92,0,mT,0mT
93,m,T,mT
