,left,right,combine
0,(;_F$5Ri&'m[gKnL]EpHdv+V}MBh4A^-#%79/Tf|X,"qCQw>Ne@.DWj:x`8{ut?oI<a)\!yzlP ~cs016JZ,G*O""=3krS2bUY","(;_F$5Ri&'m[gKnL]EpHdv+V}MBh4A^-#%79/Tf|XqCQw>Ne@.DWj:x`8{ut?oI<a)\!yzlP ~cs016JZ,G*O""=3krS2bUY"
1,qCQw>Ne@.DWj:x`8{ut?oI<a)\!yz,"lP ~cs016JZ,G*O""=3krS2bUY","qCQw>Ne@.DWj:x`8{ut?oI<a)\!yzlP ~cs016JZ,G*O""=3krS2bUY"
2,(;_F$5Ri&'m[gKnL]E,pHdv+V}MBh4A^-#%79/Tf|X,(;_F$5Ri&'m[gKnL]EpHdv+V}MBh4A^-#%79/Tf|X
3,"lP ~cs016JZ,","G*O""=3krS2bUY","lP ~cs016JZ,G*O""=3krS2bUY"
4,qCQw>Ne@.DWj:x`8,{ut?oI<a)\!yz,qCQw>Ne@.DWj:x`8{ut?oI<a)\!yz
5,pHdv+V}MBh4A^,-#%79/Tf|X,pHdv+V}MBh4A^-#%79/Tf|X
6,(;_F$5R,i&'m[gKnL]E,(;_F$5Ri&'m[gKnL]E
7,"G*O""=3k",rS2bUY,"G*O""=3krS2bUY"
8,lP ~,"cs016JZ,","lP ~cs016JZ,"
9,{ut?o,I<a)\!yz,{ut?oI<a)\!yz
10,qCQw>Ne,@.DWj:x`8,qCQw>Ne@.DWj:x`8
11,-#%79,/Tf|X,-#%79/Tf|X
12,i&'m[g,KnL]E,i&'m[gKnL]E
13,pHdv+V},MBh4A^,pHdv+V}MBh4A^
14,(;_,F$5R,(;_F$5R
15,"G*O""",=3k,"G*O""=3k"
16,rS2,bUY,rS2bUY
17,cs016,"JZ,","cs016JZ,"
18,{u,t?o,{ut?o
19,@.DWj,:x`8,@.DWj:x`8
20,lP, ~,lP ~
21,I<a),\!yz,I<a)\!yz
22,qCQw,>Ne,qCQw>Ne
23,/T,f|X,/Tf|X
24,-#%,79,-#%79
25,F$,5R,F$5R
26,pH,dv+V},pHdv+V}
27,i&',m[g,i&'m[g
28,KnL,]E,KnL]E
29,MBh,4A^,MBh4A^
30,(;,_,(;_
31,rS,2,rS2
32,bU,Y,bUY
33,=,3k,=3k
34,G*,"O""","G*O"""
35,J,"Z,","JZ,"
36,cs01,6,cs016
37,>,Ne,>Ne
38,@.,DWj,@.DWj
39,\!,yz,\!yz
40,t,?o,t?o
41,l,P,lP
42,{,u,{u
43,I<a,),I<a)
44, ,~, ~
45,:,x`8,:x`8
46,q,CQw,qCQw
47,/,T,/T
48,7,9,79
49,f,|X,f|X
50,-#,%,-#%
51,p,H,pH
52,i&,',i&'
53,d,v+V},dv+V}
54,],E,]E
55,K,nL,KnL
56,m[,g,m[g
57,5,R,5R
58,M,Bh,MBh
59,F,$,F$
60,4A,^,4A^
61,Z,",","Z,"
62,b,U,bU
63,3,k,3k
64,r,S,rS
65,(,;,(;
66,G,*,G*
67,O,"""","O"""
68,DW,j,DWj
69,N,e,Ne
70,?,o,?o
71,CQ,w,CQw
72,x`,8,x`8
73,@,.,@.
74,cs,01,cs01
75,\,!,\!
76,y,z,yz
77,I<,a,I<a
78,|,X,|X
79,v+V,},v+V}
80,4,A,4A
81,B,h,Bh
82,n,L,nL
83,i,&,i&
84,m,[,m[
85,-,#,-#
86,I,<,I<
87,C,Q,CQ
88,x,`,x`
89,c,s,cs
90,D,W,DW
91,0,1,01
92,v,+V,v+V
93,+,V,+V
