,left,right,combine
0,"'vA,KlF+);4&az08CN>{7XtOduHp-!gBQ6","/D1 $rL*#=3T5ZI^~jSh<`Vqwbm9M""YE@k?_%Gnx:.|W(e2fsiy[\Po]}RcUJ","'vA,KlF+);4&az08CN>{7XtOduHp-!gBQ6/D1 $rL*#=3T5ZI^~jSh<`Vqwbm9M""YE@k?_%Gnx:.|W(e2fsiy[\Po]}RcUJ"
1,/D1 $rL*#=3T5ZI^~jSh<`,"Vqwbm9M""YE@k?_%Gnx:.|W(e2fsiy[\Po]}RcUJ","/D1 $rL*#=3T5ZI^~jSh<`Vqwbm9M""YE@k?_%Gnx:.|W(e2fsiy[\Po]}RcUJ"
2,"'vA,KlF+);4&az0",8CN>{7XtOduHp-!gBQ6,"'vA,KlF+);4&az08CN>{7XtOduHp-!gBQ6"
3,"Vqwbm9M""YE@k?_%Gnx:.|W(",e2fsiy[\Po]}RcUJ,"Vqwbm9M""YE@k?_%Gnx:.|W(e2fsiy[\Po]}RcUJ"
4,/D1 $rL*#,=3T5ZI^~jSh<`,/D1 $rL*#=3T5ZI^~jSh<`
5,8CN>{7XtOd,uHp-!gBQ6,8CN>{7XtOduHp-!gBQ6
6,"'vA,KlF",+);4&az0,"'vA,KlF+);4&az0"
7,e2fsiy[,\Po]}RcUJ,e2fsiy[\Po]}RcUJ
8,"Vqwbm9M""YE",@k?_%Gnx:.|W(,"Vqwbm9M""YE@k?_%Gnx:.|W("
9,=3T5,ZI^~jSh<`,=3T5ZI^~jSh<`
10,/D1 $,rL*#,/D1 $rL*#
11,8CN>{,7XtOd,8CN>{7XtOd
12,uHp-,!gBQ6,uHp-!gBQ6
13,+);4,&az0,+);4&az0
14,'vA,",KlF","'vA,KlF"
15,\Po],}RcUJ,\Po]}RcUJ
16,e2fsi,y[,e2fsiy[
17,ZI^~j,Sh<`,ZI^~jSh<`
18,@k?_%,Gnx:.|W(,@k?_%Gnx:.|W(
19,Vqwbm9,"M""YE","Vqwbm9M""YE"
20,=3,T5,=3T5
21,rL,*#,rL*#
22,/D1, $,/D1 $
23,!gB,Q6,!gBQ6
24,8CN,>{,8CN>{
25,7X,tOd,7XtOd
26,uH,p-,uHp-
27,&az,0,&az0
28,}Rc,UJ,}RcUJ
29,",K",lF,",KlF"
30,'v,A,'vA
31,+),;4,+);4
32,\P,o],\Po]
33,y,[,y[
34,@k?,_%,@k?_%
35,"M""",YE,"M""YE"
36,Vq,wbm9,Vqwbm9
37,Sh,<`,Sh<`
38,ZI^,~j,ZI^~j
39,Gnx:.|,W(,Gnx:.|W(
40,e,2fsi,e2fsi
41, ,$, $
42,*,#,*#
43,T,5,T5
44,=,3,=3
45,r,L,rL
46,p,-,p-
47,Q,6,Q6
48,tO,d,tOd
49,/,D1,/D1
50,!,gB,!gB
51,7,X,7X
52,8C,N,8CN
53,>,{,>{
54,u,H,uH
55,&,az,&az
56,U,J,UJ
57,;,4,;4
58,o,],o]
59,}R,c,}Rc
60,",",K,",K"
61,l,F,lF
62,',v,'v
63,+,),+)
64,\,P,\P
65,~,j,~j
66,w,bm9,wbm9
67,<,`,<`
68,ZI,^,ZI^
69,@,k?,@k?
70,W,(,W(
71,Gnx,:.|,Gnx:.|
72,S,h,Sh
73,2f,si,2fsi
74,_,%,_%
75,Y,E,YE
76,V,q,Vq
77,M,"""","M"""
78,8,C,8C
79,a,z,az
80,g,B,gB
81,t,O,tO
82,D,1,D1
83,},R,}R
84,:,.|,:.|
85,Z,I,ZI
86,k,?,k?
87,s,i,si
88,2,f,2f
89,b,m9,bm9
90,Gn,x,Gnx
91,G,n,Gn
92,m,9,m9
93,.,|,.|
