,left,right,combine
0,"[e*FuE?tcqTs:L+!5_O6`='3(W""km{ Pf\b","y/pw]@>X|~IUxMHDZ<$724R)nYalArJ.g8v}0,9NhCio^-BKV1zQ;SdG%#j&","[e*FuE?tcqTs:L+!5_O6`='3(W""km{ Pf\by/pw]@>X|~IUxMHDZ<$724R)nYalArJ.g8v}0,9NhCio^-BKV1zQ;SdG%#j&"
1,y/pw]@>X|~IUxMHDZ<$724,"R)nYalArJ.g8v}0,9NhCio^-BKV1zQ;SdG%#j&","y/pw]@>X|~IUxMHDZ<$724R)nYalArJ.g8v}0,9NhCio^-BKV1zQ;SdG%#j&"
2,[e*FuE?tcqTs:L+!5,"_O6`='3(W""km{ Pf\b","[e*FuE?tcqTs:L+!5_O6`='3(W""km{ Pf\b"
3,"R)nYalArJ.g8v}0,",9NhCio^-BKV1zQ;SdG%#j&,"R)nYalArJ.g8v}0,9NhCio^-BKV1zQ;SdG%#j&"
4,y/pw]@>X|~I,UxMHDZ<$724,y/pw]@>X|~IUxMHDZ<$724
5,_O6`='3(,"W""km{ Pf\b","_O6`='3(W""km{ Pf\b"
6,[e*FuE?t,cqTs:L+!5,[e*FuE?tcqTs:L+!5
7,9NhCio^-BKV,1zQ;SdG%#j&,9NhCio^-BKV1zQ;SdG%#j&
8,R)nYalAr,"J.g8v}0,","R)nYalArJ.g8v}0,"
9,UxMHDZ,<$724,UxMHDZ<$724
10,y/pw]@,>X|~I,y/pw]@>X|~I
11,"W""km{", Pf\b,"W""km{ Pf\b"
12,cqTs:,L+!5,cqTs:L+!5
13,_O6`,='3(,_O6`='3(
14,[e*Fu,E?t,[e*FuE?t
15,J.g8,"v}0,","J.g8v}0,"
16,9NhCi,o^-BKV,9NhCio^-BKV
17,1zQ;SdG,%#j&,1zQ;SdG%#j&
18,R)nY,alAr,R)nYalAr
19,<$7,24,<$724
20,UxM,HDZ,UxMHDZ
21,y/p,w]@,y/pw]@
22,>X|,~I,>X|~I
23, ,Pf\b, Pf\b
24,"W""",km{,"W""km{"
25,=',3(,='3(
26,cq,Ts:,cqTs:
27,_O,6`,_O6`
28,L+,!5,L+!5
29,E,?t,E?t
30,[e,*Fu,[e*Fu
31,9Nh,Ci,9NhCi
32,alA,r,alAr
33,v},"0,","v}0,"
34,1zQ;,SdG,1zQ;SdG
35,o,^-BKV,o^-BKV
36,J.,g8,J.g8
37,%#j,&,%#j&
38,R,)nY,R)nY
39,<,$7,<$7
40,2,4,24
41,HD,Z,HDZ
42,y,/p,y/p
43,U,xM,UxM
44,>X,|,>X|
45,w,]@,w]@
46,Pf,\b,Pf\b
47,~,I,~I
48,k,m{,km{
49,?,t,?t
50,W,"""","W"""
51,L,+,L+
52,6,`,6`
53,c,q,cq
54,!,5,!5
55,=,',='
56,_,O,_O
57,3,(,3(
58,Ts,:,Ts:
59,*F,u,*Fu
60,^-B,KV,^-BKV
61,v,},v}
62,Sd,G,SdG
63,g,8,g8
64,J,.,J.
65,0,",","0,"
66,),nY,)nY
67,%,#j,%#j
68,[,e,[e
69,C,i,Ci
70,a,lA,alA
71,1,zQ;,1zQ;
72,9N,h,9Nh
73,$,7,$7
74,m,{,m{
75,>,X,>X
76,\,b,\b
77,H,D,HD
78,P,f,Pf
79,],@,]@
80,x,M,xM
81,/,p,/p
82,T,s,Ts
83,K,V,KV
84,S,d,Sd
85,n,Y,nY
86,z,Q;,zQ;
87,9,N,9N
88,*,F,*F
89,l,A,lA
90,#,j,#j
91,^-,B,^-B
92,^,-,^-
93,Q,;,Q;
