,left,right,combine
0,"rI RM12iXV'x,#a*EHN%$.@~]P=8+&s6T","WOwytQc{K?b|!zjgk>Uf0^7qu<o[Bn""lm-DZ/eAF`5J}(Lp3\S_9GC4:dhYv);","rI RM12iXV'x,#a*EHN%$.@~]P=8+&s6TWOwytQc{K?b|!zjgk>Uf0^7qu<o[Bn""lm-DZ/eAF`5J}(Lp3\S_9GC4:dhYv);"
1,WOwytQc{K?b|!zjgk>Uf0^7qu<o,"[Bn""lm-DZ/eAF`5J}(Lp3\S_9GC4:dhYv);","WOwytQc{K?b|!zjgk>Uf0^7qu<o[Bn""lm-DZ/eAF`5J}(Lp3\S_9GC4:dhYv);"
2,"rI RM12iXV'x,#a",*EHN%$.@~]P=8+&s6T,"rI RM12iXV'x,#a*EHN%$.@~]P=8+&s6T"
3,"[Bn""lm-DZ/",eAF`5J}(Lp3\S_9GC4:dhYv);,"[Bn""lm-DZ/eAF`5J}(Lp3\S_9GC4:dhYv);"
4,WOwytQc{K?b|!zjgk,>Uf0^7qu<o,WOwytQc{K?b|!zjgk>Uf0^7qu<o
5,*EHN%$.@,~]P=8+&s6T,*EHN%$.@~]P=8+&s6T
6,rI RM12,"iXV'x,#a","rI RM12iXV'x,#a"
7,eAF`5J}(Lp3,\S_9GC4:dhYv);,eAF`5J}(Lp3\S_9GC4:dhYv);
8,"[Bn""",lm-DZ/,"[Bn""lm-DZ/"
9,>Uf0^,7qu<o,>Uf0^7qu<o
10,WOwytQc{,K?b|!zjgk,WOwytQc{K?b|!zjgk
11,~]P=8,+&s6T,~]P=8+&s6T
12,*EHN,%$.@,*EHN%$.@
13,iXV',"x,#a","iXV'x,#a"
14,eAF`5,J}(Lp3,eAF`5J}(Lp3
15,\S_9GC4:d,hYv);,\S_9GC4:dhYv);
16,rI ,RM12,rI RM12
17,lm,-DZ/,lm-DZ/
18,[B,"n""","[Bn"""
19,7qu,<o,7qu<o
20,WOwy,tQc{,WOwytQc{
21,+&,s6T,+&s6T
22,>U,f0^,>Uf0^
23,K?b|!z,jgk,K?b|!zjgk
24,~],P=8,~]P=8
25,%$,.@,%$.@
26,"x,",#a,"x,#a"
27,*E,HN,*EHN
28,iXV,',iXV'
29,eAF,`5,eAF`5
30,hYv),;,hYv);
31,\S_9G,C4:d,\S_9GC4:d
32,RM1,2,RM12
33,J}(,Lp3,J}(Lp3
34,rI, ,rI 
35,-,DZ/,-DZ/
36,n,"""","n"""
37,<,o,<o
38,[,B,[B
39,l,m,lm
40,7q,u,7qu
41,s,6T,s6T
42,WO,wy,WOwy
43,K?b|,!z,K?b|!z
44,f,0^,f0^
45,+,&,+&
46,jg,k,jgk
47,>,U,>U
48,tQ,c{,tQc{
49,P,=8,P=8
50,#,a,#a
51,*,E,*E
52,.,@,.@
53,x,",","x,"
54,H,N,HN
55,%,$,%$
56,~,],~]
57,i,XV,iXV
58,C4:,d,C4:d
59,\S_,9G,\S_9G
60,`,5,`5
61,eA,F,eAF
62,D,Z/,DZ/
63,Lp,3,Lp3
64,J,}(,J}(
65,r,I,rI
66,RM,1,RM1
67,hYv,),hYv)
68,K,?b|,K?b|
69,j,g,jg
70,t,Q,tQ
71,=,8,=8
72,6,T,6T
73,0,^,0^
74,w,y,wy
75,W,O,WO
76,c,{,c{
77,7,q,7q
78,!,z,!z
79,e,A,eA
80,R,M,RM
81,h,Yv,hYv
82,\S,_,\S_
83,},(,}(
84,Z,/,Z/
85,C4,:,C4:
86,L,p,Lp
87,9,G,9G
88,X,V,XV
89,?,b|,?b|
90,b,|,b|
91,\,S,\S
92,C,4,C4
93,Y,v,Yv
