,left,right,combine
0,1Z<fl`\}Kx >~I-eg.uHU4j7=R_:/i2&?)WJ',"oC0ra(yFP*%d]htz5kq,cQ+LTX!B8V@E""D^ON|Gv6[3$nbmpsM{Y#A9wS;","1Z<fl`\}Kx >~I-eg.uHU4j7=R_:/i2&?)WJ'oC0ra(yFP*%d]htz5kq,cQ+LTX!B8V@E""D^ON|Gv6[3$nbmpsM{Y#A9wS;"
1,"oC0ra(yFP*%d]htz5kq,c","Q+LTX!B8V@E""D^ON|Gv6[3$nbmpsM{Y#A9wS;","oC0ra(yFP*%d]htz5kq,cQ+LTX!B8V@E""D^ON|Gv6[3$nbmpsM{Y#A9wS;"
2,1Z<fl`\}Kx >~,I-eg.uHU4j7=R_:/i2&?)WJ',1Z<fl`\}Kx >~I-eg.uHU4j7=R_:/i2&?)WJ'
3,"Q+LTX!B8V@E""D^ON",|Gv6[3$nbmpsM{Y#A9wS;,"Q+LTX!B8V@E""D^ON|Gv6[3$nbmpsM{Y#A9wS;"
4,oC0ra(yF,"P*%d]htz5kq,c","oC0ra(yFP*%d]htz5kq,c"
5,I-eg.uHU4j7=R_,:/i2&?)WJ',I-eg.uHU4j7=R_:/i2&?)WJ'
6,1Z<fl`,\}Kx >~,1Z<fl`\}Kx >~
7,|Gv6[3$nbmp,sM{Y#A9wS;,|Gv6[3$nbmpsM{Y#A9wS;
8,Q+LTX!B,"8V@E""D^ON","Q+LTX!B8V@E""D^ON"
9,P*%d]ht,"z5kq,c","P*%d]htz5kq,c"
10,oC0r,a(yF,oC0ra(yF
11,:/i2&,?)WJ',:/i2&?)WJ'
12,I-eg.uH,U4j7=R_,I-eg.uHU4j7=R_
13,\}Kx, >~,\}Kx >~
14,1Z,<fl`,1Z<fl`
15,8V@E,"""D^ON","8V@E""D^ON"
16,|Gv6[,3$nbmp,|Gv6[3$nbmp
17,sM{Y#,A9wS;,sM{Y#A9wS;
18,Q+L,TX!B,Q+LTX!B
19,P*%,d]ht,P*%d]ht
20,z5kq,",c","z5kq,c"
21,a(,yF,a(yF
22,oC,0r,oC0r
23,?)W,J',?)WJ'
24,I-eg,.uH,I-eg.uH
25,:/,i2&,:/i2&
26,U4,j7=R_,U4j7=R_
27, ,>~, >~
28,<f,l`,<fl`
29,\},Kx,\}Kx
30,1,Z,1Z
31,3$,nbmp,3$nbmp
32,8V,@E,8V@E
33,sM,{Y#,sM{Y#
34,A9,wS;,A9wS;
35,|G,v6[,|Gv6[
36,"""D",^ON,"""D^ON"
37,TX,!B,TX!B
38,P*,%,P*%
39,y,F,yF
40,d]h,t,d]ht
41,Q+,L,Q+L
42,z5,kq,z5kq
43,",",c,",c"
44,J,',J'
45,o,C,oC
46,0,r,0r
47,a,(,a(
48,U,4,U4
49,?,)W,?)W
50,.u,H,.uH
51,j7=,R_,j7=R_
52,I-,eg,I-eg
53,i2,&,i2&
54,:,/,:/
55,>,~,>~
56,K,x,Kx
57,\,},\}
58,l,`,l`
59,<,f,<f
60,|,G,|G
61,w,S;,wS;
62,A,9,A9
63,n,bmp,nbmp
64,3,$,3$
65,"""",D,"""D"
66,v6,[,v6[
67,s,M,sM
68,!,B,!B
69,@,E,@E
70,{Y,#,{Y#
71,8,V,8V
72,^,ON,^ON
73,P,*,P*
74,k,q,kq
75,z,5,z5
76,Q,+,Q+
77,d],h,d]h
78,T,X,TX
79,I,-,I-
80,j7,=,j7=
81,i,2,i2
82,e,g,eg
83,R,_,R_
84,.,u,.u
85,),W,)W
86,O,N,ON
87,{,Y,{Y
88,v,6,v6
89,S,;,S;
90,b,mp,bmp
91,d,],d]
92,j,7,j7
93,m,p,mp
