,left,right,combine
0,"zhAaym>bZp]g<XDiQvxI+LKC(!,d16~[l&Wo5^""",@2NM-{V)TF8Ps3qU%4f9\eORn:=*ucS H?Jk`0jr/|Gt#$Y7w.'B};E_,"zhAaym>bZp]g<XDiQvxI+LKC(!,d16~[l&Wo5^""@2NM-{V)TF8Ps3qU%4f9\eORn:=*ucS H?Jk`0jr/|Gt#$Y7w.'B};E_"
1,@2NM-{V)TF8Ps3qU%4f9\eORn:=*uc,S H?Jk`0jr/|Gt#$Y7w.'B};E_,@2NM-{V)TF8Ps3qU%4f9\eORn:=*ucS H?Jk`0jr/|Gt#$Y7w.'B};E_
2,zhAaym>bZp]g<XDi,"QvxI+LKC(!,d16~[l&Wo5^""","zhAaym>bZp]g<XDiQvxI+LKC(!,d16~[l&Wo5^"""
3,S H?Jk`0jr/|,Gt#$Y7w.'B};E_,S H?Jk`0jr/|Gt#$Y7w.'B};E_
4,@2NM-{V)TF8Ps3,qU%4f9\eORn:=*uc,@2NM-{V)TF8Ps3qU%4f9\eORn:=*uc
5,"QvxI+LKC(!,d","16~[l&Wo5^""","QvxI+LKC(!,d16~[l&Wo5^"""
6,zhAaym,>bZp]g<XDi,zhAaym>bZp]g<XDi
7,Gt#$Y7w,.'B};E_,Gt#$Y7w.'B};E_
8,S H?J,k`0jr/|,S H?Jk`0jr/|
9,@2NM-{V),TF8Ps3,@2NM-{V)TF8Ps3
10,qU%4f9\e,ORn:=*uc,qU%4f9\eORn:=*uc
11,16~[l&W,"o5^""","16~[l&Wo5^"""
12,>bZp,]g<XDi,>bZp]g<XDi
13,QvxI+LK,"C(!,d","QvxI+LKC(!,d"
14,zhA,aym,zhAaym
15,Gt#,$Y7w,Gt#$Y7w
16,.'B},;E_,.'B};E_
17,k`0,jr/|,k`0jr/|
18,S ,H?J,S H?J
19,ORn:,=*uc,ORn:=*uc
20,qU%4,f9\e,qU%4f9\e
21,TF,8Ps3,TF8Ps3
22,@2N,M-{V),@2NM-{V)
23,o5,"^""","o5^"""
24,16~[l,&W,16~[l&W
25,QvxI,+LK,QvxI+LK
26,]g<,XDi,]g<XDi
27,>b,Zp,>bZp
28,C(!,",d","C(!,d"
29,ay,m,aym
30,jr,/|,jr/|
31,zh,A,zhA
32,.',B},.'B}
33,;E,_,;E_
34,Gt,#,Gt#
35,$Y,7w,$Y7w
36,k,`0,k`0
37,H,?J,H?J
38,S, ,S 
39,f,9\e,f9\e
40,q,U%4,qU%4
41,T,F,TF
42,8Ps,3,8Ps3
43,OR,n:,ORn:
44,@,2N,@2N
45,M-,{V),M-{V)
46,=*u,c,=*uc
47,^,"""","^"""
48,o,5,o5
49,&,W,&W
50,]g,<,]g<
51,X,Di,XDi
52,Qv,xI,QvxI
53,Z,p,Zp
54,1,6~[l,16~[l
55,",",d,",d"
56,+,LK,+LK
57,>,b,>b
58,C,(!,C(!
59,z,h,zh
60,j,r,jr
61,.,',.'
62,B,},B}
63,/,|,/|
64,;,E,;E
65,G,t,Gt
66,a,y,ay
67,$,Y,$Y
68,7,w,7w
69,`,0,`0
70,?,J,?J
71,=,*u,=*u
72,U,%4,U%4
73,9,\e,9\e
74,M,-,M-
75,n,:,n:
76,{V,),{V)
77,O,R,OR
78,8,Ps,8Ps
79,2,N,2N
80,],g,]g
81,x,I,xI
82,Q,v,Qv
83,6~[,l,6~[l
84,(,!,(!
85,D,i,Di
86,L,K,LK
87,\,e,\e
88,%,4,%4
89,P,s,Ps
90,*,u,*u
91,{,V,{V
92,6,~[,6~[
93,~,[,~[
