,left,right,combine
0,"`dV$%TK.YGx#M""}O{o=X+?HPh9vwA[ma4UID\&q","i2,'k7W);_^l>NR!r]8L561|(<pbj*F-BgJSz3c:Cy@t ~EZfu/eQs0n","`dV$%TK.YGx#M""}O{o=X+?HPh9vwA[ma4UID\&qi2,'k7W);_^l>NR!r]8L561|(<pbj*F-BgJSz3c:Cy@t ~EZfu/eQs0n"
1,"i2,'k7W);_^l>NR!r]8L561|(",<pbj*F-BgJSz3c:Cy@t ~EZfu/eQs0n,"i2,'k7W);_^l>NR!r]8L561|(<pbj*F-BgJSz3c:Cy@t ~EZfu/eQs0n"
2,"`dV$%TK.YGx#M""}O{",o=X+?HPh9vwA[ma4UID\&q,"`dV$%TK.YGx#M""}O{o=X+?HPh9vwA[ma4UID\&q"
3,<pbj*F-BgJSz3c,:Cy@t ~EZfu/eQs0n,<pbj*F-BgJSz3c:Cy@t ~EZfu/eQs0n
4,"i2,'k7W);_^",l>NR!r]8L561|(,"i2,'k7W);_^l>NR!r]8L561|("
5,o=X+?HPh9,vwA[ma4UID\&q,o=X+?HPh9vwA[ma4UID\&q
6,`dV$%TK.Y,"Gx#M""}O{","`dV$%TK.YGx#M""}O{"
7,:Cy@t ,~EZfu/eQs0n,:Cy@t ~EZfu/eQs0n
8,<pbj*,F-BgJSz3c,<pbj*F-BgJSz3c
9,l>NR!r]8L,561|(,l>NR!r]8L561|(
10,vwA[ma4UI,D\&q,vwA[ma4UID\&q
11,"i2,'",k7W);_^,"i2,'k7W);_^"
12,o=X+,?HPh9,o=X+?HPh9
13,Gx#M,"""}O{","Gx#M""}O{"
14,`dV$,%TK.Y,`dV$%TK.Y
15,~EZfu/,eQs0n,~EZfu/eQs0n
16,:Cy,@t ,:Cy@t 
17,F-BgJ,Sz3c,F-BgJSz3c
18,<p,bj*,<pbj*
19,56,1|(,561|(
20,k7W),;_^,k7W);_^
21,D\,&q,D\&q
22,l>NR!,r]8L,l>NR!r]8L
23,i2,",'","i2,'"
24,?H,Ph9,?HPh9
25,vwA[ma,4UI,vwA[ma4UI
26,"""}",O{,"""}O{"
27,o=,X+,o=X+
28,Gx,#M,Gx#M
29,%T,K.Y,%TK.Y
30,eQ,s0n,eQs0n
31,`d,V$,`dV$
32,~E,Zfu/,~EZfu/
33,@t, ,@t 
34,:,Cy,:Cy
35,b,j*,bj*
36,Sz,3c,Sz3c
37,F-,BgJ,F-BgJ
38,<,p,<p
39,1|,(,1|(
40,5,6,56
41,",",',",'"
42,D,\,D\
43,4U,I,4UI
44,k7,W),k7W)
45,vwA[,ma,vwA[ma
46,;_,^,;_^
47,r],8L,r]8L
48,l>N,R!,l>NR!
49,Ph,9,Ph9
50,i,2,i2
51,?,H,?H
52,&,q,&q
53,#,M,#M
54,"""",},"""}"
55,O,{,O{
56,o,=,o=
57,G,x,Gx
58,X,+,X+
59,K.,Y,K.Y
60,Zf,u/,Zfu/
61,%,T,%T
62,V,$,V$
63,@,t,@t
64,~,E,~E
65,s,0n,s0n
66,`,d,`d
67,e,Q,eQ
68,C,y,Cy
69,j,*,j*
70,S,z,Sz
71,Bg,J,BgJ
72,3,c,3c
73,F,-,F-
74,1,|,1|
75,v,wA[,vwA[
76,m,a,ma
77,r,],r]
78,k,7,k7
79,R,!,R!
80,l,>N,l>N
81,W,),W)
82,;,_,;_
83,8,L,8L
84,4,U,4U
85,P,h,Ph
86,Z,f,Zf
87,K,.,K.
88,u,/,u/
89,0,n,0n
90,B,g,Bg
91,>,N,>N
92,wA,[,wA[
93,w,A,wA
