,left,right,combine
0,"L8lv]'wW/,?~c6Ru%""pCmD{iz_5}NM1;ak<2d",*AS#Tb[t)s|$4=7\U`0Q+KFg hnYfrJ(:ZexEX>9O.-^yV!o&G@I3BHPjq,"L8lv]'wW/,?~c6Ru%""pCmD{iz_5}NM1;ak<2d*AS#Tb[t)s|$4=7\U`0Q+KFg hnYfrJ(:ZexEX>9O.-^yV!o&G@I3BHPjq"
1,*AS#Tb[t)s|$4=7\U`0Q+KFg hnYfrJ(,:ZexEX>9O.-^yV!o&G@I3BHPjq,*AS#Tb[t)s|$4=7\U`0Q+KFg hnYfrJ(:ZexEX>9O.-^yV!o&G@I3BHPjq
2,"L8lv]'wW/,?~c6Ru%""",pCmD{iz_5}NM1;ak<2d,"L8lv]'wW/,?~c6Ru%""pCmD{iz_5}NM1;ak<2d"
3,:ZexEX>9O.-,^yV!o&G@I3BHPjq,:ZexEX>9O.-^yV!o&G@I3BHPjq
4,*AS#Tb[t)s|$4=7\,U`0Q+KFg hnYfrJ(,*AS#Tb[t)s|$4=7\U`0Q+KFg hnYfrJ(
5,pCmD{iz_5}N,M1;ak<2d,pCmD{iz_5}NM1;ak<2d
6,L8lv]'wW/,",?~c6Ru%""","L8lv]'wW/,?~c6Ru%"""
7,^yV!o&G@,I3BHPjq,^yV!o&G@I3BHPjq
8,:ZexE,X>9O.-,:ZexEX>9O.-
9,U`0Q+KFg, hnYfrJ(,U`0Q+KFg hnYfrJ(
10,*AS#Tb,[t)s|$4=7\,*AS#Tb[t)s|$4=7\
11,M1;a,k<2d,M1;ak<2d
12,",?~c","6Ru%""",",?~c6Ru%"""
13,pCmD{,iz_5}N,pCmD{iz_5}N
14,L8l,v]'wW/,L8lv]'wW/
15,^yV!,o&G@,^yV!o&G@
16,I3BH,Pjq,I3BHPjq
17,X>9,O.-,X>9O.-
18,:Ze,xE,:ZexE
19,U`0,Q+KFg,U`0Q+KFg
20,[t)s,|$4=7\,[t)s|$4=7\
21, hnY,frJ(, hnYfrJ(
22,*AS,#Tb,*AS#Tb
23,k<,2d,k<2d
24,M1,;a,M1;a
25,v]',wW/,v]'wW/
26,pCm,D{,pCmD{
27,",",?~c,",?~c"
28,6R,"u%""","6Ru%"""
29,iz_,5}N,iz_5}N
30,L,8l,L8l
31,O,.-,O.-
32,o&,G@,o&G@
33,Pj,q,Pjq
34,I3,BH,I3BH
35,^y,V!,^yV!
36,X,>9,X>9
37,x,E,xE
38,|,$4=7\,|$4=7\
39, h,nY, hnY
40,#T,b,#Tb
41,:Z,e,:Ze
42,fr,J(,frJ(
43,Q+K,Fg,Q+KFg
44,[t,)s,[t)s
45,U`,0,U`0
46,*,AS,*AS
47,2,d,2d
48,k,<,k<
49,;,a,;a
50,i,z_,iz_
51,5,}N,5}N
52,v],',v]'
53,p,Cm,pCm
54,M,1,M1
55,8,l,8l
56,u%,"""","u%"""
57,?~,c,?~c
58,6,R,6R
59,w,W/,wW/
60,D,{,D{
61,o,&,o&
62,.,-,.-
63,V,!,V!
64,^,y,^y
65,P,j,Pj
66,I,3,I3
67,G,@,G@
68,>,9,>9
69,B,H,BH
70,:,Z,:Z
71,Q,+K,Q+K
72,[,t,[t
73,#,T,#T
74,U,`,U`
75,f,r,fr
76,F,g,Fg
77,),s,)s
78,J,(,J(
79, ,h, h
80,A,S,AS
81,$4=,7\,$4=7\
82,n,Y,nY
83,C,m,Cm
84,},N,}N
85,?,~,?~
86,W,/,W/
87,u,%,u%
88,v,],v]
89,z,_,z_
90,+,K,+K
91,7,\,7\
92,$4,=,$4=
93,$,4,$4
