,left,right,combine
0,"#ioF)7I""vw=VWk*aJduMz6Hge@^f9mN0%:j53[+'Y","X~E|xC(;.2Urcn/QK8{lybPR -!\,ZG4_$>p<S&qTsD}]BL1`Ah?tO","#ioF)7I""vw=VWk*aJduMz6Hge@^f9mN0%:j53[+'YX~E|xC(;.2Urcn/QK8{lybPR -!\,ZG4_$>p<S&qTsD}]BL1`Ah?tO"
1,X~E|xC(;.2Urcn/QK,"8{lybPR -!\,ZG4_$>p<S&qTsD}]BL1`Ah?tO","X~E|xC(;.2Urcn/QK8{lybPR -!\,ZG4_$>p<S&qTsD}]BL1`Ah?tO"
2,"#ioF)7I""vw=VWk*aJ",duMz6Hge@^f9mN0%:j53[+'Y,"#ioF)7I""vw=VWk*aJduMz6Hge@^f9mN0%:j53[+'Y"
3,"8{lybPR -!\,ZG4_$>p<S&",qTsD}]BL1`Ah?tO,"8{lybPR -!\,ZG4_$>p<S&qTsD}]BL1`Ah?tO"
4,X~E|xC(;,.2Urcn/QK,X~E|xC(;.2Urcn/QK
5,duMz6Hge@^f9,mN0%:j53[+'Y,duMz6Hge@^f9mN0%:j53[+'Y
6,"#ioF)7I""v",w=VWk*aJ,"#ioF)7I""vw=VWk*aJ"
7,8{lybPR -!,"\,ZG4_$>p<S&","8{lybPR -!\,ZG4_$>p<S&"
8,qTsD}],BL1`Ah?tO,qTsD}]BL1`Ah?tO
9,.2Ur,cn/QK,.2Urcn/QK
10,X~E|,xC(;,X~E|xC(;
11,mN0%:j5,3[+'Y,mN0%:j53[+'Y
12,duMz6,Hge@^f9,duMz6Hge@^f9
13,#ioF,")7I""v","#ioF)7I""v"
14,w=VW,k*aJ,w=VWk*aJ
15,qTsD,}],qTsD}]
16,BL1`,Ah?tO,BL1`Ah?tO
17,8{lybPR, -!,8{lybPR -!
18,"\,ZG4_",$>p<S&,"\,ZG4_$>p<S&"
19,cn,/QK,cn/QK
20,xC,(;,xC(;
21,.2,Ur,.2Ur
22,X~,E|,X~E|
23,Hge,@^f9,Hge@^f9
24,mN0,%:j5,mN0%:j5
25,3[,+'Y,3[+'Y
26,du,Mz6,duMz6
27,#i,oF,#ioF
28,w=,VW,w=VW
29,k*,aJ,k*aJ
30,)7I,"""v",")7I""v"
31,"\,ZG",4_,"\,ZG4_"
32,},],}]
33,$>p<S,&,$>p<S&
34,8{l,ybPR,8{lybPR
35,B,L1`,BL1`
36,Ah?,tO,Ah?tO
37, ,-!, -!
38,qT,sD,qTsD
39,/,QK,/QK
40,c,n,cn
41,x,C,xC
42,(,;,(;
43,.,2,.2
44,U,r,Ur
45,E,|,E|
46,M,z6,Mz6
47,X,~,X~
48,@^,f9,@^f9
49,%:,j5,%:j5
50,m,N0,mN0
51,H,ge,Hge
52,3,[,3[
53,+',Y,+'Y
54,),7I,)7I
55,d,u,du
56,#,i,#i
57,V,W,VW
58,k,*,k*
59,a,J,aJ
60,"""",v,"""v"
61,w,=,w=
62,o,F,oF
63,-,!,-!
64,\,",ZG","\,ZG"
65,ybP,R,ybPR
66,L1,`,L1`
67,t,O,tO
68,4,_,4_
69,Q,K,QK
70,q,T,qT
71,s,D,sD
72,$>,p<S,$>p<S
73,8,{l,8{l
74,Ah,?,Ah?
75,f,9,f9
76,@,^,@^
77,z,6,z6
78,%,:,%:
79,j,5,j5
80,+,',+'
81,N,0,N0
82,g,e,ge
83,7,I,7I
84,L,1,L1
85,A,h,Ah
86,{,l,{l
87,",Z",G,",ZG"
88,$,>,$>
89,p,<S,p<S
90,yb,P,ybP
91,y,b,yb
92,",",Z,",Z"
93,<,S,<S
