,left,right,combine
0,"g]?Y<_F|Ec5u&@'[^xD,;`RL:hMd4fo","TQ e6)/Hb-O+V}n%9a*$(Bm!7#pP8SW\NXtGzq""Ji2K0.kZUsyA=lC~1>jvw{3Ir","g]?Y<_F|Ec5u&@'[^xD,;`RL:hMd4foTQ e6)/Hb-O+V}n%9a*$(Bm!7#pP8SW\NXtGzq""Ji2K0.kZUsyA=lC~1>jvw{3Ir"
1,TQ e6)/Hb-O+V}n%9a*$(Bm!7,"#pP8SW\NXtGzq""Ji2K0.kZUsyA=lC~1>jvw{3Ir","TQ e6)/Hb-O+V}n%9a*$(Bm!7#pP8SW\NXtGzq""Ji2K0.kZUsyA=lC~1>jvw{3Ir"
2,g]?Y<_F|Ec5u&,"@'[^xD,;`RL:hMd4fo","g]?Y<_F|Ec5u&@'[^xD,;`RL:hMd4fo"
3,"#pP8SW\NXtGzq""Ji2K0.kZU",syA=lC~1>jvw{3Ir,"#pP8SW\NXtGzq""Ji2K0.kZUsyA=lC~1>jvw{3Ir"
4,TQ e6)/H,b-O+V}n%9a*$(Bm!7,TQ e6)/Hb-O+V}n%9a*$(Bm!7
5,"@'[^xD,;`",RL:hMd4fo,"@'[^xD,;`RL:hMd4fo"
6,g]?Y<_F|,Ec5u&,g]?Y<_F|Ec5u&
7,syA=lC~1,>jvw{3Ir,syA=lC~1>jvw{3Ir
8,b-O+V}n%9a,*$(Bm!7,b-O+V}n%9a*$(Bm!7
9,"#pP8SW\NXtGzq""Ji",2K0.kZU,"#pP8SW\NXtGzq""Ji2K0.kZU"
10,TQ e,6)/H,TQ e6)/H
11,RL:h,Md4fo,RL:hMd4fo
12,@'[^,"xD,;`","@'[^xD,;`"
13,Ec,5u&,Ec5u&
14,>jv,w{3Ir,>jvw{3Ir
15,g]?Y,<_F|,g]?Y<_F|
16,syA=,lC~1,syA=lC~1
17,#pP8SW,"\NXtGzq""Ji","#pP8SW\NXtGzq""Ji"
18,*$(B,m!7,*$(Bm!7
19,b-O+,V}n%9a,b-O+V}n%9a
20,2K0.,kZU,2K0.kZU
21,6),/H,6)/H
22,TQ, e,TQ e
23,Md4,fo,Md4fo
24,RL,:h,RL:h
25,xD,",;`","xD,;`"
26,5,u&,5u&
27,@',[^,@'[^
28,E,c,Ec
29,g],?Y,g]?Y
30,>j,v,>jv
31,w{3,Ir,w{3Ir
32,<_,F|,<_F|
33,lC,~1,lC~1
34,syA,=,syA=
35,m!,7,m!7
36,2K,0.,2K0.
37,\NXtGzq,"""Ji","\NXtGzq""Ji"
38,V}n,%9a,V}n%9a
39,b-O,+,b-O+
40,#pP8,SW,#pP8SW
41,k,ZU,kZU
42,*$,(B,*$(B
43,T,Q,TQ
44,:,h,:h
45,M,d4,Md4
46,6,),6)
47, ,e, e
48,/,H,/H
49,f,o,fo
50,R,L,RL
51,[,^,[^
52,",;",`,",;`"
53,u,&,u&
54,@,',@'
55,x,D,xD
56,I,r,Ir
57,~,1,~1
58,?,Y,?Y
59,g,],g]
60,<,_,<_
61,>,j,>j
62,w,{3,w{3
63,F,|,F|
64,l,C,lC
65,b,-O,b-O
66,#pP,8,#pP8
67,0,.,0.
68,(,B,(B
69,m,!,m!
70,sy,A,syA
71,2,K,2K
72,*,$,*$
73,Z,U,ZU
74,\NX,tGzq,\NXtGzq
75,"""J",i,"""Ji"
76,V,}n,V}n
77,%9,a,%9a
78,S,W,SW
79,d,4,d4
80,",",;,",;"
81,{,3,{3
82,},n,}n
83,-,O,-O
84,%,9,%9
85,s,y,sy
86,"""",J,"""J"
87,\,NX,\NX
88,#p,P,#pP
89,tG,zq,tGzq
90,t,G,tG
91,#,p,#p
92,z,q,zq
93,N,X,NX
