,left,right,combine
0,bmF`5}:U|@jV.o+K1?xpTBa9&Y)Jv\PC06RAMq,"ky;XSs>3=ONw-ziW(_I<8,] D[4/H^L#rg$c~2*ut{'En%7""efd!ZhQlG","bmF`5}:U|@jV.o+K1?xpTBa9&Y)Jv\PC06RAMqky;XSs>3=ONw-ziW(_I<8,] D[4/H^L#rg$c~2*ut{'En%7""efd!ZhQlG"
1,"ky;XSs>3=ONw-ziW(_I<8,] ","D[4/H^L#rg$c~2*ut{'En%7""efd!ZhQlG","ky;XSs>3=ONw-ziW(_I<8,] D[4/H^L#rg$c~2*ut{'En%7""efd!ZhQlG"
2,bmF`5}:U|@jV.o+K1?xp,TBa9&Y)Jv\PC06RAMq,bmF`5}:U|@jV.o+K1?xpTBa9&Y)Jv\PC06RAMq
3,D[4/H^L#rg$c,"~2*ut{'En%7""efd!ZhQlG","D[4/H^L#rg$c~2*ut{'En%7""efd!ZhQlG"
4,ky;XSs>3=ONw,"-ziW(_I<8,] ","ky;XSs>3=ONw-ziW(_I<8,] "
5,TBa9&Y)Jv,\PC06RAMq,TBa9&Y)Jv\PC06RAMq
6,bmF`5}:U|@jV,.o+K1?xp,bmF`5}:U|@jV.o+K1?xp
7,~2*ut{'En%,"7""efd!ZhQlG","~2*ut{'En%7""efd!ZhQlG"
8,D[4/H^L,#rg$c,D[4/H^L#rg$c
9,-ziW(,"_I<8,] ","-ziW(_I<8,] "
10,ky;XS,s>3=ONw,ky;XSs>3=ONw
11,\PC06,RAMq,\PC06RAMq
12,TBa9&,Y)Jv,TBa9&Y)Jv
13,"7""ef",d!ZhQlG,"7""efd!ZhQlG"
14,bmF`,5}:U|@jV,bmF`5}:U|@jV
15,.o+K,1?xp,.o+K1?xp
16,~2*,ut{'En%,~2*ut{'En%
17,#rg,$c,#rg$c
18,-z,iW(,-ziW(
19,s>3=,ONw,s>3=ONw
20,D[4,/H^L,D[4/H^L
21,_I<8,",] ","_I<8,] "
22,ky,;XS,ky;XS
23,\PC,06,\PC06
24,RA,Mq,RAMq
25,Y),Jv,Y)Jv
26,b,mF`,bmF`
27,.,o+K,.o+K
28,5}:U,|@jV,5}:U|@jV
29,1?,xp,1?xp
30,d!Zh,QlG,d!ZhQlG
31,ut{',En%,ut{'En%
32,"7""",ef,"7""ef"
33,TB,a9&,TBa9&
34,$,c,$c
35,~2,*,~2*
36,#r,g,#rg
37,",]", ,",] "
38,ON,w,ONw
39,;X,S,;XS
40,i,W(,iW(
41,D,[4,D[4
42,-,z,-z
43,_I,<8,_I<8
44,/H,^L,/H^L
45,s>,3=,s>3=
46,k,y,ky
47,0,6,06
48,M,q,Mq
49,R,A,RA
50,\P,C,\PC
51,J,v,Jv
52,7,"""","7"""
53,5,}:U,5}:U
54,o,+K,o+K
55,e,f,ef
56,mF,`,mF`
57,x,p,xp
58,d!,Zh,d!Zh
59,Y,),Y)
60,a,9&,a9&
61,1,?,1?
62,|,@jV,|@jV
63,E,n%,En%
64,u,t{',ut{'
65,Q,lG,QlG
66,T,B,TB
67,~,2,~2
68,W,(,W(
69,O,N,ON
70,#,r,#r
71,s,>,s>
72,<,8,<8
73,3,=,3=
74,/,H,/H
75,;,X,;X
76,",",],",]"
77,^,L,^L
78,[,4,[4
79,_,I,_I
80,\,P,\P
81,9,&,9&
82,l,G,lG
83,Z,h,Zh
84,n,%,n%
85,d,!,d!
86,},:U,}:U
87,t{,',t{'
88,+,K,+K
89,m,F,mF
90,@j,V,@jV
91,@,j,@j
92,t,{,t{
93,:,U,:U
