,left,right,combine
0,|x$#~C<b%Q:*)WKct[fNonMusq4@h-G]?UrVjO6w,"ZTF>'d/!""1{.I(yv`liSB8} ;H79gPEXJLk3YD^me0&p2Rz+aA5=_,\","|x$#~C<b%Q:*)WKct[fNonMusq4@h-G]?UrVjO6wZTF>'d/!""1{.I(yv`liSB8} ;H79gPEXJLk3YD^me0&p2Rz+aA5=_,\"
1,"ZTF>'d/!""1{.I(yv`liSB8} ",";H79gPEXJLk3YD^me0&p2Rz+aA5=_,\","ZTF>'d/!""1{.I(yv`liSB8} ;H79gPEXJLk3YD^me0&p2Rz+aA5=_,\"
2,|x$#~C<b%Q:*)WKct[,fNonMusq4@h-G]?UrVjO6w,|x$#~C<b%Q:*)WKct[fNonMusq4@h-G]?UrVjO6w
3,;H79gPEXJLk3Y,"D^me0&p2Rz+aA5=_,\",";H79gPEXJLk3YD^me0&p2Rz+aA5=_,\"
4,"ZTF>'d/!""1{",.I(yv`liSB8} ,"ZTF>'d/!""1{.I(yv`liSB8} "
5,fNonMusq4@,h-G]?UrVjO6w,fNonMusq4@h-G]?UrVjO6w
6,|x$#~C<b,%Q:*)WKct[,|x$#~C<b%Q:*)WKct[
7,D^me0&p,"2Rz+aA5=_,\","D^me0&p2Rz+aA5=_,\"
8,;H79g,PEXJLk3Y,;H79gPEXJLk3Y
9,.I(yv`l,iSB8} ,.I(yv`liSB8} 
10,ZTF>'d,"/!""1{","ZTF>'d/!""1{"
11,h-G]?Ur,VjO6w,h-G]?UrVjO6w
12,fNonM,usq4@,fNonMusq4@
13,%Q:*)W,Kct[,%Q:*)WKct[
14,2Rz+,"aA5=_,\","2Rz+aA5=_,\"
15,|x$#,~C<b,|x$#~C<b
16,D^m,e0&p,D^me0&p
17,PEXJ,Lk3Y,PEXJLk3Y
18,;H,79g,;H79g
19,.I(,yv`l,.I(yv`l
20,/!,"""1{","/!""1{"
21,iSB,8} ,iSB8} 
22,ZTF>,'d,ZTF>'d
23,h-G,]?Ur,h-G]?Ur
24,VjO,6w,VjO6w
25,usq,4@,usq4@
26,Kc,t[,Kct[
27,fN,onM,fNonM
28,%Q:,*)W,%Q:*)W
29,~C,<b,~C<b
30,aA,"5=_,\","aA5=_,\"
31,2R,z+,2Rz+
32,|x,$#,|x$#
33,e0,&p,e0&p
34,PE,XJ,PEXJ
35,D,^m,D^m
36,Lk,3Y,Lk3Y
37,79,g,79g
38,;,H,;H
39,"""1",{,"""1{"
40,.,I(,.I(
41,/,!,/!
42,8}, ,8} 
43,y,v`l,yv`l
44,iS,B,iSB
45,',d,'d
46,ZTF,>,ZTF>
47,V,jO,VjO
48,6,w,6w
49,h-,G,h-G
50,4,@,4@
51,]?,Ur,]?Ur
52,u,sq,usq
53,o,nM,onM
54,t,[,t[
55,f,N,fN
56,K,c,Kc
57,*),W,*)W
58,a,A,aA
59,~,C,~C
60,$,#,$#
61,%,Q:,%Q:
62,5,"=_,\","5=_,\"
63,z,+,z+
64,|,x,|x
65,<,b,<b
66,&,p,&p
67,2,R,2R
68,e,0,e0
69,3,Y,3Y
70,X,J,XJ
71,P,E,PE
72,L,k,Lk
73,^,m,^m
74,7,9,79
75,i,S,iS
76,I,(,I(
77,"""",1,"""1"
78,v,`l,v`l
79,8,},8}
80,h,-,h-
81,ZT,F,ZTF
82,j,O,jO
83,],?,]?
84,s,q,sq
85,U,r,Ur
86,n,M,nM
87,Q,:,Q:
88,*,),*)
89,"=_,",\,"=_,\"
90,`,l,`l
91,Z,T,ZT
92,=_,",","=_,"
93,=,_,=_
