,left,right,combine
0,"BW&9x\{G^D""#f>0(;HYl[2=ZQvy*@m7uep)<V3","dSs ,6Eg~+4qMU]ciLw?joNn5I|F%`KXT!b$RO/J.A-akrh:}z_'81PtC","BW&9x\{G^D""#f>0(;HYl[2=ZQvy*@m7uep)<V3dSs ,6Eg~+4qMU]ciLw?joNn5I|F%`KXT!b$RO/J.A-akrh:}z_'81PtC"
1,"dSs ,6Eg~+4qMU]ciLw",?joNn5I|F%`KXT!b$RO/J.A-akrh:}z_'81PtC,"dSs ,6Eg~+4qMU]ciLw?joNn5I|F%`KXT!b$RO/J.A-akrh:}z_'81PtC"
2,"BW&9x\{G^D""#f>",0(;HYl[2=ZQvy*@m7uep)<V3,"BW&9x\{G^D""#f>0(;HYl[2=ZQvy*@m7uep)<V3"
3,?joNn5I|F%`KXT!b$RO/J,.A-akrh:}z_'81PtC,?joNn5I|F%`KXT!b$RO/J.A-akrh:}z_'81PtC
4,"dSs ,6Eg",~+4qMU]ciLw,"dSs ,6Eg~+4qMU]ciLw"
5,0(;HYl[2=ZQv,y*@m7uep)<V3,0(;HYl[2=ZQvy*@m7uep)<V3
6,BW&9x\{,"G^D""#f>","BW&9x\{G^D""#f>"
7,.A-akr,h:}z_'81PtC,.A-akrh:}z_'81PtC
8,?joNn5I|,F%`KXT!b$RO/J,?joNn5I|F%`KXT!b$RO/J
9,~+4qMU,]ciLw,~+4qMU]ciLw
10,dSs ,",6Eg","dSs ,6Eg"
11,y*@m7u,ep)<V3,y*@m7uep)<V3
12,0(;HYl[,2=ZQv,0(;HYl[2=ZQv
13,"G^D""",#f>,"G^D""#f>"
14,BW&9,x\{,BW&9x\{
15,h:}z,_'81PtC,h:}z_'81PtC
16,?joNn,5I|,?joNn5I|
17,F%`KXT,!b$RO/J,F%`KXT!b$RO/J
18,.A-,akr,.A-akr
19,]c,iLw,]ciLw
20,",6",Eg,",6Eg"
21,~+4q,MU,~+4qMU
22,dSs, ,dSs 
23,2=,ZQv,2=ZQv
24,y*@m,7u,y*@m7u
25,ep)<,V3,ep)<V3
26,0(,;HYl[,0(;HYl[
27,G^,"D""","G^D"""
28,x,\{,x\{
29,#,f>,#f>
30,B,W&9,BW&9
31,_'81P,tC,_'81PtC
32,F%`,KXT,F%`KXT
33,a,kr,akr
34,h:,}z,h:}z
35,.A,-,.A-
36,!b$RO,/J,!b$RO/J
37,5I,|,5I|
38,iL,w,iLw
39,?j,oNn,?joNn
40,~,+4q,~+4q
41,",",6,",6"
42,E,g,Eg
43,M,U,MU
44,],c,]c
45,ZQ,v,ZQv
46,ep,)<,ep)<
47,7,u,7u
48,dS,s,dSs
49,2,=,2=
50,V,3,V3
51,y*,@m,y*@m
52,;,HYl[,;HYl[
53,D,"""","D"""
54,0,(,0(
55,f,>,f>
56,\,{,\{
57,W,&9,W&9
58,G,^,G^
59,t,C,tC
60,h,:,h:
61,5,I,5I
62,F%,`,F%`
63,oN,n,oNn
64,},z,}z
65,.,A,.A
66,i,L,iL
67,_,'81P,_'81P
68,k,r,kr
69,/,J,/J
70,KX,T,KXT
71,?,j,?j
72,!b$R,O,!b$RO
73,+,4q,+4q
74,@,m,@m
75,y,*,y*
76,d,S,dS
77,),<,)<
78,H,Yl[,HYl[
79,Z,Q,ZQ
80,e,p,ep
81,&,9,&9
82,4,q,4q
83,F,%,F%
84,o,N,oN
85,!b,$R,!b$R
86,'8,1P,'81P
87,K,X,KX
88,Y,l[,Yl[
89,l,[,l[
90,!,b,!b
91,1,P,1P
92,',8,'8
93,$,R,$R
