,left,right,combine
0,xqs!9XKv@50dp{kTtf8?:yQ}=2F~.DSZVcG'M,")Bb;_J""#/>o$aC-<6OUY7[\l^ zLP1Eg*|+mAwHuRenhj,Wi&I(N%r`4]3","xqs!9XKv@50dp{kTtf8?:yQ}=2F~.DSZVcG'M)Bb;_J""#/>o$aC-<6OUY7[\l^ zLP1Eg*|+mAwHuRenhj,Wi&I(N%r`4]3"
1,")Bb;_J""#/>o$aC-<6OUY7[\l^"," zLP1Eg*|+mAwHuRenhj,Wi&I(N%r`4]3",")Bb;_J""#/>o$aC-<6OUY7[\l^ zLP1Eg*|+mAwHuRenhj,Wi&I(N%r`4]3"
2,xqs!9XKv@50dp{kT,tf8?:yQ}=2F~.DSZVcG'M,xqs!9XKv@50dp{kTtf8?:yQ}=2F~.DSZVcG'M
3, zLP1Eg*|+m,"AwHuRenhj,Wi&I(N%r`4]3"," zLP1Eg*|+mAwHuRenhj,Wi&I(N%r`4]3"
4,")Bb;_J""#/>o$a",C-<6OUY7[\l^,")Bb;_J""#/>o$aC-<6OUY7[\l^"
5,tf8?:yQ}=2F,~.DSZVcG'M,tf8?:yQ}=2F~.DSZVcG'M
6,xqs!9XKv,@50dp{kT,xqs!9XKv@50dp{kT
7,"AwHuRenhj,Wi&",I(N%r`4]3,"AwHuRenhj,Wi&I(N%r`4]3"
8, zLP,1Eg*|+m, zLP1Eg*|+m
9,C-<6OUY,7[\l^,C-<6OUY7[\l^
10,)Bb;_J,"""#/>o$a",")Bb;_J""#/>o$a"
11,~.DS,ZVcG'M,~.DSZVcG'M
12,tf8?:,yQ}=2F,tf8?:yQ}=2F
13,@50d,p{kT,@50dp{kT
14,xqs!,9XKv,xqs!9XKv
15,I(N%,r`4]3,I(N%r`4]3
16,1Eg,*|+m,1Eg*|+m
17,AwHuRen,"hj,Wi&","AwHuRenhj,Wi&"
18, z,LP, zLP
19,7[,\l^,7[\l^
20,"""#/>",o$a,"""#/>o$a"
21,C-<,6OUY,C-<6OUY
22,)Bb;,_J,)Bb;_J
23,ZVc,G'M,ZVcG'M
24,~.,DS,~.DS
25,yQ,}=2F,yQ}=2F
26,tf,8?:,tf8?:
27,p{,kT,p{kT
28,@5,0d,@50d
29,9X,Kv,9XKv
30,xq,s!,xqs!
31,r`4,]3,r`4]3
32,"hj,Wi",&,"hj,Wi&"
33,*|,+m,*|+m
34,1,Eg,1Eg
35,I(,N%,I(N%
36,AwH,uRen,AwHuRen
37, ,z, z
38,\,l^,\l^
39,L,P,LP
40,7,[,7[
41,C-,<,C-<
42,"""#",/>,"""#/>"
43,o,$a,o$a
44,6O,UY,6OUY
45,_,J,_J
46,),Bb;,)Bb;
47,G',M,G'M
48,~,.,~.
49,k,T,kT
50,y,Q,yQ
51,t,f,tf
52,8?,:,8?:
53,D,S,DS
54,Z,Vc,ZVc
55,},=2F,}=2F
56,p,{,p{
57,x,q,xq
58,0,d,0d
59,@,5,@5
60,s,!,s!
61,K,v,Kv
62,9,X,9X
63,],3,]3
64,r,`4,r`4
65,E,g,Eg
66,*,|,*|
67,I,(,I(
68,Aw,H,AwH
69,"hj,W",i,"hj,Wi"
70,uR,en,uRen
71,+,m,+m
72,N,%,N%
73,l,^,l^
74,/,>,/>
75,6,O,6O
76,C,-,C-
77,$,a,$a
78,U,Y,UY
79,"""",#,"""#"
80,Bb,;,Bb;
81,G,',G'
82,=2,F,=2F
83,8,?,8?
84,V,c,Vc
85,A,w,Aw
86,`,4,`4
87,u,R,uR
88,e,n,en
89,"hj,",W,"hj,W"
90,=,2,=2
91,B,b,Bb
92,h,"j,","hj,"
93,j,",","j,"
