,left,right,combine
0,Q{t]T0-6;oG ?B7rW|&.'+Mf[)kv<g31$^I(!,"`ynis=9Fed_l5DK#2N4:ECYOS/mVpzax~cRUH8""bjAq>L}ZhJP,w\%@*Xu","Q{t]T0-6;oG ?B7rW|&.'+Mf[)kv<g31$^I(!`ynis=9Fed_l5DK#2N4:ECYOS/mVpzax~cRUH8""bjAq>L}ZhJP,w\%@*Xu"
1,`ynis=9Fed_l5DK#2N4:ECY,"OS/mVpzax~cRUH8""bjAq>L}ZhJP,w\%@*Xu","`ynis=9Fed_l5DK#2N4:ECYOS/mVpzax~cRUH8""bjAq>L}ZhJP,w\%@*Xu"
2,Q{t]T0-6;oG ?,B7rW|&.'+Mf[)kv<g31$^I(!,Q{t]T0-6;oG ?B7rW|&.'+Mf[)kv<g31$^I(!
3,"OS/mVpzax~cRUH8""bj","Aq>L}ZhJP,w\%@*Xu","OS/mVpzax~cRUH8""bjAq>L}ZhJP,w\%@*Xu"
4,`ynis=9Fed,_l5DK#2N4:ECY,`ynis=9Fed_l5DK#2N4:ECY
5,B7rW|&.'+Mf,[)kv<g31$^I(!,B7rW|&.'+Mf[)kv<g31$^I(!
6,Q{t]T0-,6;oG ?,Q{t]T0-6;oG ?
7,Aq>L}ZhJ,"P,w\%@*Xu","Aq>L}ZhJP,w\%@*Xu"
8,OS/mVpz,"ax~cRUH8""bj","OS/mVpzax~cRUH8""bj"
9,_l5D,K#2N4:ECY,_l5DK#2N4:ECY
10,`ynis,=9Fed,`ynis=9Fed
11,[)kv<g,31$^I(!,[)kv<g31$^I(!
12,B7rW|,&.'+Mf,B7rW|&.'+Mf
13,Q{t,]T0-,Q{t]T0-
14,6;oG, ?,6;oG ?
15,"P,w\%@",*Xu,"P,w\%@*Xu"
16,OS/,mVpz,OS/mVpz
17,ax~cRU,"H8""bj","ax~cRUH8""bj"
18,Aq>L},ZhJ,Aq>L}ZhJ
19,K#2N4,:ECY,K#2N4:ECY
20,=9,Fed,=9Fed
21,_l,5D,_l5D
22,`yn,is,`ynis
23,[)k,v<g,[)kv<g
24,&.',+Mf,&.'+Mf
25,31$^,I(!,31$^I(!
26,B7r,W|,B7rW|
27,Q,{t,Q{t
28,]T,0-,]T0-
29,6;,oG,6;oG
30, ,?, ?
31,*X,u,*Xu
32,O,S/,OS/
33,:E,CY,:ECY
34,"H8""b",j,"H8""bj"
35,ax,~cRU,ax~cRU
36,Aq,>L},Aq>L}
37,m,Vpz,mVpz
38,Zh,J,ZhJ
39,"P,w",\%@,"P,w\%@"
40,K,#2N4,K#2N4
41,=,9,=9
42,5,D,5D
43,_,l,_l
44,i,s,is
45,F,ed,Fed
46,[,)k,[)k
47,+,Mf,+Mf
48,`,yn,`yn
49,W,|,W|
50,I(,!,I(!
51,v,<g,v<g
52,&.,',&.'
53,31,$^,31$^
54,B,7r,B7r
55,],T,]T
56,0,-,0-
57,{,t,{t
58,6,;,6;
59,o,G,oG
60,Vp,z,Vpz
61,*,X,*X
62,#2,N4,#2N4
63,\,%@,\%@
64,Z,h,Zh
65,>,L},>L}
66,a,x,ax
67,~cR,U,~cRU
68,A,q,Aq
69,S,/,S/
70,C,Y,CY
71,"P,",w,"P,w"
72,H,"8""b","H8""b"
73,:,E,:E
74,e,d,ed
75,$,^,$^
76,7,r,7r
77,I,(,I(
78,M,f,Mf
79,),k,)k
80,&,.,&.
81,<,g,<g
82,y,n,yn
83,3,1,31
84,L,},L}
85,N,4,N4
86,#,2,#2
87,V,p,Vp
88,%,@,%@
89,8,"""b","8""b"
90,P,",","P,"
91,~c,R,~cR
92,~,c,~c
93,"""",b,"""b"
