,left,right,combine
0,t&0K69~>l^kj$E|T.Chq='!uBW L+X_Mbngr#da5?3,"1p*{-\vw%4zJ@sVN`iFfRO;,x""Y7]}AI28SUo:[(y/HeGDPmZQ<)c","t&0K69~>l^kj$E|T.Chq='!uBW L+X_Mbngr#da5?31p*{-\vw%4zJ@sVN`iFfRO;,x""Y7]}AI28SUo:[(y/HeGDPmZQ<)c"
1,"1p*{-\vw%4zJ@sVN`iFfRO;,x""",Y7]}AI28SUo:[(y/HeGDPmZQ<)c,"1p*{-\vw%4zJ@sVN`iFfRO;,x""Y7]}AI28SUo:[(y/HeGDPmZQ<)c"
2,t&0K69~>l^kj$E|T.Chq='!,uBW L+X_Mbngr#da5?3,t&0K69~>l^kj$E|T.Chq='!uBW L+X_Mbngr#da5?3
3,Y7]}AI28SUo:[(,y/HeGDPmZQ<)c,Y7]}AI28SUo:[(y/HeGDPmZQ<)c
4,1p*{-\vw%4,"zJ@sVN`iFfRO;,x""","1p*{-\vw%4zJ@sVN`iFfRO;,x"""
5,uBW L+X_,Mbngr#da5?3,uBW L+X_Mbngr#da5?3
6,t&0K69~>l^kj$,E|T.Chq='!,t&0K69~>l^kj$E|T.Chq='!
7,y/HeGDP,mZQ<)c,y/HeGDPmZQ<)c
8,Y7]}AI2,8SUo:[(,Y7]}AI28SUo:[(
9,zJ@sVN`iFf,"RO;,x""","zJ@sVN`iFfRO;,x"""
10,1p*{-\,vw%4,1p*{-\vw%4
11,Mbngr,#da5?3,Mbngr#da5?3
12,uBW ,L+X_,uBW L+X_
13,E|T.Ch,q='!,E|T.Chq='!
14,t&0K69~,>l^kj$,t&0K69~>l^kj$
15,mZ,Q<)c,mZQ<)c
16,y/H,eGDP,y/HeGDP
17,RO,";,x""","RO;,x"""
18,8S,Uo:[(,8SUo:[(
19,Y7],}AI2,Y7]}AI2
20,zJ@s,VN`iFf,zJ@sVN`iFf
21,vw,%4,vw%4
22,1p*,{-\,1p*{-\
23,#da,5?3,#da5?3
24,Mb,ngr,Mbngr
25,L+,X_,L+X_
26,uB,W ,uBW 
27,q=,'!,q='!
28,t&0K,69~,t&0K69~
29,>l^,kj$,>l^kj$
30,E|T,.Ch,E|T.Ch
31,Q<,)c,Q<)c
32,eG,DP,eGDP
33,m,Z,mZ
34,y/,H,y/H
35,Y,7],Y7]
36,8,S,8S
37,";,","x""",";,x"""
38,}A,I2,}AI2
39,R,O,RO
40,VN`i,Ff,VN`iFf
41,U,o:[(,Uo:[(
42,zJ@,s,zJ@s
43,%,4,%4
44,v,w,vw
45,#,da,#da
46,1,p*,1p*
47,n,gr,ngr
48,{,-\,{-\
49,5?,3,5?3
50,M,b,Mb
51,X,_,X_
52,u,B,uB
53,W, ,W 
54,L,+,L+
55,',!,'!
56,E|,T,E|T
57,kj,$,kj$
58,69,~,69~
59,>l,^,>l^
60,q,=,q=
61,t&,0K,t&0K
62,.,Ch,.Ch
63,),c,)c
64,D,P,DP
65,Q,<,Q<
66,e,G,eG
67,},A,}A
68,y,/,y/
69,x,"""","x"""
70,7,],7]
71,F,f,Ff
72,o:[,(,o:[(
73,VN,`i,VN`i
74,I,2,I2
75,;,",",";,"
76,z,J@,zJ@
77,d,a,da
78,p,*,p*
79,-,\,-\
80,g,r,gr
81,5,?,5?
82,t,&,t&
83,C,h,Ch
84,0,K,0K
85,E,|,E|
86,6,9,69
87,>,l,>l
88,k,j,kj
89,J,@,J@
90,V,N,VN
91,`,i,`i
92,o:,[,o:[
93,o,:,o:
