,left,right,combine
0,"!CT%F&ge9*jrof$MpDaZB""Ax:sHIct4ui|'NQ\","LYW/?}= k.>8{6-m3`qUhv(5V1zld#X_[2PnwGyR7b]@,K~J0<SO;)^E+","!CT%F&ge9*jrof$MpDaZB""Ax:sHIct4ui|'NQ\LYW/?}= k.>8{6-m3`qUhv(5V1zld#X_[2PnwGyR7b]@,K~J0<SO;)^E+"
1,LYW/?}= k.>8{6-m3`qUhv(5V1zld,"#X_[2PnwGyR7b]@,K~J0<SO;)^E+","LYW/?}= k.>8{6-m3`qUhv(5V1zld#X_[2PnwGyR7b]@,K~J0<SO;)^E+"
2,!CT%F&ge9*jrof$MpDa,"ZB""Ax:sHIct4ui|'NQ\","!CT%F&ge9*jrof$MpDaZB""Ax:sHIct4ui|'NQ\"
3,#X_[2PnwGyR7,"b]@,K~J0<SO;)^E+","#X_[2PnwGyR7b]@,K~J0<SO;)^E+"
4,LYW/?}= k.>,8{6-m3`qUhv(5V1zld,LYW/?}= k.>8{6-m3`qUhv(5V1zld
5,"ZB""Ax:sHIc",t4ui|'NQ\,"ZB""Ax:sHIct4ui|'NQ\"
6,!CT%F&g,e9*jrof$MpDa,!CT%F&ge9*jrof$MpDa
7,"b]@,K~J0<",SO;)^E+,"b]@,K~J0<SO;)^E+"
8,#X_[2Pnw,GyR7,#X_[2PnwGyR7
9,8{6-m3`q,Uhv(5V1zld,8{6-m3`qUhv(5V1zld
10,LYW/,?}= k.>,LYW/?}= k.>
11,t4ui|,'NQ\,t4ui|'NQ\
12,"ZB""Ax",:sHIc,"ZB""Ax:sHIc"
13,e9*jr,of$MpDa,e9*jrof$MpDa
14,!C,T%F&g,!CT%F&g
15,"b]@,K",~J0<,"b]@,K~J0<"
16,SO;),^E+,SO;)^E+
17,Gy,R7,GyR7
18,8{6-m,3`q,8{6-m3`q
19,?}= ,k.>,?}= k.>
20,#X_,[2Pnw,#X_[2Pnw
21,Uhv(5,V1zld,Uhv(5V1zld
22,'N,Q\,'NQ\
23,LY,W/,LYW/
24,t4,ui|,t4ui|
25,:sH,Ic,:sHIc
26,e9*,jr,e9*jr
27,"ZB""",Ax,"ZB""Ax"
28,of,$MpDa,of$MpDa
29,T%F,&g,T%F&g
30,!,C,!C
31,SO,;),SO;)
32,^E,+,^E+
33,~J,0<,~J0<
34,b]@,",K","b]@,K"
35,R,7,R7
36,G,y,Gy
37,8{,6-m,8{6-m
38,3,`q,3`q
39,Uhv,(5,Uhv(5
40,?},= ,?}= 
41,V1z,ld,V1zld
42,[2P,nw,[2Pnw
43,k,.>,k.>
44,#X,_,#X_
45,',N,'N
46,W,/,W/
47,Q,\,Q\
48,I,c,Ic
49,t,4,t4
50,u,i|,ui|
51,L,Y,LY
52,:,sH,:sH
53,&,g,&g
54,T,%F,T%F
55,$MpD,a,$MpDa
56,ZB,"""","ZB"""
57,e9,*,e9*
58,j,r,jr
59,A,x,Ax
60,o,f,of
61,0,<,0<
62,^,E,^E
63,S,O,SO
64,b],@,b]@
65,",",K,",K"
66,;,),;)
67,~,J,~J
68,6,-m,6-m
69,l,d,ld
70,.,>,.>
71,V1,z,V1z
72,n,w,nw
73,[2,P,[2P
74,?,},?}
75,8,{,8{
76,#,X,#X
77,U,hv,Uhv
78,(,5,(5
79,`,q,`q
80,=, ,= 
81,i,|,i|
82,Z,B,ZB
83,e,9,e9
84,s,H,sH
85,$Mp,D,$MpD
86,%,F,%F
87,b,],b]
88,[,2,[2
89,h,v,hv
90,-,m,-m
91,V,1,V1
92,$,Mp,$Mp
93,M,p,Mp
