,left,right,combine
0,"#t-$zc7eF""N95T.m+AIRj3`E<(GlY'?WQa]XC@nDvk","4V[x|:={Bspw8)&0UZqoSyHh~,i1u\MrK}%g2Pdf6_*;!JLO b/^>","#t-$zc7eF""N95T.m+AIRj3`E<(GlY'?WQa]XC@nDvk4V[x|:={Bspw8)&0UZqoSyHh~,i1u\MrK}%g2Pdf6_*;!JLO b/^>"
1,4V[x|:={Bspw8)&0UZqoSyHh,"~,i1u\MrK}%g2Pdf6_*;!JLO b/^>","4V[x|:={Bspw8)&0UZqoSyHh~,i1u\MrK}%g2Pdf6_*;!JLO b/^>"
2,"#t-$zc7eF""N95T.m+AIRj3",`E<(GlY'?WQa]XC@nDvk,"#t-$zc7eF""N95T.m+AIRj3`E<(GlY'?WQa]XC@nDvk"
3,"~,i1u\MrK}%g2P",df6_*;!JLO b/^>,"~,i1u\MrK}%g2Pdf6_*;!JLO b/^>"
4,4V[x|:={Bspw,8)&0UZqoSyHh,4V[x|:={Bspw8)&0UZqoSyHh
5,`E<(GlY'?,WQa]XC@nDvk,`E<(GlY'?WQa]XC@nDvk
6,"#t-$zc7eF""",N95T.m+AIRj3,"#t-$zc7eF""N95T.m+AIRj3"
7,df6_*;!JL,O b/^>,df6_*;!JLO b/^>
8,"~,i1u\MrK",}%g2P,"~,i1u\MrK}%g2P"
9,8)&0,UZqoSyHh,8)&0UZqoSyHh
10,4V[x|:=,{Bspw,4V[x|:={Bspw
11,WQa],XC@nDvk,WQa]XC@nDvk
12,`E<(G,lY'?,`E<(GlY'?
13,#t-$z,"c7eF""","#t-$zc7eF"""
14,N95T.m,+AIRj3,N95T.m+AIRj3
15,O ,b/^>,O b/^>
16,df6_*,;!JL,df6_*;!JL
17,}%g,2P,}%g2P
18,UZqo,SyHh,UZqoSyHh
19,"~,i1",u\MrK,"~,i1u\MrK"
20,8),&0,8)&0
21,4V,[x|:=,4V[x|:=
22,XC@,nDvk,XC@nDvk
23,{B,spw,{Bspw
24,WQ,a],WQa]
25,lY,'?,lY'?
26,`E<,(G,`E<(G
27,#t-,$z,#t-$z
28,c7e,"F""","c7eF"""
29,N95,T.m,N95T.m
30,+A,IRj3,+AIRj3
31,b/,^>,b/^>
32,O, ,O 
33,;!,JL,;!JL
34,df,6_*,df6_*
35,2,P,2P
36,}%,g,}%g
37,UZ,qo,UZqo
38,"~,",i1,"~,i1"
39,u\,MrK,u\MrK
40,Sy,Hh,SyHh
41,&,0,&0
42,8,),8)
43,[,x|:=,[x|:=
44,s,pw,spw
45,4,V,4V
46,nD,vk,nDvk
47,{,B,{B
48,X,C@,XC@
49,(,G,(G
50,',?,'?
51,l,Y,lY
52,a,],a]
53,W,Q,WQ
54,+,A,+A
55,`E,<,`E<
56,T,.m,T.m
57,^,>,^>
58,IRj,3,IRj3
59,F,"""","F"""
60,c7,e,c7e
61,$,z,$z
62,N9,5,N95
63,#t,-,#t-
64,;,!,;!
65,b,/,b/
66,J,L,JL
67,6,_*,6_*
68,d,f,df
69,q,o,qo
70,i,1,i1
71,},%,}%
72,Mr,K,MrK
73,U,Z,UZ
74,~,",","~,"
75,H,h,Hh
76,S,y,Sy
77,u,\,u\
78,p,w,pw
79,C,@,C@
80,v,k,vk
81,x,|:=,x|:=
82,n,D,nD
83,N,9,N9
84,I,Rj,IRj
85,c,7,c7
86,#,t,#t
87,.,m,.m
88,`,E,`E
89,_,*,_*
90,M,r,Mr
91,|,:=,|:=
92,R,j,Rj
93,:,=,:=
