,left,right,combine
0,"y%>\W6F^#v_OMaTq1nmJ&4VSd""etP+!8hNf (zb){","$=kQ;iY]c-3j:rG`~57?x.9|0X*BouAD}LslR<wUK'p/E2HZ,@[CgI","y%>\W6F^#v_OMaTq1nmJ&4VSd""etP+!8hNf (zb){$=kQ;iY]c-3j:rG`~57?x.9|0X*BouAD}LslR<wUK'p/E2HZ,@[CgI"
1,$=kQ;iY]c-3j:rG`~57?x,".9|0X*BouAD}LslR<wUK'p/E2HZ,@[CgI","$=kQ;iY]c-3j:rG`~57?x.9|0X*BouAD}LslR<wUK'p/E2HZ,@[CgI"
2,y%>\W6F^#v_OMaTq1nmJ,"&4VSd""etP+!8hNf (zb){","y%>\W6F^#v_OMaTq1nmJ&4VSd""etP+!8hNf (zb){"
3,.9|0X*BouAD}Lsl,"R<wUK'p/E2HZ,@[CgI",".9|0X*BouAD}LslR<wUK'p/E2HZ,@[CgI"
4,$=kQ;iY]c-,3j:rG`~57?x,$=kQ;iY]c-3j:rG`~57?x
5,"&4VSd""etP+!8h",Nf (zb){,"&4VSd""etP+!8hNf (zb){"
6,y%>\W6F^,#v_OMaTq1nmJ,y%>\W6F^#v_OMaTq1nmJ
7,R<wUK'p/E2,"HZ,@[CgI","R<wUK'p/E2HZ,@[CgI"
8,.9|0X,*BouAD}Lsl,.9|0X*BouAD}Lsl
9,3j:rG`,~57?x,3j:rG`~57?x
10,$=kQ;,iY]c-,$=kQ;iY]c-
11,Nf ,(zb){,Nf (zb){
12,#v_O,MaTq1nmJ,#v_OMaTq1nmJ
13,"&4VSd""",etP+!8h,"&4VSd""etP+!8h"
14,y%>\,W6F^,y%>\W6F^
15,"HZ,@",[CgI,"HZ,@[CgI"
16,R<wUK,'p/E2,R<wUK'p/E2
17,*BouA,D}Lsl,*BouAD}Lsl
18,.9,|0X,.9|0X
19,~57,?x,~57?x
20,iY],c-,iY]c-
21,3j:r,G`,3j:rG`
22,$=,kQ;,$=kQ;
23,(zb,){,(zb){
24,Nf, ,Nf 
25,etP+,!8h,etP+!8h
26,Ma,Tq1nmJ,MaTq1nmJ
27,#v,_O,#v_O
28,&4V,"Sd""","&4VSd"""
29,W6F,^,W6F^
30,y%,>\,y%>\
31,[C,gI,[CgI
32,HZ,",@","HZ,@"
33,'p/,E2,'p/E2
34,D}L,sl,D}Lsl
35,R<w,UK,R<wUK
36,*Bo,uA,*BouA
37,|,0X,|0X
38,?,x,?x
39,.,9,.9
40,~5,7,~57
41,3j,:r,3j:r
42,G,`,G`
43,i,Y],iY]
44,c,-,c-
45,k,Q;,kQ;
46,$,=,$=
47,),{,){
48,(,zb,(zb
49,S,"d""","Sd"""
50,!,8h,!8h
51,_,O,_O
52,M,a,Ma
53,#,v,#v
54,&4,V,&4V
55,e,tP+,etP+
56,Tq,1nmJ,Tq1nmJ
57,N,f,Nf
58,W,6F,W6F
59,E,2,E2
60,[,C,[C
61,y,%,y%
62,>,\,>\
63,",",@,",@"
64,g,I,gI
65,H,Z,HZ
66,'p,/,'p/
67,U,K,UK
68,*,Bo,*Bo
69,s,l,sl
70,D,}L,D}L
71,u,A,uA
72,R,<w,R<w
73,0,X,0X
74,~,5,~5
75,Q,;,Q;
76,:,r,:r
77,3,j,3j
78,Y,],Y]
79,z,b,zb
80,1nm,J,1nmJ
81,8,h,8h
82,d,"""","d"""
83,6,F,6F
84,&,4,&4
85,t,P+,tP+
86,T,q,Tq
87,B,o,Bo
88,',p,'p
89,},L,}L
90,<,w,<w
91,P,+,P+
92,1n,m,1nm
93,1,n,1n
