,left,right,combine
0,"ix$u1eS)&Tt^y.{p!_sBY""m:0~['}f;ocP5AU Kj%","ZrX,bR?`+4Ekq@I|8N\6V7v3Mdz2*#WOF-/laJhD<G>=(gLw9HCn]Q","ix$u1eS)&Tt^y.{p!_sBY""m:0~['}f;ocP5AU Kj%ZrX,bR?`+4Ekq@I|8N\6V7v3Mdz2*#WOF-/laJhD<G>=(gLw9HCn]Q"
1,"ZrX,bR?`+4Ekq@I|8N\6V7v3Md",z2*#WOF-/laJhD<G>=(gLw9HCn]Q,"ZrX,bR?`+4Ekq@I|8N\6V7v3Mdz2*#WOF-/laJhD<G>=(gLw9HCn]Q"
2,ix$u1eS)&Tt^y.{p!,"_sBY""m:0~['}f;ocP5AU Kj%","ix$u1eS)&Tt^y.{p!_sBY""m:0~['}f;ocP5AU Kj%"
3,z2*#WOF-/laJhD,<G>=(gLw9HCn]Q,z2*#WOF-/laJhD<G>=(gLw9HCn]Q
4,"ZrX,bR?`+4Ekq",@I|8N\6V7v3Md,"ZrX,bR?`+4Ekq@I|8N\6V7v3Md"
5,"_sBY""m:0~",['}f;ocP5AU Kj%,"_sBY""m:0~['}f;ocP5AU Kj%"
6,ix$u1eS)&,Tt^y.{p!,ix$u1eS)&Tt^y.{p!
7,<G>=(,gLw9HCn]Q,<G>=(gLw9HCn]Q
8,z2*#WOF,-/laJhD,z2*#WOF-/laJhD
9,@I|8N\6V7,v3Md,@I|8N\6V7v3Md
10,['}f;ocP,5AU Kj%,['}f;ocP5AU Kj%
11,"ZrX,bR?",`+4Ekq,"ZrX,bR?`+4Ekq"
12,"_sBY""",m:0~,"_sBY""m:0~"
13,Tt^y,.{p!,Tt^y.{p!
14,ix$u1,eS)&,ix$u1eS)&
15,gLw9,HCn]Q,gLw9HCn]Q
16,<G,>=(,<G>=(
17,-/l,aJhD,-/laJhD
18,z2,*#WOF,z2*#WOF
19,v3,Md,v3Md
20,['}f;,ocP,['}f;ocP
21,"ZrX,b",R?,"ZrX,bR?"
22,@I|8N,\6V7,@I|8N\6V7
23,`+4,Ekq,`+4Ekq
24,5AU ,Kj%,5AU Kj%
25,_sB,"Y""","_sBY"""
26,.{,p!,.{p!
27,m:,0~,m:0~
28,Tt,^y,Tt^y
29,ix,$u1,ix$u1
30,eS,)&,eS)&
31,HC,n]Q,HCn]Q
32,g,Lw9,gLw9
33,>,=(,>=(
34,<,G,<G
35,-,/l,-/l
36,aJ,hD,aJhD
37,*#W,OF,*#WOF
38,z,2,z2
39,v,3,v3
40,M,d,Md
41,R,?,R?
42,@I|,8N,@I|8N
43,`,+4,`+4
44,Ek,q,Ekq
45,5AU, ,5AU 
46,Kj,%,Kj%
47,\6V,7,\6V7
48,o,cP,ocP
49,"ZrX,",b,"ZrX,b"
50,[',}f;,['}f;
51,Y,"""","Y"""
52,p,!,p!
53,m,:,m:
54,.,{,.{
55,_,sB,_sB
56,0,~,0~
57,^,y,^y
58,n,]Q,n]Q
59,H,C,HC
60,$u,1,$u1
61,e,S,eS
62,i,x,ix
63,T,t,Tt
64,),&,)&
65,Lw,9,Lw9
66,=,(,=(
67,a,J,aJ
68,/,l,/l
69,*,#W,*#W
70,O,F,OF
71,h,D,hD
72,8,N,8N
73,\,6V,\6V
74,@I,|,@I|
75,c,P,cP
76,5A,U,5AU
77,}f,;,}f;
78,K,j,Kj
79,ZrX,",","ZrX,"
80,E,k,Ek
81,+,4,+4
82,[,',['
83,s,B,sB
84,],Q,]Q
85,$,u,$u
86,L,w,Lw
87,#,W,#W
88,@,I,@I
89,6,V,6V
90,5,A,5A
91,},f,}f
92,Zr,X,ZrX
93,Z,r,Zr
