,left,right,combine
0,"~tz+TK)70k{:MJW;ue=IxN2<4g`P-/o'Vi36?aU,_","D}w5FGHprd1n>@bq#*(j""ZShcAYBfRL]s%8y|EvXQl\^!.&[9O $mC","~tz+TK)70k{:MJW;ue=IxN2<4g`P-/o'Vi36?aU,_D}w5FGHprd1n>@bq#*(j""ZShcAYBfRL]s%8y|EvXQl\^!.&[9O $mC"
1,"D}w5FGHprd1n>@bq#*(j""ZShc",AYBfRL]s%8y|EvXQl\^!.&[9O $mC,"D}w5FGHprd1n>@bq#*(j""ZShcAYBfRL]s%8y|EvXQl\^!.&[9O $mC"
2,~tz+TK)70k{:MJW;ue=IxN2,"<4g`P-/o'Vi36?aU,_","~tz+TK)70k{:MJW;ue=IxN2<4g`P-/o'Vi36?aU,_"
3,AYBfRL]s%8y|EvX,Ql\^!.&[9O $mC,AYBfRL]s%8y|EvXQl\^!.&[9O $mC
4,D}w5FGHprd1n>,"@bq#*(j""ZShc","D}w5FGHprd1n>@bq#*(j""ZShc"
5,<4g`P-/o,"'Vi36?aU,_","<4g`P-/o'Vi36?aU,_"
6,~tz+TK)70k{,:MJW;ue=IxN2,~tz+TK)70k{:MJW;ue=IxN2
7,Ql\^!.&[,9O $mC,Ql\^!.&[9O $mC
8,AYBfRL,]s%8y|EvX,AYBfRL]s%8y|EvX
9,"@bq#*(j""",ZShc,"@bq#*(j""ZShc"
10,D}w5FGHp,rd1n>,D}w5FGHprd1n>
11,'Vi36,"?aU,_","'Vi36?aU,_"
12,<4g`,P-/o,<4g`P-/o
13,~tz+,TK)70k{,~tz+TK)70k{
14,:MJW;,ue=IxN2,:MJW;ue=IxN2
15,9O, $mC,9O $mC
16,]s%8,y|EvX,]s%8y|EvX
17,Ql\^,!.&[,Ql\^!.&[
18,AY,BfRL,AYBfRL
19,ZS,hc,ZShc
20,@bq#*(,"j""","@bq#*(j"""
21,D}w5FG,Hp,D}w5FGHp
22,rd,1n>,rd1n>
23,?,"aU,_","?aU,_"
24,'V,i36,'Vi36
25,<4,g`,<4g`
26,P-,/o,P-/o
27,:MJ,W;,:MJW;
28,ue=,IxN2,ue=IxN2
29,~t,z+,~tz+
30,TK,)70k{,TK)70k{
31, ,$mC, $mC
32,9,O,9O
33,!.,&[,!.&[
34,y|,EvX,y|EvX
35,Ql,\^,Ql\^
36,]s,%8,]s%8
37,Bf,RL,BfRL
38,A,Y,AY
39,Z,S,ZS
40,h,c,hc
41,j,"""","j"""
42,r,d,rd
43,@bq,#*(,@bq#*(
44,H,p,Hp
45,1,n>,1n>
46,D}w,5FG,D}w5FG
47,aU,",_","aU,_"
48,i3,6,i36
49,/,o,/o
50,P,-,P-
51,g,`,g`
52,',V,'V
53,<,4,<4
54,~,t,~t
55,)70k,{,)70k{
56,T,K,TK
57,$m,C,$mC
58,u,e=,ue=
59,:M,J,:MJ
60,Ix,N2,IxN2
61,z,+,z+
62,W,;,W;
63,Q,l,Ql
64,\,^,\^
65,%,8,%8
66,&,[,&[
67,],s,]s
68,R,L,RL
69,Ev,X,EvX
70,!,.,!.
71,y,|,y|
72,B,f,Bf
73,D,}w,D}w
74,",",_,",_"
75,a,U,aU
76,n,>,n>
77,#*,(,#*(
78,@,bq,@bq
79,5,FG,5FG
80,i,3,i3
81,:,M,:M
82,e,=,e=
83,$,m,$m
84,),70k,)70k
85,N,2,N2
86,I,x,Ix
87,E,v,Ev
88,#,*,#*
89,},w,}w
90,F,G,FG
91,b,q,bq
92,7,0k,70k
93,0,k,0k
