,left,right,combine
0,"cI;'&N^-mqklT|DB.+K>i_[EFQ,/%4YJn1~rVtH","(""Xvg3oMLaR86 W}*0?p`<\S:2]CP)sOz7GxZf@Uj{hd$#w9b!ye5Au=","cI;'&N^-mqklT|DB.+K>i_[EFQ,/%4YJn1~rVtH(""Xvg3oMLaR86 W}*0?p`<\S:2]CP)sOz7GxZf@Uj{hd$#w9b!ye5Au="
1,"(""Xvg3oMLaR86 W}*0?p`<\S:2]",CP)sOz7GxZf@Uj{hd$#w9b!ye5Au=,"(""Xvg3oMLaR86 W}*0?p`<\S:2]CP)sOz7GxZf@Uj{hd$#w9b!ye5Au="
2,cI;'&N^-mqklT|DB.+,"K>i_[EFQ,/%4YJn1~rVtH","cI;'&N^-mqklT|DB.+K>i_[EFQ,/%4YJn1~rVtH"
3,CP)sOz7GxZf@Uj,{hd$#w9b!ye5Au=,CP)sOz7GxZf@Uj{hd$#w9b!ye5Au=
4,"(""Xvg3oMLaR86", W}*0?p`<\S:2],"(""Xvg3oMLaR86 W}*0?p`<\S:2]"
5,"K>i_[EFQ,",/%4YJn1~rVtH,"K>i_[EFQ,/%4YJn1~rVtH"
6,cI;'&N^-mq,klT|DB.+,cI;'&N^-mqklT|DB.+
7,{hd$#w9,b!ye5Au=,{hd$#w9b!ye5Au=
8,CP)sO,z7GxZf@Uj,CP)sOz7GxZf@Uj
9, W}*0,?p`<\S:2], W}*0?p`<\S:2]
10,"(""Xvg",3oMLaR86,"(""Xvg3oMLaR86"
11,/%4YJn,1~rVtH,/%4YJn1~rVtH
12,K>i_,"[EFQ,","K>i_[EFQ,"
13,klT|,DB.+,klT|DB.+
14,cI;'&N,^-mq,cI;'&N^-mq
15,b!ye,5Au=,b!ye5Au=
16,{hd,$#w9,{hd$#w9
17,z7GxZ,f@Uj,z7GxZf@Uj
18,CP),sO,CP)sO
19, W,}*0, W}*0
20,?p`<\S,:2],?p`<\S:2]
21,3oM,LaR86,3oMLaR86
22,"(""",Xvg,"(""Xvg"
23,1~r,VtH,1~rVtH
24,[EF,"Q,","[EFQ,"
25,/%4,YJn,/%4YJn
26,DB,.+,DB.+
27,K>,i_,K>i_
28,kl,T|,klT|
29,^-,mq,^-mq
30,cI;,'&N,cI;'&N
31,5A,u=,5Au=
32,{h,d,{hd
33,$#,w9,$#w9
34,b!,ye,b!ye
35,f@,Uj,f@Uj
36,z,7GxZ,z7GxZ
37,s,O,sO
38,La,R86,LaR86
39,:,2],:2]
40,}*,0,}*0
41,C,P),CP)
42, ,W, W
43,?p`<,\S,?p`<\S
44,3,oM,3oM
45,(,"""","("""
46,X,vg,Xvg
47,Vt,H,VtH
48,[,EF,[EF
49,1~,r,1~r
50,/%,4,/%4
51,Q,",","Q,"
52,Y,Jn,YJn
53,D,B,DB
54,.,+,.+
55,K,>,K>
56,T,|,T|
57,i,_,i_
58,^,-,^-
59,u,=,u=
60,cI,;,cI;
61,m,q,mq
62,',&N,'&N
63,k,l,kl
64,b,!,b!
65,w,9,w9
66,$,#,$#
67,f,@,f@
68,{,h,{h
69,y,e,ye
70,U,j,Uj
71,5,A,5A
72,7,GxZ,7GxZ
73,L,a,La
74,},*,}*
75,2,],2]
76,o,M,oM
77,?p,`<,?p`<
78,\,S,\S
79,R8,6,R86
80,P,),P)
81,v,g,vg
82,J,n,Jn
83,E,F,EF
84,V,t,Vt
85,/,%,/%
86,1,~,1~
87,&,N,&N
88,c,I,cI
89,G,xZ,GxZ
90,R,8,R8
91,?,p,?p
92,`,<,`<
93,x,Z,xZ
