,left,right,combine
0,brph57X310\Gju)'^dV/w%iNF*@n#KO;<gP+Dv$,"([!es|oLE9B }Wfk~6QJ?ZMTH`xm-{,2la4zc>I=U]yR_YS"".A8&:Ctq","brph57X310\Gju)'^dV/w%iNF*@n#KO;<gP+Dv$([!es|oLE9B }Wfk~6QJ?ZMTH`xm-{,2la4zc>I=U]yR_YS"".A8&:Ctq"
1,([!es|oLE9B }Wfk~6QJ?Z,"MTH`xm-{,2la4zc>I=U]yR_YS"".A8&:Ctq","([!es|oLE9B }Wfk~6QJ?ZMTH`xm-{,2la4zc>I=U]yR_YS"".A8&:Ctq"
2,brph57X310\Gju)'^d,V/w%iNF*@n#KO;<gP+Dv$,brph57X310\Gju)'^dV/w%iNF*@n#KO;<gP+Dv$
3,"MTH`xm-{,2la4zc>I=U","]yR_YS"".A8&:Ctq","MTH`xm-{,2la4zc>I=U]yR_YS"".A8&:Ctq"
4,([!es|oLE,9B }Wfk~6QJ?Z,([!es|oLE9B }Wfk~6QJ?Z
5,V/w%iNF*@n,#KO;<gP+Dv$,V/w%iNF*@n#KO;<gP+Dv$
6,brph57X,310\Gju)'^d,brph57X310\Gju)'^d
7,"]yR_YS""",.A8&:Ctq,"]yR_YS"".A8&:Ctq"
8,"MTH`xm-{,",2la4zc>I=U,"MTH`xm-{,2la4zc>I=U"
9,9B ,}Wfk~6QJ?Z,9B }Wfk~6QJ?Z
10,([!e,s|oLE,([!es|oLE
11,#KO;<gP,+Dv$,#KO;<gP+Dv$
12,V/w%i,NF*@n,V/w%iNF*@n
13,310\G,ju)'^d,310\Gju)'^d
14,brp,h57X,brph57X
15,.A8,&:Ctq,.A8&:Ctq
16,]yR_,"YS""","]yR_YS"""
17,}Wf,k~6QJ?Z,}Wfk~6QJ?Z
18,2la4z,c>I=U,2la4zc>I=U
19,MTH`xm,"-{,","MTH`xm-{,"
20,9B, ,9B 
21,+D,v$,+Dv$
22,([,!e,([!e
23,s|,oLE,s|oLE
24,#KO;<,gP,#KO;<gP
25,V/w,%i,V/w%i
26,NF*,@n,NF*@n
27,ju),'^d,ju)'^d
28,31,0\G,310\G
29,br,p,brp
30,&:C,tq,&:Ctq
31,h5,7X,h57X
32,.,A8,.A8
33,YS,"""","YS"""
34,-,"{,","-{,"
35,}W,f,}Wf
36,MTH,`xm,MTH`xm
37,c>I,=U,c>I=U
38,2la,4z,2la4z
39,k~6Q,J?Z,k~6QJ?Z
40,],yR_,]yR_
41,s,|,s|
42,oL,E,oLE
43,+,D,+D
44,9,B,9B
45,(,[,([
46,v,$,v$
47,!,e,!e
48,ju,),ju)
49,#,KO;<,#KO;<
50,'^,d,'^d
51,@,n,@n
52,%,i,%i
53,V/,w,V/w
54,N,F*,NF*
55,g,P,gP
56,0,\G,0\G
57,3,1,31
58,&,:C,&:C
59,h,5,h5
60,b,r,br
61,t,q,tq
62,7,X,7X
63,A,8,A8
64,Y,S,YS
65,c>,I,c>I
66,k,~6Q,k~6Q
67,J?,Z,J?Z
68,},W,}W
69,{,",","{,"
70,`,xm,`xm
71,y,R_,yR_
72,=,U,=U
73,2l,a,2la
74,4,z,4z
75,MT,H,MTH
76,o,L,oL
77,F,*,F*
78,',^,'^
79,j,u,ju
80,\,G,\G
81,V,/,V/
82,KO;,<,KO;<
83,:,C,:C
84,x,m,xm
85,M,T,MT
86,2,l,2l
87,c,>,c>
88,J,?,J?
89,R,_,R_
90,~,6Q,~6Q
91,K,O;,KO;
92,O,;,O;
93,6,Q,6Q
