,left,right,combine
0,"Utm1'b H!%s^KwVdc""X,v_?r4i=C@B*Og~-RF>;MS",9qY`7jL8\zNnGWky|D3f#{Q]ax:5eApoI}2l+$h[.J/<PT60E)(uZ&,"Utm1'b H!%s^KwVdc""X,v_?r4i=C@B*Og~-RF>;MS9qY`7jL8\zNnGWky|D3f#{Q]ax:5eApoI}2l+$h[.J/<PT60E)(uZ&"
1,9qY`7jL8\zNnGWky|D3f#,{Q]ax:5eApoI}2l+$h[.J/<PT60E)(uZ&,9qY`7jL8\zNnGWky|D3f#{Q]ax:5eApoI}2l+$h[.J/<PT60E)(uZ&
2,Utm1'b H!%s^KwVd,"c""X,v_?r4i=C@B*Og~-RF>;MS","Utm1'b H!%s^KwVdc""X,v_?r4i=C@B*Og~-RF>;MS"
3,{Q]ax:5eApoI}2l+$h[,.J/<PT60E)(uZ&,{Q]ax:5eApoI}2l+$h[.J/<PT60E)(uZ&
4,9qY`7jL8\zNn,GWky|D3f#,9qY`7jL8\zNnGWky|D3f#
5,"c""X,v_?r4i",=C@B*Og~-RF>;MS,"c""X,v_?r4i=C@B*Og~-RF>;MS"
6,Utm1'b H,!%s^KwVd,Utm1'b H!%s^KwVd
7,{Q]ax:5eApo,I}2l+$h[,{Q]ax:5eApoI}2l+$h[
8,.J/<PT,60E)(uZ&,.J/<PT60E)(uZ&
9,GWky,|D3f#,GWky|D3f#
10,=C@B*Og~-,RF>;MS,=C@B*Og~-RF>;MS
11,9qY`7,jL8\zNn,9qY`7jL8\zNn
12,"c""X,",v_?r4i,"c""X,v_?r4i"
13,!%s^,KwVd,!%s^KwVd
14,Utm1,'b H,Utm1'b H
15,.J/<,PT,.J/<PT
16,60E,)(uZ&,60E)(uZ&
17,{Q],ax:5eApo,{Q]ax:5eApo
18,I}2l,+$h[,I}2l+$h[
19,|D3,f#,|D3f#
20,GW,ky,GWky
21,=C@B*O,g~-,=C@B*Og~-
22,9q,Y`7,9qY`7
23,v_?,r4i,v_?r4i
24,jL8\,zNn,jL8\zNn
25,RF>,;MS,RF>;MS
26,Kw,Vd,KwVd
27,!%,s^,!%s^
28,'b, H,'b H
29,"c""","X,","c""X,"
30,Utm,1,Utm1
31,ax:5,eApo,ax:5eApo
32,+$,h[,+$h[
33,.,J/<,.J/<
34,I,}2l,I}2l
35,6,0E,60E
36,{Q,],{Q]
37,P,T,PT
38,)(,uZ&,)(uZ&
39,G,W,GW
40,|D,3,|D3
41,k,y,ky
42,f,#,f#
43,=C,@B*O,=C@B*O
44,;,MS,;MS
45,r,4i,r4i
46,RF,>,RF>
47,zN,n,zNn
48,Y`,7,Y`7
49,jL,8\,jL8\
50,v_,?,v_?
51,g~,-,g~-
52,9,q,9q
53,s,^,s^
54,',b,'b
55,V,d,Vd
56, ,H, H
57,X,",","X,"
58,K,w,Kw
59,!,%,!%
60,c,"""","c"""
61,U,tm,Utm
62,+,$,+$
63,),(,)(
64,0,E,0E
65,{,Q,{Q
66,J,/<,J/<
67,h,[,h[
68,},2l,}2l
69,eA,po,eApo
70,uZ,&,uZ&
71,a,x:5,ax:5
72,|,D,|D
73,Y,`,Y`
74,M,S,MS
75,@,B*O,@B*O
76,z,N,zN
77,g,~,g~
78,=,C,=C
79,v,_,v_
80,j,L,jL
81,R,F,RF
82,8,\,8\
83,4,i,4i
84,t,m,tm
85,/,<,/<
86,e,A,eA
87,u,Z,uZ
88,2,l,2l
89,p,o,po
90,x:,5,x:5
91,B,*O,B*O
92,*,O,*O
93,x,:,x:
