,left,right,combine
0,"A#qxF(~Pg{VbO8)I^CX[Bk=QS&`WE+cL1v;,p>jDa","]U|@?te5}s/06fTm h7Giw!R4<.zY$d'_%KZ-n2:3rol*HNuJ9M""y\","A#qxF(~Pg{VbO8)I^CX[Bk=QS&`WE+cL1v;,p>jDa]U|@?te5}s/06fTm h7Giw!R4<.zY$d'_%KZ-n2:3rol*HNuJ9M""y\"
1,]U|@?te5}s/06fTm h7Gi,"w!R4<.zY$d'_%KZ-n2:3rol*HNuJ9M""y\","]U|@?te5}s/06fTm h7Giw!R4<.zY$d'_%KZ-n2:3rol*HNuJ9M""y\"
2,A#qxF(~Pg{VbO8)I,"^CX[Bk=QS&`WE+cL1v;,p>jDa","A#qxF(~Pg{VbO8)I^CX[Bk=QS&`WE+cL1v;,p>jDa"
3,w!R4<.zY$d'_%KZ-n,"2:3rol*HNuJ9M""y\","w!R4<.zY$d'_%KZ-n2:3rol*HNuJ9M""y\"
4,]U|@?te5,}s/06fTm h7Gi,]U|@?te5}s/06fTm h7Gi
5,^CX[Bk=QS&,"`WE+cL1v;,p>jDa","^CX[Bk=QS&`WE+cL1v;,p>jDa"
6,A#qxF(~P,g{VbO8)I,A#qxF(~Pg{VbO8)I
7,2:3rol*H,"NuJ9M""y\","2:3rol*HNuJ9M""y\"
8,w!R4<.zY$,d'_%KZ-n,w!R4<.zY$d'_%KZ-n
9,}s/0,6fTm h7Gi,}s/06fTm h7Gi
10,]U|,@?te5,]U|@?te5
11,^CX[B,k=QS&,^CX[Bk=QS&
12,`WE+c,"L1v;,p>jDa","`WE+cL1v;,p>jDa"
13,A#qx,F(~P,A#qxF(~P
14,g{Vb,O8)I,g{VbO8)I
15,NuJ9,"M""y\","NuJ9M""y\"
16,2:3rol,*H,2:3rol*H
17,6fTm ,h7Gi,6fTm h7Gi
18,d'_,%KZ-n,d'_%KZ-n
19,w!R,4<.zY$,w!R4<.zY$
20,}s,/0,}s/0
21,@?t,e5,@?te5
22,],U|,]U|
23,k=Q,S&,k=QS&
24,^CX,[B,^CX[B
25,L1v;,",p>jDa","L1v;,p>jDa"
26,`W,E+c,`WE+c
27,g{,Vb,g{Vb
28,F(,~P,F(~P
29,"M""",y\,"M""y\"
30,O8,)I,O8)I
31,A#,qx,A#qx
32,N,uJ9,NuJ9
33,*,H,*H
34,%K,Z-n,%KZ-n
35,6fT,m ,6fTm 
36,d,'_,d'_
37,h7,Gi,h7Gi
38,2:3,rol,2:3rol
39,4<.,zY$,4<.zY$
40,w!,R,w!R
41,/,0,/0
42,@,?t,@?t
43,e,5,e5
44,},s,}s
45,U,|,U|
46,S,&,S&
47,k,=Q,k=Q
48,^,CX,^CX
49,L1,v;,L1v;
50,[,B,[B
51,`,W,`W
52,E+,c,E+c
53,",p>j",Da,",p>jDa"
54,M,"""","M"""
55,O,8,O8
56,A,#,A#
57,g,{,g{
58,q,x,qx
59,F,(,F(
60,~,P,~P
61,y,\,y\
62,),I,)I
63,V,b,Vb
64,u,J9,uJ9
65,ro,l,rol
66,h,7,h7
67,4,<.,4<.
68,w,!,w!
69,m, ,m 
70,zY,$,zY$
71,G,i,Gi
72,',_,'_
73,%,K,%K
74,Z,-n,Z-n
75,6f,T,6fT
76,2:,3,2:3
77,?,t,?t
78,v,;,v;
79,C,X,CX
80,",p>",j,",p>j"
81,D,a,Da
82,E,+,E+
83,L,1,L1
84,=,Q,=Q
85,J,9,J9
86,r,o,ro
87,<,.,<.
88,2,:,2:
89,z,Y,zY
90,6,f,6f
91,-,n,-n
92,",",p>,",p>"
93,p,>,p>
